Name	Mean(log(uterus_black))	Mean(log(uterus_white))	logFC	M-W U test pval	Adj pval
TRIM36	4.082528875861737	3.9248149367915413	0.1577139390701956	0.6023042033360446	0.9645556505252952
SLC8A2	6.892300692965502	6.7344488796391975	0.15785181332630494	0.5410971531483362	0.9569486510213501
CD226	3.8784864294631918	3.7206162573728165	0.15787017209037524	0.7722031078700408	0.9808940091906584
C5orf42	6.86538365140288	6.707494103479929	0.1578895479229505	0.3509154398446691	0.9240705596372344
ALX1	3.937854508955756	3.779947225328917	0.15790728362683915	0.9948670783573779	0.9986506769026382
WDR55	8.14999949390214	7.9920607379192425	0.1579387559828973	0.5158511554001024	0.9503976977386611
FMNL3	8.776918080355424	8.618969720763888	0.1579483595915363	0.4287779685332951	0.9347496084055918
IRX1	0.7364921310723331	0.5785386312938099	0.15795349977852324	0.4633232365702429	0.9397530665349443
DMGDH	5.711503755707333	5.553534445895238	0.15796930981209467	0.964081441079487	0.9951094128119286
ANGPTL3	1.4889495803946309	1.3309640757910435	0.1579855046035874	0.43632255771227413	0.9347496084055918
ZNF426	6.772304750455149	6.614252739760831	0.15805201069431796	0.8068731139734929	0.9808940091906584
AGMO	2.1305893078075733	1.9723825007797895	0.15820680702778378	0.8772967321755846	0.9893794946318687
TRIM26	9.556924685579757	9.39867747138079	0.15824721419896726	0.38866010140915885	0.931107309505867
MIOX	0.8723490950597739	0.7140242036829292	0.1583248913768447	0.9282356360991241	0.9933032143273546
PPP1R42	4.759982337778112	4.601604323312915	0.15837801446519695	0.9027161195844561	0.9900196296442317
CELA2B	1.0328370915121388	0.8743588147656498	0.15847827674648896	0.3993681650734089	0.9327298137663504
C2orf82	4.657003361184613	4.498504151845347	0.15849920933926676	0.666450257073971	0.9755961805185402
PTH	0.36999452813241773	0.21146940556426863	0.1585251225681491	0.8469619213673139	0.9855517546445288
KRBA2	5.728435446695045	5.569871740994128	0.15856370570091638	0.666450257073971	0.9755961805185402
KCNMB3	7.014636620018288	6.855892499569548	0.15874412044873942	0.32497748284584405	0.9125022999673931
CXorf58	0.8857918483491353	0.7269795028643619	0.1588123454847734	0.5582640703175633	0.9592513679237157
RUFY3	9.450768814486072	9.291911389033483	0.15885742545258807	0.5539476209967757	0.9581626055269522
NOG	2.9244849471534575	2.765621056650912	0.15886389050254568	0.8168522225223376	0.982466825820685
TIMP2	13.347692604968604	13.188823614688786	0.15886899027981727	0.6995022543981966	0.9801750447872553
AP003774.4	3.6625023470348164	3.5035999542292333	0.15890239280558305	0.8621039048970609	0.9878341711328346
TUBGCP4	8.410768651238858	8.251768672470964	0.15899997876789307	0.20047188086502143	0.8728170916360914
ZKSCAN3	6.322344563744067	6.163233219375962	0.15911134436810492	0.5845005812809552	0.9611583136794507
COLEC12	8.827677827979219	8.668526570305161	0.1591512576740577	0.31558091013114764	0.9062377066080828
RNF40	10.934615459254717	10.775441278662715	0.15917418059200195	0.22159062676206842	0.8736914204489142
CAPZA2	11.304615624726251	11.145440800624927	0.15917482410132422	0.39577924440179446	0.9327298137663504
HPS6	8.316924398703888	8.157648154504903	0.15927624419898478	0.8168522225223376	0.982466825820685
SEC24C	9.94077063945767	9.781470678506562	0.15929996095110788	0.10636806943757604	0.81979487117949
LPIN1	8.481541149629756	8.322209536408167	0.15933161322158895	0.23147161781605596	0.8736914204489142
PPIB	14.12153837322224	13.962205942827016	0.15933243039522438	0.2797954841857424	0.8927181776437878
AF196779.12	1.1243368150114035	0.9650037778742766	0.15933303713712688	0.4633232365702429	0.9397530665349443
CMAS	9.7892301266123	9.629851308007726	0.15937881860457281	0.11798922957272129	0.8355104126264463
B3GALT6	8.720768526519505	8.56132162728507	0.15944689923443534	0.7672854100920289	0.9808940091906584
PDLIM1	11.96846163149533	11.808970528978094	0.15949110251723653	0.7331336911786159	0.9808940091906584
TUBA1B	13.955384592265558	13.79588237790479	0.15950221436076717	0.22159062676206842	0.8736914204489142
TMED10	12.103077465419926	11.943529449871647	0.15954801554827824	0.25216319639589124	0.8858788836346395
RHOBTB2	8.466929276656414	8.307347994920214	0.1595812817361999	0.44394308796283366	0.936959781397376
CAST	11.168461620072929	11.008823363461156	0.1596382566117729	0.6758312384757732	0.976766805421854
SLC39A3	9.913846366425673	9.754119106263683	0.1597272601619899	0.5158511554001024	0.9503976977386611
GEMIN2	8.263850069307752	8.104119280933906	0.1597307883738459	0.4325407398077189	0.9347496084055918
CLEC17A	1.4463740929796092	1.286586454814385	0.15978763816522412	0.8068731139734929	0.9808940091906584
MMP25	4.271701719693666	4.111892896316019	0.1598088233776469	0.38866010140915885	0.931107309505867
TCF21	6.20693607548357	6.047065043902999	0.15987103158057092	0.9589544640650683	0.9951094128119286
FRMD4B	7.852308046058222	7.692353086410045	0.15995495964817685	0.17465198533225113	0.8619951102631321
MTRR	8.899229638762659	8.739266615911555	0.15996302285110353	0.39220987638368776	0.9317670582702481
TMEM87B	7.963070170683334	7.803086926870149	0.15998324381318518	0.34760326833224175	0.9224174155422974
DCLRE1A	6.329999829208258	6.169864758017647	0.1601350711906111	0.6294574938722749	0.9687095878760558
SFTPB	1.7279216897209315	1.5677757596232098	0.1601459300977217	0.6248956592707766	0.9687095878760558
CTSB	13.33384621221999	13.173529392972897	0.16031681924709318	0.4712053486803298	0.9436542566710102
AC137932.1	3.5777595344655997	3.4173748183074815	0.16038471615811822	0.7331336911786159	0.9808940091906584
SIGLEC6	3.1561259499849617	2.995740928949339	0.1603850210356228	0.7379820733946929	0.9808940091906584
MTCH2	10.289999499643232	10.129558316665838	0.16044118297739374	0.2442576612843682	0.880700955713901
ZNF500	8.087697806597408	7.927208651834021	0.1604891547633871	0.2712979181854811	0.8899275371026625
FBXW2	9.43154021861884	9.271029590740898	0.160510627877942	0.3124887749640277	0.9057847476754533
RBM46	0.5959604143852432	0.4354410460513611	0.16051936833388208	0.5539476209967757	0.9581626055269522
CCDC167	9.1507711733595	8.99014744230511	0.16062373105438965	0.37812871109544055	0.9303539700716243
MYO9B	10.094615696673085	9.9339701843395	0.16064551233358415	0.29435634181949877	0.897057847593158
CIT	4.913754545974512	4.753070710968696	0.16068383500581618	0.43632255771227413	0.9347496084055918
SLC9B1	4.331439114604611	4.1707377812597475	0.16070133334486325	0.5368470010200745	0.9569486510213501
PPM1M	9.876923041922625	9.716176811449609	0.16074623047301628	0.3063645802651961	0.9041503379986633
GPR180	5.815390602927248	5.65454805580461	0.16084254712263846	0.38512995802929595	0.931107309505867
TMED9	12.0369238362596	11.876029419969926	0.16089441628967371	0.34760326833224175	0.9224174155422974
AL021920.2	0.3883033864829774	0.22738122261057891	0.1609221638723985	0.6995022543981966	0.9801750447872553
RHCE	3.6660776898796508	3.50512961900081	0.1609480708788409	0.8018952146527233	0.9808940091906584
DBNL	10.87153789935318	10.710588428396182	0.1609494709569983	0.20047188086502143	0.8728170916360914
GAL3ST4	7.749227911146217	7.588233953359271	0.16099395778694525	0.5713106640586307	0.9601532974471874
SH3GLB1	10.04154122896059	9.880442927880333	0.1610983010802567	0.21201557377004443	0.8731858049525212
CPN1	0.5733619755338951	0.41221689857648985	0.16114507695740526	0.5978304306538297	0.9631712493867256
DUSP22	9.719232346029258	9.558086677864551	0.161145668164707	0.39220987638368776	0.9317670582702481
VAMP4	8.238458398263118	8.077205369532011	0.1612530287311067	0.36097149372739656	0.9264392395382394
MAP3K10	8.183080887153395	8.0217689648797	0.16131192227369517	0.3094166661370834	0.90509096108072
EAF1	7.4992468222882565	7.33779813486304	0.16144868742521634	0.29435634181949877	0.897057847593158
EID2	8.296164126060015	8.134707224882103	0.16145690117791212	0.6524764508551895	0.9717779786534765
RRAGA	11.626922276087639	11.465440968247087	0.16148130784055148	0.7379820733946929	0.9808940091906584
GDPD4	0.9624933808791984	0.8010024000034769	0.16149098087572156	0.6203481506362145	0.9680216364824555
SLC43A2	8.328472674886298	8.16691353693884	0.16155913794745835	0.2973284021488968	0.8996419438338109
PTGFR	7.662295498311554	7.50072981622693	0.16156568208462385	0.7919636927743121	0.9808940091906584
KCTD10	9.97692305019914	9.815294793960888	0.16162825623825228	0.3643632897949032	0.9283413869256824
ACTRT3	5.508453412551031	5.346792228074439	0.16166118447659183	0.7722031078700408	0.9808940091906584
CTNS	7.985384156221371	7.823677333150768	0.16170682307060247	0.4213098000488852	0.9327298137663504
TSHZ2	6.525339225200942	6.363529628670093	0.16180959653084948	0.5496475753671602	0.9580037939120225
ITIH3	5.999225209611477	5.837358130839299	0.1618670787721772	0.2602453848560098	0.8860700970270424
C19orf59	1.8214050684703254	1.6595344939598062	0.16187057451051912	0.5756915428526264	0.9601532974471874
SLC2A8	8.94922691435676	8.787353483218805	0.1618734311379555	0.6758312384757732	0.976766805421854
PRKAG1	10.26153799522079	10.09955880962501	0.16197918559577928	0.153242330453489	0.8529490593578672
AC005003.1	4.490857793283425	4.3288201709975	0.16203762228592478	0.7282959320349587	0.9808940091906584
ARSB	7.0384565889302815	6.876325175907978	0.16213141302230305	0.5158511554001024	0.9503976977386611
RAX	0.3669055184038037	0.20472528613815721	0.16218023226564648	0.9794704375391787	0.9964314383009453
TICAM2	6.544633904457308	6.3823484820143035	0.1622854224430048	0.6386235623276769	0.9703497678217631
IFNE	1.270042076485332	1.1076809374444723	0.1623611390408597	0.545364048371985	0.9569486510213501
SLC2A4	7.522316147007455	7.359867467507586	0.1624486794998692	0.5539476209967757	0.9581626055269522
CRTC3	9.353076161650998	9.190589537618713	0.16248662403228487	0.14597266709129952	0.8463719239308332
ANO6	9.813077946147615	9.650588537304785	0.16248940884283058	0.704272614364361	0.9807472742624057
P2RX2	2.118517261439829	1.9560020490446444	0.16251521239518474	0.8068731139734929	0.9808940091906584
REG3A	1.4241108528889301	1.2615773740437946	0.16253347884513558	0.6617791426885202	0.9743186537302612
CHRDL2	10.584613034844768	10.422063733906723	0.16254930093804454	0.7186529876661424	0.9808940091906584
AANAT	1.831620625173732	1.6688659502020164	0.16275467497171547	0.7331336911786159	0.9808940091906584
VAMP1	8.013076910121388	7.850296549686802	0.16278036043458588	0.5368470010200745	0.9569486510213501
STAP1	3.1714450553512057	3.0086264983373616	0.16281855701384407	0.5034612909093694	0.9478020498285544
AP000322.54	4.9092969776549085	4.746328525865472	0.1629684517894363	0.7574782590772212	0.9808940091906584
R3HCC1	10.075384109998737	9.91235339896615	0.1630307110325866	0.21916830684042599	0.8736914204489142
GLTPD2	2.8165541730744006	2.653515603137496	0.16303856993690458	0.5117036972995214	0.949770458134823
CASP3	8.294616998946355	8.131473287554364	0.16314371139199046	0.3281497242444399	0.9131035565988905
GOLGA2	10.249230801745597	10.08602876131108	0.16320204043451625	0.28847215360018297	0.8965281333389986
RP11-872D17.8	3.9468744748760543	3.7836686822171726	0.1632057926588817	0.9129133660868547	0.9915893256500147
C2orf73	3.835379109131959	3.672044205823154	0.16333490330880496	0.8118588480397005	0.982430122292294
FABP12	0.4785210542290003	0.31513679518442883	0.1633842590445715	0.5978304306538297	0.9631712493867256
SLC44A2	10.71461525378489	10.551176734694403	0.16343851909048723	0.25483758576400584	0.8860700970270424
SPATA24	7.189214682415099	7.02573856695177	0.16347611546332974	0.28847215360018297	0.8965281333389986
CMBL	8.92614677424767	8.762498850242608	0.1636479240050619	0.5539476209967757	0.9581626055269522
SIPA1	10.226153533561082	10.062499877840795	0.163653655720287	0.25216319639589124	0.8858788836346395
NACC1	8.752309241381596	8.588382474636708	0.16392676674488804	0.28266778090765454	0.8940509944234464
GH2	0.29151763472121306	0.1275121392383422	0.16400549548287086	0.8368982059442523	0.9839632102425258
PKIG	12.24461501149169	12.080440908712733	0.16417410277895783	0.48316595980200694	0.9469453682399468
KIF13B	7.755392846444658	7.59118052285436	0.1642123235902977	0.49528953231201167	0.9469453682399468
TNFRSF21	9.013073851448349	8.848824421087501	0.16424943036084727	0.5034612909093694	0.9478020498285544
GALNT12	6.490752920310973	6.326475849339438	0.16427707097153466	0.8318762313557724	0.9839024500228163
TXNRD1	10.117692292274116	9.953382764588456	0.16430952768565987	0.5034612909093694	0.9478020498285544
BATF3	6.246973674450014	6.0826430251932155	0.1643306492567982	0.5283973622390581	0.9554381216340078
ZNF419	7.558450774401863	7.394116470063015	0.16433430433884855	0.4401233613549981	0.9359559384630108
RSU1	11.025383747387501	10.861028854902234	0.16435489248526736	0.28555999816847455	0.8958860786639549
TLN1	12.700769158193582	12.536323894877723	0.16444526331585863	0.2973284021488968	0.8996419438338109
DACT1	7.401524398575633	7.237057762385355	0.16446663619027824	0.9794704375391787	0.9964314383009453
TRADD	8.573841930671627	8.409262308761846	0.16457962190978037	0.45940990266528814	0.9391371812033031
SNX18	8.4069308408421	8.242206847463292	0.16472399337880894	0.32497748284584405	0.9125022999673931
GNL2	10.284617423192683	10.119853058448458	0.16476436474422584	0.13556702457235226	0.8445463187987361
PSAP	14.133846092139333	13.96897063827162	0.16487545386771352	0.2442576612843682	0.880700955713901
PI4K2A	8.410768280187348	8.24587921517557	0.1648890650117778	0.25483758576400584	0.8860700970270424
SERPINB8	6.30466283394447	6.139705847314099	0.16495698663037128	0.6617791426885202	0.9743186537302612
MPZL1	10.56922957748178	10.404264567117252	0.1649650103645275	0.18509130609836566	0.8678895125292059
SRD5A1	6.9299996543522155	6.764995642062156	0.16500401229005934	0.28847215360018297	0.8965281333389986
TAX1BP3	11.93461550463683	11.769558977823282	0.16505652681354732	0.3345542557344039	0.9165015200714447
NCAN	0.6073598399128752	0.4423026194095023	0.16505722050337296	0.3746576754983123	0.9290938978996819
AP2S1	10.951537421509682	10.78647003888354	0.16506738262614284	0.23147161781605596	0.8736914204489142
SNX22	4.207733231378487	4.042665346088675	0.16506788528981264	0.49936653396532227	0.9469453682399468
RALGPS1	6.826145420586381	6.661040536395803	0.165104884190578	0.49936653396532227	0.9469453682399468
SERINC5	6.389977296154937	6.224856538417511	0.16512075773742563	0.49123037695640703	0.9469453682399468
STAT2	10.236154394589885	10.071030736726335	0.16512365786354977	0.5241980891090832	0.9530493759463534
CCNI2	6.351500878823176	6.186364524706508	0.16513635411666794	0.9231249713370293	0.9933032143273546
METTL20	6.310011339751494	6.1448713743197185	0.16513996543177534	0.5034612909093694	0.9478020498285544
PPM1F	9.20692321149739	9.041763588946482	0.16515962255090777	0.2712979181854811	0.8899275371026625
HECTD3	9.481539067503919	9.316324344658765	0.16521472284515326	0.2050330631938454	0.8731858049525212
ORMDL1	10.282306163811993	10.117058341409718	0.1652478224022751	0.27411057423506346	0.8914467460658886
NKIRAS2	9.483076717661408	9.317793353943518	0.1652833637178901	0.22403206930233066	0.8736914204489142
ZFYVE9	8.37154410894467	8.206179891027114	0.1653642179175563	0.49528953231201167	0.9469453682399468
EGR1	12.799230895399468	12.633823450762469	0.1654074446369993	0.8068731139734929	0.9808940091906584
TRIP12	9.776922399368136	9.611469463890364	0.16545293547777185	0.4029765961643966	0.9327298137663504
TRPM6	3.236521014665718	3.0709876640809535	0.1655333505847647	0.5625968065874452	0.9601532974471874
TFPT	9.142303463858994	8.976764053401165	0.1655394104578285	0.34431104980554683	0.9217393560280197
KLRG1	5.7677544744765274	5.602066622480525	0.16568785199600278	0.7428409009183539	0.9808940091906584
GPR4	6.9823266579422105	6.81660195708538	0.16572470085683033	0.5496475753671602	0.9580037939120225
SYCP1	0.5316476923700925	0.36589599990801003	0.16575169246208243	0.1495738034955988	0.8504903039156642
C21orf49	5.154711694918971	4.9889242034553805	0.16578749146359062	0.3313419840804541	0.9148575218425152
NME6	8.718460825573882	8.552646459538193	0.1658143660356881	0.2602453848560098	0.8860700970270424
PREP	9.005389579059083	8.8395604796901	0.16582909936898282	0.3377865308837339	0.9185856802231688
TATDN3	8.006157476180782	7.840295170852005	0.1658623053287771	0.17261792218007044	0.8612924928064227
OTUB2	4.191532592572245	4.025597300996862	0.16593529157538267	0.6067929984663029	0.9645556505252952
GAS2L1	8.776153735979896	8.610147415794772	0.16600632018512407	0.4250343029017649	0.9327298137663504
SHC1	11.008461278975359	10.842353210821269	0.16610806815408985	0.20734174464149147	0.8731858049525212
MROH7-TTC4	3.5440643411861044	3.3778618527157622	0.16620248847034214	0.7331336911786159	0.9808940091906584
KCNB2	0.523346934015994	0.35704464096174277	0.1663022930542512	0.5410971531483362	0.9569486510213501
MARS	10.549231742813465	10.382793377966285	0.16643836484717944	0.36097149372739656	0.9264392395382394
TECPR1	7.782306201636383	7.615725094863391	0.1665811067729921	0.43632255771227413	0.9347496084055918
UNC5B	7.523080096795886	7.35647268311893	0.16660741367695575	0.8318762313557724	0.9839024500228163
TLN2	6.8761274588183365	6.709413873404606	0.1667135854137305	0.5496475753671602	0.9580037939120225
PTH2R	3.572575730078464	3.4057891571435266	0.16678657293493737	0.9027161195844561	0.9900196296442317
GFPT2	8.333072040152084	8.166176546038201	0.1668954941138825	0.4250343029017649	0.9327298137663504
TLX1	0.731587732258676	0.5645810733200867	0.16700665893858935	0.5539476209967757	0.9581626055269522
GALR2	1.0624118455067353	0.895393947781808	0.16701789772492726	0.45940990266528814	0.9391371812033031
SNAI1	7.119249314831878	6.952215712105418	0.16703360272645984	0.704272614364361	0.9807472742624057
LRWD1	8.549230742930543	8.382056422369011	0.16717432056153214	0.4213098000488852	0.9327298137663504
KIAA0930	9.706154088395051	9.538970501483808	0.1671835869112428	0.23147161781605596	0.8736914204489142
SMG6	10.673845813629178	10.506617867626353	0.16722794600282498	0.3509154398446691	0.9240705596372344
BOLA2	7.578467678120072	7.411182059728794	0.1672856183912783	0.7477099947362951	0.9808940091906584
RP11-468E2.4	3.2475876660679557	3.0801292968998544	0.1674583691681013	0.27411057423506346	0.8914467460658886
NUTM2G	2.3972705843465083	2.2297986261800524	0.16747195816645588	0.7919636927743121	0.9808940091906584
SH3RF3	7.339999450993744	7.172500213689233	0.16749923730451144	0.28847215360018297	0.8965281333389986
PLA2G16	10.683848887813564	10.516323163979624	0.16752572383393982	0.44394308796283366	0.936959781397376
MMP15	7.651536496697786	7.483968978781481	0.16756751791630542	0.7234689724607535	0.9808940091906584
TMEM164	7.751541436067907	7.5839737759429156	0.16756766012499114	0.4477816728800389	0.936959781397376
MIPEP	8.448466078633016	8.280881432486527	0.16758464614648894	0.4477816728800389	0.936959781397376
SRPK2	8.853840860735442	8.68617874708389	0.16766211365155215	0.41025181141907885	0.9327298137663504
HES1	9.856151488962503	9.688382639358089	0.16776884960441407	0.39220987638368776	0.9317670582702481
REST	7.839996641500706	7.672211404080034	0.16778523742067186	0.3746576754983123	0.9290938978996819
TMEM255B	8.49768708511198	8.329852913421472	0.16783417169050807	0.7771299727584178	0.9808940091906584
FEM1B	9.2176912888375	9.049853823521202	0.16783746531629795	0.38161948296156434	0.931107309505867
SLC25A2	0.9948668418433789	0.8270110392338961	0.16785580260948285	0.5669457112732286	0.9601532974471874
SLC35B3	8.516920762749908	8.34897419551021	0.1679465672396976	0.3377865308837339	0.9185856802231688
MAPKBP1	7.963846027489136	7.79587749361928	0.167968533869856	0.4477816728800389	0.936959781397376
FAM217A	1.4654662259559468	1.2973938753529837	0.1680723506029631	0.7672854100920289	0.9808940091906584
ATP5G3	12.28384590591028	12.11573545591299	0.16811044999728963	0.3063645802651961	0.9041503379986633
ZNF432	7.637703034132342	7.469560973618301	0.16814206051404135	0.22897251752470782	0.8736914204489142
RLN1	1.7891722098489777	1.6209411105854428	0.16823109926353497	0.887450813343425	0.9893794946318687
SCPEP1	10.622307629644654	10.45396995182839	0.16833767781626463	0.6758312384757732	0.976766805421854
DNER	5.576056208367482	5.407638141255433	0.1684180671120492	0.8268611107902943	0.9839024500228163
DAB2IP	9.800769705710717	9.632351457057041	0.16841824865367627	0.4029765961643966	0.9327298137663504
ADCY6	9.362307986750666	9.193824985408078	0.16848300134258842	0.20734174464149147	0.8731858049525212
SUSD4	4.975316628978474	4.8067322671462955	0.1685843618321785	0.6478451825435806	0.9709147847665972
GABBR2	1.769389012433413	1.6007504183751624	0.16863859405825066	0.28266778090765454	0.8940509944234464
HTR1B	2.1178618049454028	1.9491685892392017	0.1686932157062011	0.2712979181854811	0.8899275371026625
RP11-849F2.7	2.212805728771384	2.044109918608857	0.16869581016252688	0.5625968065874452	0.9601532974471874
GRAMD1A	10.70077074260549	10.532058772026508	0.16871197057898257	0.3281497242444399	0.9131035565988905
TLE6	5.84229655787037	5.673545852849212	0.1687507050211572	0.5117036972995214	0.949770458134823
SLC45A4	7.469229553899192	7.300445553935604	0.16878399996358784	0.3509154398446691	0.9240705596372344
PTPN11	9.66999762417428	9.501176915462764	0.16882070871151633	0.2712979181854811	0.8899275371026625
FBXW10	1.2602462375631989	1.0914018192111508	0.1688444183520481	0.34103879949321125	0.9200116451444769
RNF26	9.533844715645374	9.364852959133845	0.1689917565115291	0.48316595980200694	0.9469453682399468
SETD7	9.40077146880638	9.231764761782674	0.1690067070237049	0.4213098000488852	0.9327298137663504
C1orf204	5.843855478052591	5.67483198210195	0.1690234959506407	0.6340335101846356	0.9687095878760558
RAD54L2	7.038449512372586	6.869414734182324	0.16903477819026236	0.3509154398446691	0.9240705596372344
HSH2D	5.278538487542452	5.109421255707065	0.1691172318353873	0.9231249713370293	0.9933032143273546
ZNF606	7.504602585022396	7.335445482877331	0.16915710214506507	0.8976234015924867	0.9893794946318687
ABCB9	6.259211758727305	6.090013680247108	0.1691980784801963	0.44394308796283366	0.936959781397376
SLC25A36	9.876920730306464	9.707646542398761	0.16927418790770332	0.3124887749640277	0.9057847476754533
ERLEC1	10.187694923540336	10.018381522683438	0.1693134008568986	0.3281497242444399	0.9131035565988905
ZFAND3	10.235385175045549	10.065881940913151	0.16950323413239765	0.38866010140915885	0.931107309505867
SSX5	0.29231718098665604	0.1227950916265082	0.16952208936014784	0.7870104540182498	0.9808940091906584
ARRDC5	1.503904753784183	1.334348788731103	0.16955596505308002	0.4029765961643966	0.9327298137663504
TESPA1	5.613144419282124	5.443520094549235	0.16962432473288924	0.6711343417947214	0.976766805421854
CENPL	5.971538476806118	5.801773643087002	0.16976483371911577	0.45940990266528814	0.9391371812033031
RBM38	10.011534856579328	9.841766041894315	0.16976881468501226	0.34103879949321125	0.9200116451444769
GYS1	9.091535456538153	8.92161760514105	0.1699178513971038	0.19821926248257216	0.8728165397322544
EXOSC7	10.199999388992861	10.030000342427588	0.1699990465652732	0.28847215360018297	0.8965281333389986
HEG1	8.899224123099604	8.729116189069835	0.17010793402976887	0.4213098000488852	0.9327298137663504
NAP1L3	7.859239729196245	7.689129734485965	0.17010999471028043	0.7771299727584178	0.9808940091906584
PALM2	3.9272668797132075	3.7571362577849254	0.1701306219282821	0.3313419840804541	0.9148575218425152
FBXW5	10.710767845622165	10.540588002146452	0.17017984347571335	0.25216319639589124	0.8858788836346395
COPG1	11.410768825105967	11.240588106267168	0.17018071883879848	0.12574383546976098	0.8422385919732575
ZNF551	5.740745610919363	5.570459420557335	0.1702861903620274	0.7870104540182498	0.9808940091906584
TMEM199	8.97845659801044	8.808087262796615	0.17036933521382558	0.3509154398446691	0.9240705596372344
FAM3C	10.47846160713748	10.308088835879396	0.1703727712580836	0.3313419840804541	0.9148575218425152
GRM6	2.2176154467550164	2.047241216567057	0.1703742301879596	0.5283973622390581	0.9554381216340078
NKX2-1	1.2149708369534418	1.0445786057670174	0.17039223118642433	0.3746576754983123	0.9290938978996819
PCDHA4	3.9586603730716257	3.7882614679320503	0.17039890513957534	0.8218530421617104	0.9827700330826703
STXBP4	6.043111547793742	5.872657101064624	0.17045444672911803	0.4477816728800389	0.936959781397376
EIF4E1B	0.316168936750323	0.14570312707922328	0.1704658096710997	0.8976234015924867	0.9893794946318687
TCEANC2	5.940786958767928	5.770281691165494	0.1705052676024339	0.28555999816847455	0.8958860786639549
GRM2	3.0879038885211783	2.9173681851801487	0.17053570334102952	0.9129133660868547	0.9915893256500147
ULK2	8.0992272559061	7.928674267803264	0.1705529881028367	0.43632255771227413	0.9347496084055918
LRP12	8.19538653032885	8.024557748983508	0.1708287813453424	0.520015986108257	0.9513341174287872
VEZF1	10.060000370180374	9.889117290672415	0.17088307950795922	0.39577924440179446	0.9327298137663504
MPP4	1.4905431692077042	1.3196469095738625	0.1708962596338417	0.4029765961643966	0.9327298137663504
UBA6	7.565386059361135	7.394411640978191	0.17097441838294358	0.39220987638368776	0.9317670582702481
AGPAT3	8.542308587567007	8.371027989073914	0.17128059849309274	0.12104480938492701	0.8362928939750723
RNFT1	7.532303428116434	7.36088339390842	0.17142003420801366	0.37812871109544055	0.9303539700716243
PLAC1	2.1163444787859875	1.9448553373012445	0.17148914148474304	0.8068731139734929	0.9808940091906584
C1orf63	10.44076926684649	10.269264742851531	0.1715045239949582	0.47517397306405784	0.9456746145167327
FLJ00273	1.0450326645921209	0.8735083535529138	0.17152431103920707	0.5496475753671602	0.9580037939120225
PRDX4	11.402308512042774	11.230734833695122	0.17157367834765225	0.25753163783370514	0.8860700970270424
SLC6A7	0.762281825301845	0.5906456898675219	0.1716361354343231	0.0882317272199602	0.8159621337305715
ZDHHC3	9.83384354314428	9.662206091930786	0.17163745121349372	0.5034612909093694	0.9478020498285544
GMFB	8.752311390700568	8.58044473287841	0.17186665782215726	0.17877370284850735	0.8661417069106188
OAS2	7.172307920034803	7.0004354228414165	0.1718724971933865	0.7138481515555499	0.9808940091906584
AL136531.1	1.2593883188907247	1.0874898135534912	0.1718985053372335	0.36777493630744684	0.929010731340266
UROD	11.51461593995898	11.342646837216675	0.17196910274230426	0.10918464702275277	0.8254341185464398
KCNH4	1.9197564729748413	1.7477292852029638	0.17202718777187753	0.40660449359175344	0.9327298137663504
NIP7	8.656147269907827	8.484118441400405	0.17202882850742185	0.4325407398077189	0.9347496084055918
FLVCR2	5.0954514584247095	4.923265301312937	0.17218615711177243	0.5800882237981223	0.9601532974471874
RP11-497E19.2	1.0568785050017317	0.8846886052987085	0.17218989970302323	0.7477099947362951	0.9808940091906584
MT4	0.4907747221076658	0.3185276016680619	0.17224712043960394	0.8976234015924867	0.9893794946318687
MYO1C	11.191537682502446	11.019264483861805	0.1722731986406405	0.5368470010200745	0.9569486510213501
OR5K2	2.6859683490719184	2.513669445167773	0.17229890390414537	0.7234689724607535	0.9808940091906584
SPATA2L	7.663845857669377	7.491476080705493	0.17236977696388323	0.5713106640586307	0.9601532974471874
TST	10.313844979032119	10.141470401695976	0.17237457733614292	0.4712053486803298	0.9436542566710102
PADI2	4.620892084678065	4.4484948137030225	0.17239727097504254	0.545364048371985	0.9569486510213501
CLEC4A	6.176953945246429	6.004552087117059	0.17240185812937003	0.6478451825435806	0.9709147847665972
INPP5A	9.9038472217433	9.731322688124079	0.17252453361922093	0.34760326833224175	0.9224174155422974
MARCH3	7.152325657201208	6.979698442946171	0.17262721425503713	0.593371814672889	0.9625445344992121
GCM1	0.559366710402397	0.3866954431183854	0.17267126728401166	0.4401233613549981	0.9359559384630108
RP11-187E13.1	1.131497678108708	0.9588176728197674	0.17268000528894067	0.8570506574100524	0.9868247185150075
TRAPPC6A	10.204615366457526	10.031911811137132	0.1727035553203944	0.34760326833224175	0.9224174155422974
CA8	6.560800128144546	6.388078250335433	0.17272187780911263	0.7138481515555499	0.9808940091906584
ANKRD33	1.614477113514624	1.4417391632541463	0.17273795026047778	0.8068731139734929	0.9808940091906584
WFDC5	1.04787124292767	0.8751187519918936	0.17275249093577638	0.3313419840804541	0.9148575218425152
HMOX2	10.203844487418088	10.031028949387327	0.17281553803076122	0.25753163783370514	0.8860700970270424
CDC42BPA	8.742301047901602	8.569410377882612	0.17289067001899028	0.2629788576815958	0.8874800050174402
APOL1	10.609231031107848	10.436322889547633	0.1729081415602156	0.5496475753671602	0.9580037939120225
PCDHA13	2.5724861493316733	2.399573556476546	0.1729125928551274	0.4633232365702429	0.9397530665349443
