Name	Mean(log(lung_black))	Mean(log(lung_white))	logFC	M-W U test pval	Adj pval
EHD3	7.41615633528209	7.109957711789993	0.30619862349209725	0.02011581596501688	0.16890236991926577
TSNAXIP1	5.788469023217947	5.482215040100132	0.3062539831178146	0.20759223678337912	0.5019476654671934
P2RY14	7.368727882361907	7.0624522371773475	0.3062756451845594	0.20380131274147684	0.49760417048502165
ISOC2	10.189229591109816	9.88289922589666	0.3063303652131566	0.002570697352003992	0.06200998698635325
C3orf80	4.454574252031432	4.148158063841305	0.30641618819012706	0.15396159428823353	0.43445127907922354
LUZP2	2.7483133975617053	2.44186107993435	0.30645231762735525	0.25390054815460417	0.5515311048415615
FAM26E	5.545629419561016	5.239162897269168	0.30646652229184834	0.09799919005193214	0.35084750328794734
SPTB	4.940532213036971	4.634060888706428	0.306471324330543	0.16892900910950492	0.45409833703263636
MRPL54	11.170769544533933	10.864200778331835	0.3065687662020977	0.0028084873435110236	0.06540686892586031
COX6A1P2	6.909216179930397	6.602642650389614	0.306573529540783	0.05718884755969467	0.2749055603841615
ZNF48	6.927693170319099	6.621075629241674	0.3066175410774248	0.002482427814772037	0.06134325015282
ZNF594	5.451555041936061	5.144878279090455	0.30667676284560574	0.019808657336130908	0.16787122727111034
ITGAL	9.791538795629739	9.48479598300339	0.3067428126263483	0.15704062451939726	0.438769290001314
MMEL1	6.9269209558846585	6.620136571922016	0.3067843839626425	0.3418829661907903	0.6350849225078206
BIN2	9.174872566840284	8.86802980147403	0.30684276536625354	0.08790021243338397	0.3330916913934226
PPP1R32	7.679224306199492	7.372341453998312	0.3068828522011797	0.20243536314210975	0.49619822793325746
SCNN1D	5.035416999193207	4.728407791334389	0.307009207858818	0.09153804515073838	0.338977405100701
FOXQ1	7.213830904779563	6.9067642977568	0.30706660702276345	0.2652832442836456	0.5633556955333201
LRRC26	2.046796360289634	1.73965878893085	0.3071375713587843	0.4449719790977644	0.7203404162958654
MMP28	10.533587632064467	10.22643234774092	0.30715528432354766	0.22108126820557594	0.517856213062373
TBX2	10.469743187712469	10.162565177523431	0.30717801018903756	0.1001658861796747	0.3544241537020081
AL591479.1	5.389225145308671	5.081974397918995	0.3072507473896753	0.03170299480270433	0.20911805191845395
SURF1	10.618205182307712	10.310891909102223	0.30731327320548907	0.0015820694315297201	0.04967698015003321
LAMC3	9.216922697171878	8.909555015643985	0.30736768152789296	0.17928964774108558	0.46833377290026545
STOML1	8.56487300105016	8.257362360238174	0.3075106408119854	0.0015407939212220834	0.04905758547779123
HHATL	3.920371629627917	3.6127956211155867	0.30757600851233047	0.4415394425100102	0.7176542906731196
C12orf55	4.2542902537164355	3.946648436203104	0.30764181751333153	0.13022414476355793	0.4012317015649784
RALGPS1	7.596149394493189	7.288479105245012	0.3076702892481764	0.019961720942647365	0.16838483640921437
IGSF23	1.0954176232918782	0.7877070199411647	0.30771060335071354	0.27701264776045664	0.5755138422328812
GSDMA	3.4305030889435897	3.1227237180026264	0.3077793709409633	0.3689171280871456	0.6584397037164931
HSD17B14	8.955388493387131	8.647510922086676	0.30787757130045534	0.11776958929761439	0.3818443582496267
DPF1	3.2635363562966617	2.955650995311629	0.3078853609850327	0.2082869560864402	0.5028930192557669
AL590822.1	3.9080436555525147	3.6000232220610235	0.3080204334914911	0.0620034801389765	0.2839344682652854
NPFFR2	1.3648911715161365	1.0568423374500846	0.3080488340660519	0.3602664348233604	0.6502648474730466
CHRNA9	1.561201820664227	1.2530845327060642	0.30811728795816284	0.3653395450495336	0.654620601578326
DFFB	6.42461393773359	6.116430692146184	0.30818324558740606	3.898271069632253E-4	0.025722939391356014
LIMD2	9.62897463855126	9.32070612414613	0.30826851440513003	0.06918510269234013	0.2988612642867406
RP11-20I23.1	4.019769920583882	3.7114772363835358	0.3082926842003464	0.5080655912746621	0.7614921033901857
CEP250	7.74948963771328	7.441191878951299	0.30829775876198084	0.019157163189670756	0.1643383212483673
GRIN3A	2.6136861241375047	2.3053558946059045	0.30833022953160016	0.03109682975592276	0.20699395596303558
PIH1D1	10.718973879581297	10.410632012218725	0.3083418673625715	3.2442100189655765E-4	0.023261241285590976
C3orf33	6.892309131971476	6.583863956903624	0.3084451750678525	0.0017633180310852037	0.05264516062643234
RASSF7	10.417692495978974	10.108995939265432	0.30869655671354224	0.07751985190025734	0.3137314539572193
PRRT1	6.557452017506732	6.248722638513285	0.3087293789934469	0.1009631812062316	0.356207178637716
ZNF420	7.066402440848055	6.757660154834883	0.3087422860131719	0.018620607331443217	0.1621025338050879
GPR116	11.804871814194422	11.496059852102949	0.30881196209147355	0.2744699202478267	0.5728450822316548
SCRN2	9.773844520755693	9.46501804246687	0.3088264782888235	0.008560284453537403	0.1111982171667783
MEGF11	4.975429470590458	4.666487372334213	0.30894209825624497	0.42015518263447915	0.7002714547578598
EPHX1	12.953846122360913	12.644684062724346	0.3091620596365665	0.1324370750560674	0.4038078036030637
CLK2	9.574872795106913	9.265650882036194	0.30922191307071856	0.001495545808264942	0.0484641997511052
CCR5	7.152570729957093	6.843301179357051	0.3092695506000416	0.26859903718883027	0.5666310280647489
KIF27	6.452297762162955	6.142790112409846	0.30950764975310907	0.08080722550595054	0.31992634585095026
MAP3K10	7.709493802749825	7.399922094640043	0.3095717081097824	0.0187656208123802	0.1628977532102327
KLHL10	2.309862531972926	2.000213923114277	0.309648608858649	0.03302480866061863	0.2122257640533474
DNAJC12	5.56124082390017	5.2515761461078485	0.30966467779232154	0.18305694384139792	0.47295120743928776
PLEKHB1	9.582048548408327	9.272343067878923	0.30970548052940394	0.21461538354692755	0.510858105496882
ADC	6.427686425865711	6.117950187691388	0.30973623817432294	0.08577407636622147	0.32949113663396445
FETUB	1.3276747811353222	1.0178030356170302	0.309871745518292	0.9608700780960413	0.9857131674807134
AC003006.7	1.433336114397324	1.1232037182172232	0.3101323961801008	0.3782162450447296	0.6662224832918673
CDK3	7.345121414637601	7.034942065940363	0.31017934869723796	0.025626262590446758	0.19002666705912719
ILDR1	7.067947970828886	6.757656124036508	0.31029184679237787	0.054235292442730065	0.2697250535136537
AC135048.1	3.2971139732935293	2.986780677967966	0.3103332953255631	0.09606211115323282	0.34732641817007665
CEP19	5.736132827598228	5.425796729740636	0.31033609785759175	0.07356470601922982	0.30672170925416975
HERPUD1	11.940512756941292	11.630074349939774	0.31043840700151826	0.031247430880893545	0.20731446674055853
SLC15A3	12.319230760886654	12.008773295763818	0.3104574651228358	0.02011581596501688	0.16890236991926577
APBA2	6.215124928524702	5.904500483911617	0.3106244446130848	0.1025729352884629	0.3595877377234815
TGIF2-C20orf24	4.237704293090715	3.927062683074826	0.3106416100158893	0.5186039715513941	0.7691217858219862
KLF8	7.45359473208877	7.142933235506339	0.3106614965824308	0.17773706822410718	0.4659489688351
ZNF862	7.602317204389451	7.291637255525223	0.31067994886422845	0.01608803684091742	0.1514970666736236
C19orf68	5.812314105339096	5.501631938768642	0.3106821665704542	0.02549932595419857	0.18954845888892424
AZI1	7.722823992586377	7.41208278275395	0.31074120983242626	0.014050333557638961	0.14200037444601596
EPHB4	10.078718832393875	9.767954116078263	0.310764716315612	0.008065033881349937	0.10888094666207934
AGPAT2	11.471794235001154	11.160966517393954	0.31082771760720007	0.08283339430271619	0.3242127180402036
PTPLA	9.131533113734086	8.82066744286422	0.31086567086986605	0.0662912779861462	0.2931043347132058
SYTL5	3.9667391957777633	3.6558592204810334	0.31087997529672995	0.24833853302825848	0.5456975583386394
ATP13A5	3.534954582566423	3.224061785284636	0.3108927972817872	0.4347200565594488	0.7120994486472999
CORO7-PAM16	2.595211729522537	2.2843127981038656	0.3108989314186714	0.1662631807671423	0.4512645377244703
STUB1	11.633589650643412	11.32267659291827	0.31091305772514133	1.8105188549177864E-4	0.01726343946898572
IGFLR1	9.251025767391008	8.940037397754189	0.310988369636819	0.014012766298740487	0.14169933361058398
ZNF606	6.896418004509845	6.585423624046156	0.310994380463689	0.005497833906642602	0.09004186250699196
FASLG	4.866096646628205	4.5550410052233685	0.31105564140483644	0.21319722389820261	0.5092796224598722
HDHD3	8.672050915618373	8.360891780976758	0.31115913464161515	0.00227011005276867	0.058664715053158185
AC142381.1	0.5397437113384681	0.22851298420319696	0.3112307271352711	0.7457923668118533	0.8975332441933174
ZMAT1	7.355111704440582	7.043791077439594	0.3113206270009883	0.19371902328149193	0.48521673112398994
C1QB	14.541282102779459	14.22988857282296	0.31139352995649894	0.19109332899415854	0.48228820782173165
TMEM18	9.76564056675307	9.45423824275431	0.31140232399876133	8.822284120960644E-4	0.03723482652308959
EPB41	8.966667936647536	8.655242779224077	0.311425157423459	0.020479413900790222	0.17046210510109303
CABIN1	10.141538474835832	9.829962956238598	0.311575518597234	0.01067579578823119	0.12439385341987616
DGCR8	8.532563804900805	8.220893245807082	0.31167055909372365	0.001353413358844091	0.0454611369614805
MVD	10.372564270021472	10.060817754054096	0.3117465159673767	0.033743496106734105	0.21494807663373258
ZNF524	9.187180162594249	8.87542717351789	0.31175298907635884	0.008955684687325771	0.11295078221992863
SPG20OS	3.5183734515146656	3.206261753936475	0.31211169757819057	0.0714229032488991	0.30278256842852663
CALB1	2.706414788286657	2.394052719840886	0.3123620684457711	0.2336731494690235	0.533290150141586
TONSL	5.442314658254288	5.129822541332477	0.31249211692181067	0.013900595949079775	0.1411922216534528
TARBP2	9.286922564274272	8.974311712514917	0.31261085175935577	2.8811258591221467E-4	0.021934912309524133
SPNS3	4.78517586649004	4.4723440654030995	0.31283180108694086	0.11201158726304972	0.3738235344025401
MEOX1	4.769678637990792	4.456758679623155	0.31291995836763675	0.24169997906625207	0.5402356429497525
TTLL3	9.171794481182397	8.858811170020571	0.3129833111618261	0.04612842934302641	0.24796073057709472
ZNF549	6.3543525068645685	6.041362992477349	0.3129895143872199	0.026727468519973763	0.19392854848038335
ZNF454	4.208215837172493	3.8950887724383536	0.31312706473413954	0.15760542885449125	0.43928834868350086
RHBDL2	5.268189011031391	4.954902386764831	0.31328662426655995	0.14236440949905171	0.4177796689972172
RPL39L	7.5353905870016025	7.221900091716108	0.3134904952854942	0.1254093331009115	0.3943292082931285
CDH16	2.674515061024594	2.3610127615675447	0.3135022994570491	0.7392472348690514	0.894741187042943
HERC2	9.430256182281397	9.116691263429653	0.3135649188517444	0.0010295380302227652	0.03980880383528025
AMOTL2	10.171538154729145	9.857955042965633	0.3135831117635117	0.06918510269234013	0.2988612642867406
CCDC81	5.490034804109316	5.176429197012006	0.3136056070973092	0.21319722389820261	0.5092796224598722
CCDC157	6.56026429225984	6.246643176530839	0.31362111572900186	0.013172846043821518	0.1373233383801245
KCNC4	6.661004078546369	6.347325282497074	0.3136787960492944	0.044779254292602655	0.24438710793433607
NAPA	12.00487199177024	11.691189624720911	0.3136823670493296	1.803595405716063E-4	0.01726343946898572
ABCB9	5.791785116745071	5.477985007503099	0.31380010924197244	0.037984325984780964	0.22629065908892082
SDR39U1	10.45179386317363	10.13795564723166	0.3138382159419706	0.001207451071088439	0.04337297614726361
MAGEH1	9.84897479221624	9.53505641840578	0.3139183738104592	0.014087989679199331	0.14206559692003223
LHB	2.7103124345219576	2.3963920781440686	0.31392035637788895	0.24092726199250103	0.5395680392778442
ZNF93	5.856137988971607	5.542144270192203	0.31399371877940396	0.06160099674447517	0.28344551609660984
PDK2	9.783077105195693	9.468996640308141	0.31408046488755126	0.012649351218375515	0.1352730383963916
TDRKH	7.462826781489043	7.148661266535529	0.31416551495351364	0.028630343514334466	0.2000828150740826
ZNF132	6.116434812119003	5.802190887719576	0.3142439243994275	0.0187656208123802	0.1628977532102327
WDR31	5.401494252370036	5.0871817891513444	0.314312463218692	0.025059322366833392	0.1885090371519082
POLR3K	8.349742825084542	8.035428997643793	0.3143138274407491	0.0033975298041813984	0.07236937168859839
DPPA4	1.646928198603251	1.332605534245656	0.3143226643575949	0.07218189027187427	0.3042297120183694
PRKCQ	7.322308987385748	7.007914726468966	0.3143942609167816	0.09246615986274898	0.34026948947673963
R3HCC1	9.613335147479331	9.298921848414379	0.3144132990649524	5.674568075408892E-5	0.00922725301690596
ABCC6	8.677175137221681	8.36271956426725	0.31445557295443116	0.18242501974396563	0.47212227647820126
RP11-47I22.3	4.5379465241281975	4.223446078198741	0.3145004459294567	0.11049991673125603	0.3721199118915745
CIC	9.98204962522556	9.667471525905151	0.3145780993204088	0.007028080092467692	0.1015836465428743
CLPSL2	0.5992306383880172	0.28460959910108113	0.314621039286936	0.7958075116218216	0.9219622392911333
SLC25A29	9.718204933931833	9.403532054251228	0.31467287968060553	0.07248732872419228	0.304389954052338
NXPE4	1.5826175160033171	1.2678556401054526	0.31476187589786453	0.20311750174198995	0.4968671513398416
SAMD9L	8.616412157787332	8.301487321876817	0.31492483591051545	0.09548700107943842	0.34648520893778295
RIMBP3	2.8188031708147614	2.5037971849917233	0.31500598582303807	0.12189015370662637	0.38815588027716025
C13orf45	3.1112168968375915	2.7961289791172605	0.31508791772033096	0.08164651769393938	0.32157144901427853
NBPF9	9.02435759320083	8.708811134991661	0.3155464582091696	0.005243027114180232	0.08808672491093208
AGAP2-AS1	7.414365043141657	7.098774210108309	0.31559083303334745	0.11575070773123886	0.37921422723535203
GZMM	7.553334197314932	7.23747660645315	0.315857590861782	0.3001699889529049	0.5983031453223492
FAM156A	7.95973699667856	7.643418476113719	0.3163185205648409	0.047404047243216785	0.25073388070794206
AOAH	8.572051882745239	8.255724698731251	0.3163271840139874	0.09246615986274898	0.34026948947673963
GPR182	3.8364782619816062	3.5200440845376315	0.31643417744397473	0.03185610975480446	0.20929418140494185
NTRK3	6.046180797511682	5.72972637310877	0.31645442440291216	0.09340181620196186	0.34239812332329495
SLC25A10	7.729741645745785	7.413194690415461	0.31654695533032395	0.010298522781403197	0.12179006291877598
INHBC	1.0638980078555014	0.747197820029566	0.31670018782593534	0.03971067230618708	0.23061567730876248
GRIK4	5.222556895553787	4.905856613757267	0.31670028179651943	0.15147669485373338	0.43138288767415045
GPX7	8.184621664145887	7.867803357849807	0.31681830629607965	0.02692598312140293	0.1944393356887352
DDX26B	6.871799002280502	6.554906578521299	0.316892423759203	0.07022213780682562	0.3006313055331237
MSTN	2.201212341483798	1.8842362204507326	0.3169761210330655	0.04169575735453379	0.2356806744074393
PRX	10.013334821589634	9.696357137766553	0.31697768382308134	0.19804211766252167	0.49124803144508916
A4GNT	2.430187473083845	2.113125071433491	0.31706240165035426	0.15175127676795097	0.43175976448959896
MAN2C1	11.15897428534718	10.841896281320208	0.31707800402697117	0.023898010942954517	0.1841856010550519
PPP1R16A	9.523331071728668	9.20624480122204	0.3170862705066284	0.017313749730061945	0.15695271781179101
PRSS36	6.474371499435356	6.157202764318713	0.3171687351166428	0.039158455701590045	0.2291625306032641
PSG4	1.130562868152323	0.813383801964025	0.31717906618829794	0.6664873567346594	0.8546129508450058
CLEC6A	3.609577023081755	3.292342333977229	0.3172346891045259	0.45710497409662565	0.7273104829851255
WDR86	5.673838331472682	5.356544663963987	0.3172936675086948	0.23823645903091084	0.5374411485037717
GINS2	4.833069964830791	4.51572851859286	0.3173414462379309	0.03623649262863515	0.22220168476521998
IDH3B	10.919486966766094	10.602118719168036	0.3173682475980577	4.057817977208833E-4	0.02629928149499191
OR4F21	0.5929159764977192	0.2755335354463539	0.3173824410513653	0.03745260033238329	0.22533424421980988
SLC37A1	8.875640668476626	8.558214374478275	0.3174262939983503	0.023838203969350324	0.18395820791941023
CHAF1A	7.027183024031319	6.70973695298944	0.3174460710418794	0.009082549662324912	0.11415555172550815
ANKRD18A	3.871938864048989	3.5543960691568355	0.3175427948921534	0.3269512815023602	0.6226536378459672
CHODL	3.2556716022123613	2.938109428533967	0.31756217367839445	0.18914131408632884	0.4800894232948043
PCYT2	9.632562843398247	9.314980313776221	0.31758252962202604	0.008657643173499152	0.11166642880720011
ISL2	2.3564903419796717	2.038849733321947	0.3176406086577246	0.1512024915527902	0.43107385350022154
SLC27A1	8.772816687019562	8.455167801314442	0.31764888570512007	0.00811107000890754	0.10925947263478115
OCEL1	9.814103264858705	9.496431207738969	0.31767205711973645	0.010413322891753451	0.12243217334061579
ACOT11	5.81200980894912	5.494178947674955	0.3178308612741647	0.03684027275212021	0.22364501578720442
REEP2	4.660819467983622	4.342950283758553	0.31786918422506893	0.17742775713146575	0.4655401689782819
RILP	9.852564415859549	9.534608970332643	0.3179554455269056	0.019058613960713733	0.16387888453848845
GDPD1	6.051490402229166	5.733522296618157	0.3179681056110084	0.06001263282009339	0.2795268718464299
DACH1	7.216417002224743	6.898369905312076	0.3180470969126672	0.2555055007304732	0.5532357840094374
CMTM8	9.301024343765098	8.982860657438586	0.31816368632651226	0.019859564284952502	0.16814615748840303
ARX	2.9306064074771316	2.6123232151663087	0.3182831923108229	0.48432047295539893	0.745095831514084
WDR63	5.542303299449414	5.224003782373454	0.3182995170759604	0.335568961367695	0.6303643037058754
CCDC65	6.822561300784568	6.504198996552505	0.31836230423206313	0.25110879444526224	0.5490687194665765
MED16	9.613591094328362	9.295167816586103	0.31842327774225865	7.868957232801677E-4	0.035420916856420286
CGNL1	9.48692274318732	9.168440501399237	0.3184822417880824	0.12142682111389902	0.3879693449344436
AQPEP	2.609618914950324	2.291086867416264	0.31853204753406006	0.09917633564269035	0.3528422396414684
C12orf74	2.283294046564532	1.9647462186823956	0.3185478278821363	0.5419247324594834	0.7825510012331202
NRSN2	9.378972363715814	9.060371360784849	0.31860100293096494	0.004340192781085772	0.08225139534769414
GSTZ1	8.806154101562043	8.487324168932911	0.3188299326291322	0.017313749730061945	0.15695271781179101
SPEG	7.367424654989761	7.048545710798245	0.31887894419151586	0.23861955513105404	0.5375064116322519
FBXW5	10.786410274288102	10.467360959988422	0.3190493142996793	0.002163339167110978	0.057684821246596095
ZNF226	8.76871612057746	8.44966502855755	0.3190510920199099	0.00239693947979025	0.06046130444036015
ECI1	10.540768258194232	10.221561116922205	0.31920714127202743	0.002844050842482737	0.06573077911585737
CHAC1	6.024607629018994	5.7052370447042415	0.3193705843147523	0.07751985190025734	0.3137314539572193
ZBTB3	6.448973182785551	6.129518901881152	0.31945428090439876	0.0015155027777137287	0.04883932292786544
PTGFR	5.906856588811035	5.587355567640754	0.31950102117028134	0.11157802637331549	0.373540260351254
HES5	2.2081810852113524	1.8886044572320746	0.31957662797927777	0.03185610975480446	0.20929418140494185
CD3G	6.969756634850155	6.650163825455486	0.3195928093946687	0.2694324135483226	0.5675344801691014
CTB-102L5.4	5.508487129295915	5.188717881239847	0.3197692480560681	0.7118249847993814	0.8791967869220979
AC011484.1	3.336102840364358	3.016240197726947	0.31986264263741093	0.11799560464704406	0.38223691779295027
IGFL4	1.2894064583877052	0.9694918035238826	0.31991465486382253	0.45072655322169874	0.7239929429593912
NR2F6	9.012047549992221	8.691969603743855	0.3200779462483663	0.021008777684395463	0.17325554456386957
ANKRD35	5.671793755013973	5.351512586478575	0.32028116853539856	0.12050428941976243	0.3859697711770512
CGB5	1.4512180728716677	1.1309302019402259	0.32028787093144184	0.325055935135639	0.6214485293607241
HENMT1	7.231796537435975	6.911459855659381	0.3203366817765936	0.05083732068311986	0.2600700236744322
PROK1	1.5468582757437948	1.2263564216674694	0.32050185407632537	0.11619698049011284	0.379788120726119
UBD	8.847946696396496	8.527395475856528	0.32055122053996854	0.3607717467838051	0.6504033906579547
FAM228B	8.288716910580359	7.968068556308484	0.3206483542718743	0.00928887303060466	0.11578983958478582
RTN2	8.488201380544176	8.167545907423849	0.3206554731203273	0.035221061264466336	0.2184761470532905
VWA2	6.587976636598849	6.267271956096274	0.3207046805025744	0.21783107946822566	0.5147449875795155
RPH3A	3.062927021688413	2.7420829572089356	0.32084406447947744	0.15845551929250878	0.440511664990867
PFN4	4.106179922749324	3.785252191046485	0.32092773170283895	0.11552807717493963	0.37903032633939837
ZNF205	7.968460120305933	7.647471918486903	0.32098820181902976	0.0017064734215700428	0.05179715658938936
KLRC1	5.209740250003456	4.888697892017104	0.32104235798635194	0.14315110359042593	0.4190080197024811
GTSCR1	0.4576956031706517	0.13646907869106312	0.3212265244795886	0.6230165737972833	0.8299553300702667
FDPS	12.513333224449191	12.192081777793387	0.3212514466558041	0.01454685847281767	0.1440605690630535
RNF40	10.857948835144411	10.536654002667444	0.32129483247696733	4.915691642040088E-4	0.029448873745011206
APOL3	10.865384557404955	10.543939813964641	0.3214447434403134	0.2974854504138479	0.5961493203055676
ARSA	10.262563030870261	9.940966640314363	0.3215963905558983	0.00957939432988164	0.11795803214050335
PPAPDC1B	9.830510922084455	9.50888542369357	0.32162549839088506	0.018238688007205628	0.16147933203073842
PKD2L1	5.601273366788545	5.279644472563358	0.3216288942251877	0.21038122343158672	0.5056034364127814
ADAT3	6.051803402127175	5.730083626984781	0.3217197751423937	0.08317505826337857	0.32471257472511267
TAGLN3	3.324142754743068	3.0023498574908665	0.3217928972522017	0.2591423863736021	0.5573994497030874
CROT	7.714349725125822	7.392344448562042	0.32200527656377975	0.005465383167331805	0.08959096151525368
RNF215	7.940765792714562	7.618700543247725	0.3220652494668377	7.679440365173651E-4	0.03496449198263563
LYPLAL1	9.439228405766308	9.116989260283043	0.32223914548326427	0.009850506420645333	0.11912179477609083
SH3GLB2	10.864871251253618	10.542602079279975	0.3222691719736428	0.0022628445056004365	0.058664715053158185
LILRA1	6.270238008829612	5.9479452973553695	0.3222927114742422	0.10710517840959777	0.366722975972099
GRASP	10.465642619076402	10.14327109400385	0.3223715250725512	0.039067056557879565	0.22906929621123717
C1orf87	6.100511451782149	5.778032076957326	0.32247937482482225	0.6394330018789942	0.8411841830554928
CCDC116	2.803332310501918	2.4808223634124555	0.32250994708946257	0.028630343514334466	0.2000828150740826
ZNF625-ZNF20	5.889726967936307	5.567212053604901	0.3225149143314061	0.03079749558668088	0.20658710483411866
CHRNA4	1.589134809647487	1.2665519715484106	0.3225828380990765	0.021386390440950254	0.17473707613754422
C10orf68	3.3647706791359124	3.0421647215365053	0.32260595759940713	0.09246615986274898	0.34026948947673963
KEAP1	10.340257838020728	10.017546782542682	0.32271105547804524	0.0015664732644971036	0.049443000161215334
KLHL32	4.417744450524671	4.094967800052114	0.3227766504725569	0.22399938191815028	0.5208064271024324
ARL16	9.524360675409786	9.20156042867804	0.322800246731747	0.004808231995586665	0.08481764699907127
CECR2	5.894642166946513	5.5718066923094804	0.3228354746370323	0.20414384587976087	0.497906484687586
TOP1MT	8.680258685889836	8.357285800287771	0.3229728856020646	0.0030186585771134755	0.06787137037826002
TRIM4	9.102306991780372	8.779257386969368	0.3230496048110041	1.5763814193103798E-4	0.016282570246896694
PHYKPL	10.112309254732123	9.7892563058077	0.32305294892442404	0.005400999874821899	0.08956790993383089
KCNU1	0.5574063016407169	0.23416180230000447	0.3232444993407124	0.1124464758529764	0.37472556600812557
SMIM1	7.417676685641511	7.094427445044304	0.3232492405972067	0.07356470601922982	0.30672170925416975
CTNS	8.473071310811168	8.149704682109544	0.32336662870162414	1.546212554035531E-4	0.016216113572307317
UBA7	10.718461252347955	10.394944384519068	0.32351686782888756	0.025436061890705353	0.18938739131378818
PREX1	9.830256546542552	9.506691457363392	0.3235650891791604	0.04697558475893693	0.24985962313953253
GIMAP5	11.298974610267992	10.974944422711289	0.3240301875567031	0.05706316507573006	0.2749055603841615
FAM110A	8.58769190245791	8.263605371324973	0.32408653113293795	0.025372933685273047	0.18938739131378818
C5orf52	0.4238502819045016	0.09967911145690948	0.3241711704475921	0.1950417614998735	0.4869893831142989
FAM187A	4.827458749750873	4.503256295773923	0.3242024539769499	0.10943005147893259	0.37022851523951705
BCL11A	6.241057776028533	5.916818289355859	0.3242394866726732	0.22253690080748256	0.5190627609510595
GDPD5	8.349746408899028	8.025317021908837	0.3244293869901913	0.08300408384050395	0.32446241144092247
ERBB4	5.128456698565911	4.803874649652517	0.3245820489133937	0.15010945910379014	0.4288976261685325
ZNF385C	5.036695979540548	4.711984550033526	0.3247114295070226	0.08080722550595054	0.31992634585095026
PCDHGA10	6.272810197832731	5.948093647457039	0.32471655037569214	0.2096814479175484	0.5045875435351997
PSMB8	11.90230752690015	11.577583499496534	0.32472402740361694	0.05782071843479075	0.27566254558492387
SPDYE4	0.8333821336617905	0.5083450796730932	0.3250370539886973	0.028006363039133952	0.19815535496064784
IFIT2	8.617694004205086	8.292453813660632	0.32524019054445397	0.13873699509336845	0.4129908719582259
DNAJC28	5.018216306867785	4.692717507938242	0.3254987989295435	0.013244073382758903	0.13767184043767416
PARVG	10.157179628895737	9.831672124432057	0.3255075044636797	0.06977614285257672	0.29970828151677525
LY86	9.762821627431563	9.437250171473899	0.32557145595766457	0.12636102891298429	0.3954101475194622
SRCRB4D	5.080501243866741	4.754908036607495	0.3255932072592458	0.12422757979493437	0.3919668543356453
FAM211A	6.206378348838681	5.880704879258829	0.32567346957985155	0.06067027500887123	0.28122347886524884
OCLN	9.787691253533003	9.461745860613554	0.3259453929194489	0.26117830199849457	0.5599269259560428
SPINK7	2.0084290495741253	1.6823149966488276	0.3261140529252977	0.3477782897199182	0.6399654655329039
REC8	9.133589951245458	8.807249780218607	0.3263401710268514	0.09839032536973824	0.3518328304798101
KCNJ1	2.7351480541515736	2.408772722671927	0.3263753314796465	0.13169621816752675	0.4030333599843719
C8G	4.05443222855075	3.7280455291645356	0.32638669938621456	0.07233447749426247	0.3043797375521045
RP11-77K12.7	2.1365464946977935	1.8099629292010924	0.3265835654967011	0.1107148778785374	0.37215565816240737
C1orf234	1.1283544793298315	0.8017081846403409	0.3266462946894906	0.1126644188015622	0.37497156345286015
ZNF284	4.9233384914019895	4.596666639380433	0.3266718520215566	0.0040228307886129855	0.07903321933357033
BRAT1	9.041794421447722	8.715056087923795	0.32673833352392734	7.573056530979505E-4	0.03493013719088367
LTB	8.619741593824886	8.29282176037351	0.32691983345137565	0.1379690352380668	0.4117142503286372
UGT3A1	1.0009650235931946	0.6738120887702391	0.3271529348229555	0.0882586662763516	0.33368628404087924
TFAP2A	4.128706293623916	3.8015504948084726	0.327155798815443	0.22879986846226408	0.5267892799538246
WARS	13.12948732644339	12.802193374115287	0.32729395232810354	0.04092984496910812	0.23403903817186722
RELL2	6.015640897769721	5.688297472010134	0.3273434257595875	0.04121565341451239	0.23471528454818624
LIME1	7.9251354638861295	7.597774131012626	0.32736133287350366	0.10116329293221671	0.3565678132149276
RGS4	5.719259051078136	5.391569614709184	0.327689436368952	0.14473449297625607	0.4215423934245283
TAF6L	8.352564151907677	8.024834313247384	0.3277298386602929	4.363637359465766E-4	0.027786910346360327
ZNF585B	7.017709143910563	6.689550241007094	0.3281589029034695	0.00483713609054881	0.08481764699907127
C4orf48	7.432826949272159	7.10456914466556	0.3282578046065989	0.10943005147893259	0.37022851523951705
FAT1	9.714102016852731	9.385798953694092	0.3283030631586392	0.027259669919048823	0.19614899587740703
SP5	4.5240671422075005	4.1956564685563595	0.32841067365114096	0.2640471219771897	0.562654464955357
CCNO	4.728718641716811	4.400087522661421	0.3286311190553901	0.466472540006061	0.7334367520150551
FAM65C	6.117148188218804	5.788507417740085	0.3286407704787191	0.1277991055752622	0.3977913708317681
CAV3	4.372320198004118	4.043579303600513	0.3287408944036052	0.11913078960477053	0.38393380645586284
DDTL	6.0230821850432	5.694228591422507	0.32885359362069266	0.022726289323286575	0.18065961639270847
SLC1A1	9.400258754682815	9.071338137640268	0.32892061704254694	0.21604033144084323	0.5123081401302912
CLYBL	7.4694927800258935	7.140562895933215	0.32892988409267865	0.029195007603595724	0.2010966257476117
ETV4	6.1494680587015145	5.8205263275404535	0.32894173116106096	0.2665233470673958	0.5640817195573983
CRAT	9.202820662022502	8.873866068733761	0.3289545932887403	0.011817699139203275	0.13051785125722865
MAPK8IP2	5.612041083390628	5.283061247687799	0.32897983570282907	0.1662631807671423	0.4512645377244703
