Name	Mean(log(Gtex_black))	Mean(log(Gtex_white))	logFC	M-W U test pval	Adj pval
POLR3G	5.0629028579145245	5.090895562629385	-0.02799270471486004	0.6491276054927826	0.8414172207284383
DSTN	13.842089044143018	13.870089235295456	-0.028000191152438347	0.40268475601019615	0.673992162118014
BNIP3L	10.122499755260558	10.150525020325473	-0.028025265064915317	0.7780195039982202	0.9070668463488628
C9orf153	1.2661359398443883	1.2941656753728272	-0.028029735528438904	0.4702852481876709	0.7247892815430196
HINT3	8.740924373266514	8.768981373627351	-0.028057000360837137	0.37905771084398976	0.6537772635391367
AP000295.9	2.3473257067545554	2.3753837526367567	-0.028058045882201288	0.9696932880290002	0.9899788116450309
TEC	5.585145987267942	5.613221031368719	-0.028075044100777546	0.94688110631811	0.9820795503044111
SLFNL1	3.8396341599526513	3.867744000898651	-0.028109840945999665	0.5049733847923468	0.7497661470219326
KSR1	8.850650612462832	8.878802657893093	-0.02815204543026084	0.6384730326986924	0.8354418744907653
TTC14	8.953116866713556	8.981280548448709	-0.028163681735152934	0.4545971166855427	0.7120815690542821
IKZF2	5.918259058187088	5.94643270260021	-0.028173644413121757	0.6149481404136978	0.8220838073205343
EDIL3	7.429038516553491	7.457223808085214	-0.02818529153172289	0.9384451104158674	0.979144219472574
CCDC17	5.086038969121444	5.11424153109023	-0.028202561968786455	0.50329756194524	0.7484326935695853
PABPC1	14.204349333104453	14.232556437281227	-0.028207104176773967	0.30535488008189204	0.5837670558977281
RAI2	8.886338292348848	8.914550572852223	-0.028212280503375098	0.7142463633953036	0.877249444979449
SPTLC2	8.21969260272248	8.247910814882617	-0.028218212160137313	0.6182605102843403	0.8238648140263705
AKIP1	8.91380085027615	8.942025432530539	-0.02822458225438851	0.16050886159151645	0.40895178893462475
FERMT2	10.115205502943715	10.143443576476221	-0.02823807353250629	0.6704350722982435	0.8543171833545211
SLC44A1	9.001198366543015	9.029443453603239	-0.028245087060223995	0.5815168087202568	0.8005306376216323
STRA6	3.6157369769621908	3.64399891861661	-0.02826194165441942	0.9946644590090856	0.9982668706179678
CYP3A5	7.830862620944082	7.859133077807617	-0.028270456863535465	0.8445650911147238	0.937080090493304
DENND5B	6.13722437490814	6.165494884334584	-0.028270509426444157	0.511865319424718	0.7543976043831807
C19orf55	7.830448937298667	7.8587416165657356	-0.0282926792670688	0.549158997961275	0.7790236974566715
PAPPA2	2.6433927096785554	2.6716959446362156	-0.028303234957660184	0.4009882276454515	0.672634945369712
PRKG1	6.606643190697042	6.63495468081224	-0.028311490115197735	0.8402639090359322	0.935399235568914
LCN8	1.4383528642107164	1.4666747502167108	-0.02832188600599439	0.5135560299467663	0.7556053011302721
KIF2C	5.295859159545149	5.324218710747124	-0.02835955120197564	0.7487483977328552	0.8919004124968182
SPECC1L	8.827534831552647	8.855905400852482	-0.028370569299834614	0.4433806354915546	0.7047198460093765
MYRF	6.625308487835714	6.653690422628996	-0.028381934793282326	0.9959291671579422	0.9983807668762804
HNRNPA3	11.97184928443761	12.00023622356413	-0.028386939126519906	0.3808318872456845	0.6550538657459772
SMURF2	7.978049762140972	8.006452183474284	-0.028402421333312056	0.35876240605177045	0.6351794132210498
CYTH1	9.946028061345455	9.974472348655267	-0.028444287309811855	0.5377890807161252	0.7708945090910722
SUPT5H	11.012088597053156	11.04054036462585	-0.028451767572693853	0.32496791161609706	0.6033556536193658
TP53I13	9.777534244431138	9.805994782884179	-0.028460538453041195	0.5060499870758365	0.7506115625247513
CCNI	12.210000026989645	12.238461986956603	-0.02846195996695755	0.8116786747971809	0.9226822311594943
NUDT3	7.7182191525097545	7.746699412985071	-0.028480260475316044	0.5221173839944752	0.7616650594057239
HP1BP3	11.246746612057041	11.275228188261252	-0.028481576204210768	0.376619853853837	0.6520582544335088
CEACAM5	6.327681958064742	6.3561753222639865	-0.028493364199244198	0.8933314723643332	0.959334440397384
HS6ST1	8.87849309196738	8.907007842740624	-0.028514750773243946	0.44179129042391296	0.7032985282891459
SART1	9.946198455517255	9.97472991520122	-0.028531459683964755	0.3758182894457579	0.6515376189801183
GNB4	7.021531505730827	7.050068216450199	-0.02853671071937125	0.5470799531569666	0.7780274954626484
RPL3L	1.5465304374411397	1.5751050156383988	-0.02857457819725906	0.8403800951229174	0.935399235568914
INPP1	9.338183784592491	9.366771513312253	-0.028587728719761785	0.7602274543606232	0.8972096479853573
ZNF91	8.118767324684125	8.147355093221686	-0.02858776853756062	0.3408941515130478	0.6192882082150251
SLC38A1	9.0845529975527	9.113147821789841	-0.02859482423714077	0.5142586871048579	0.7561974082173063
HIST2H2BF	5.926855649228245	5.955459240098318	-0.028603590870073248	0.5810754951728567	0.8001788192253131
MRFAP1	12.453698718144071	12.482336009083904	-0.028637290939832027	0.39818867749617093	0.6700371610976869
ZNF750	4.783688386303572	4.812343006627614	-0.028654620324042313	0.7345990452828679	0.88540819408945
ASPM	3.3916684675211144	3.420325491148197	-0.028657023627082445	0.9745516198705073	0.9910997651459473
DCAF5	9.412328951978385	9.440992266552499	-0.028663314574114196	0.3123250515598086	0.5908897791154684
ADRA1D	3.6298349658308044	3.658499500422937	-0.028664534592132362	0.7640405247789062	0.8990570548086476
ZNF141	7.062021127493655	7.090687995207425	-0.028666867713769584	0.6424421665166133	0.837313005733787
CLUH	9.93397230033566	9.962656147744312	-0.028683847408652596	0.7156883207190599	0.8778900322419503
MT-ND4	18.53654109514258	18.565228346459946	-0.028687251317364826	0.7218742762323902	0.8807968858866603
ARPC5	11.288903939707877	11.317653327097485	-0.02874938738960786	0.5302320861765616	0.7662133423349631
PDLIM5	9.879999970699801	9.908766440450028	-0.02876646975022723	0.3568978173347903	0.6330790931431968
CDK10	10.283938130784758	10.312708329337786	-0.02877019855302798	0.5142586871048579	0.7561974082173063
RIPK4	7.252053154416618	7.2808320441288865	-0.028778889712268274	0.9012488087597558	0.9620342635914283
ANP32E	8.768150398143952	8.79693393387716	-0.0287835357332078	0.5083655892253698	0.7525281728824218
TRAM1	11.000307977537544	11.029102221977986	-0.02879424444044254	0.7405026869952354	0.8880162695352802
RALGAPA1	8.741059985315825	8.769894907930237	-0.02883492261441134	0.2375233148691297	0.5116474966949067
RBPMS	11.872705296166114	11.901558917875649	-0.028853621709535204	0.5316286537087189	0.7668320165803254
TPRKB	9.604554998865934	9.633417594173439	-0.02886259530750479	0.17498658042679094	0.43042350117945927
IGIP	8.002911258567595	8.031775413312419	-0.028864154744823622	0.33751483097290713	0.6157904329471634
MYL9	14.503047955200282	14.531915982095635	-0.028868026895352727	0.8656315550181489	0.9458317086244257
TSC22D2	8.818630666576114	8.847506679784741	-0.028876013208627427	0.988459738827263	0.9961171294556284
SAR1A	10.211952257460116	10.240829460655682	-0.028877203195566636	0.38757116306552086	0.6619568622103785
SRP19	10.487500068784017	10.516377812107553	-0.028877743323535654	0.1072637542082503	0.3217000241425742
WAC	10.527910890848103	10.556850072524703	-0.028939181676600256	0.5317261581810475	0.7668511872658565
HIAT1	9.363116105489393	9.392062999277005	-0.028946893787612282	0.33472764259179244	0.6127925037074511
C12orf76	8.026885068029856	8.055832760393733	-0.028947692363876953	0.5953432397489027	0.8094135829675563
TRIO	9.106612000394826	9.13556950091266	-0.028957500517833523	0.6140777635288519	0.8214163958418987
C1orf106	6.504813105280318	6.533775384788782	-0.028962279508463418	0.9318272488202689	0.9763488570965463
POMP	10.71308183299548	10.742052252880029	-0.028970419884549514	0.7095947241209284	0.874593851106572
FRRS1L	2.9156382487821144	2.944612830727236	-0.028974581945121702	0.6356795845315553	0.834304243290149
PCMTD1	9.67071831530544	9.699748125710268	-0.029029810404828993	0.5949314188300803	0.8093974120591301
TRIM65	8.081609861807818	8.110640793210875	-0.02903093140305657	0.39976717135571493	0.6712668010999705
TEX37	0.18105150556894695	0.21009642390475539	-0.02904491833580844	0.6471332089601198	0.8404334144541155
ARL13B	6.977055365742835	7.006115440101687	-0.02906007435885183	0.8486768583776004	0.9384686156781623
FAM109A	7.710928014355428	7.73999558961524	-0.02906757525981174	0.47719565368277905	0.729543436909508
NAT9	9.2271229172287	9.256194092925707	-0.029071175697007234	0.4168943058092255	0.6847940860930631
PTPN3	7.759484552837888	7.7885680624101505	-0.029083509572262578	0.7538602224693501	0.8941432705048198
RPL27A	15.717808223505124	15.746897638150369	-0.02908941464524517	0.46548709601033667	0.7204284919308608
NID2	8.348665599948829	8.377826675260772	-0.029161075311943563	0.8638007482987033	0.9448939412586934
CNN2	11.184965218870976	11.214162499428074	-0.02919728055709747	0.9623882154611849	0.9880902627287891
SPAG17	4.39261282934492	4.421852045980697	-0.029239216635777332	0.9666919425233682	0.9896330458024223
TOMM40L	7.9760620820939145	8.005365484369511	-0.02930340227559647	0.2344097999892043	0.5070758139212957
RPL37	15.284623272383657	15.313937013762423	-0.029313741378766522	0.5788712818049053	0.7987879818329244
NAA10	10.887431219892663	10.916766152811958	-0.029334932919294232	0.38134357883979686	0.6557482067633256
ATP8B1	8.67561767008017	8.704961564834015	-0.029343894753845134	0.5550208993938661	0.7831440783885558
PEAK1	7.754213447868998	7.78357412571378	-0.02936067784478169	0.6691719902095635	0.8539069706906229
CAMTA1	10.933630155391914	10.96299202847866	-0.02936187308674576	0.5560839331512407	0.7835760243185952
TCOF1	8.545581859520878	8.574955753751235	-0.029373894230356967	0.3523400446077736	0.6287140159732556
C11orf48	10.697910639863192	10.7272911381388	-0.02938049827560718	0.33821395174597224	0.6164910365935102
VSIG8	2.2014927908328925	2.2308835902491717	-0.0293907994162792	0.2241839123524958	0.4942122116740857
HSPA8	13.835582171113817	13.864976393593919	-0.029394222480101817	0.5931141011897315	0.808368909945595
IL15	7.237088631989703	7.266529268551614	-0.02944063656191087	0.6824985798420822	0.8604088158546427
RNF181	11.724075329584347	11.753538077084054	-0.02946274749970712	0.10396651694127479	0.3148907710850651
MRPL33	11.739041047935846	11.768535386942174	-0.029494339006328474	0.5398504927554238	0.7728761240517081
SESN1	9.255959031710889	9.28545424147748	-0.02949520976659059	0.3617532461946473	0.6370999052022935
SMAP1	8.910923823231432	8.940419690199985	-0.029495866968552775	0.4476644472503535	0.7071033690563217
IRF7	8.93900786167432	8.968509341507554	-0.029501479833234256	0.5985048456756583	0.8111275891547601
ARHGEF18	8.83760280372387	8.867107811228331	-0.02950500750446139	0.5225683099187926	0.761712748287117
EXOSC5	8.518836573502913	8.548346533189443	-0.02950995968653025	0.38564215199223617	0.6602561220591437
JUND	12.005137016692673	12.034650888346768	-0.02951387165409436	0.6326092431934682	0.8328691922966417
SYNC	7.8785952902003205	7.908109605843208	-0.029514315642887645	0.6935463221021358	0.8667168688376262
FANCB	3.0071349460063295	3.0366515462033288	-0.02951660019699931	0.6614336935393526	0.8499880346273417
TMCC2	5.280846787428495	5.310365676087556	-0.029518888659060494	0.5261505764571708	0.7641351115181814
CDKL3	5.882623526958153	5.912161971494471	-0.0295384445363176	0.9502730047292561	0.9836519246407418
TMEM110	7.977569246808699	8.007124668994596	-0.02955542218589713	0.1755859585226891	0.4313152787449709
PLD1	7.658529220744958	7.6881050783925575	-0.029575857647599513	0.6276114750977426	0.8296806505055324
MYBBP1A	9.256780366738276	9.286357184656218	-0.029576817917941867	0.6276114750977426	0.8296806505055324
AC010547.9	3.499466843860942	3.5290493954056976	-0.029582551544755642	0.8769045594864852	0.9506062998433256
KLK3	3.4131981580777655	3.442796737371891	-0.02959857929412557	0.8363543571435836	0.9339435619779842
AC079354.1	1.1443598847300973	1.1740043045790967	-0.029644419848999348	0.9643622737222092	0.988738711311652
MYO1D	9.604931594653662	9.634593452358079	-0.02966185770441676	0.4892191613934962	0.7384900610808461
BYSL	7.801714325602893	7.831382850945245	-0.02966852534235276	0.6499474629876434	0.842120318435612
PPM1B	9.332431701081045	9.362109809541007	-0.02967810845996155	0.17109681224484874	0.4246409300358661
HESX1	4.63407934449671	4.663770448232163	-0.029691103735452806	0.6452835351657507	0.8394216958884752
NOTUM	2.8576150803311378	2.8873084527314594	-0.02969337240032166	0.82330080606454	0.9279585518038991
DUSP16	8.399350589626435	8.4290552170617	-0.02970462743526525	0.6612182542268737	0.8499880346273417
P2RY2	6.186754979178905	6.216460800016371	-0.029705820837466312	0.8212197502222817	0.9271622398517261
ITGB5	10.630650684757482	10.66037261763827	-0.02972193288078806	0.42418037847620516	0.6891937775723659
CRYGS	5.781781879276926	5.81150382340941	-0.029721944132483635	0.687850058777969	0.8635501079854017
CLEC5A	3.7119703489538693	3.741696908915006	-0.02972655996113671	0.9056429077677411	0.9640851435741233
ECT2	6.802872708014621	6.832610750566818	-0.029738042552197363	0.3680188050308051	0.6436529796620591
PDE4DIP	10.274554389856688	10.304299325196126	-0.029744935339438783	0.5671040351135961	0.7905633179217973
TMEM5	8.063493604193635	8.093239318938274	-0.029745714744638718	0.33376059543195646	0.6119124647468327
FRG2B	0.18670203670396798	0.21645562937973728	-0.029753592675769297	0.4556137846397612	0.7128555194037226
ZUFSP	7.178870639224791	7.20863101988021	-0.02976038065541875	0.38040131626665097	0.6545605415578465
GRIA1	3.1186329803951756	3.1484053924998108	-0.029772412104635215	0.9189206508329967	0.9698980772658394
CCHCR1	8.425751744227144	8.455527964045466	-0.029776219818321792	0.3710840374816079	0.6465304209906289
CCL1	0.23985892050090488	0.26966815769288177	-0.029809237191976895	0.9359628892968604	0.9779550281052453
GABRG1	0.6242395473149498	0.6540541285364715	-0.029814581221521697	0.8680867449041092	0.9466823831253676
UBE2K	9.985308310243624	10.015133970103284	-0.029825659859659126	0.3053782528847824	0.5837670558977281
GLT1D1	3.898839659919711	3.928728023966879	-0.029888364047168103	0.6348672731246588	0.8338527894235026
USP3	9.097431368196245	9.127332790263642	-0.029901422067396766	0.575690615355603	0.7971636077087624
TYMS	7.742158606287713	7.772062427722722	-0.029903821435008915	0.7200573279160865	0.8801720958458801
RNF4	9.59130145528583	9.621207517458155	-0.02990606217232461	0.8164842842810733	0.9246820337868856
SIAH1	8.711917470885275	8.741847477284805	-0.02993000639953003	0.3757381909809656	0.6515070605381159
MRPL41	10.010411338717642	10.040346427829222	-0.029935089111580382	0.3042576968861407	0.5829098648948448
TACC2	10.152054891418121	10.181994555152977	-0.029939663734856126	0.8272350703249047	0.9301478731096601
HAUS6	6.5233899552593275	6.553336765649064	-0.029946810389736456	0.23386451575722578	0.5063172326403467
SLC39A10	7.3826727952962905	7.412636207047175	-0.02996341175088446	0.300496001419995	0.5800294455310396
VTN	5.080522577693726	5.110525436982249	-0.030002859288522643	0.41874449700099303	0.685715451154518
UBXN4	10.218185064422116	10.24822054386367	-0.030035479441554713	0.23667842754646773	0.5104070482505945
OSBPL8	8.13273902364935	8.162788074717358	-0.03004905106800848	0.4590619807393852	0.7156682754002468
TRPV1	4.087400999514983	4.117465934435434	-0.030064934920450703	0.6707239077794924	0.8543171833545211
PAPD7	8.43691817933825	8.466992255464577	-0.030074076126327398	0.9647965962789468	0.9890726491096075
TLDC2	6.320225910969626	6.350306340206609	-0.03008042923698362	0.5259242975758853	0.7640502000201039
MRGPRF	8.80020344929985	8.83029679471559	-0.030093345415739492	0.8415034062139424	0.9355491135634644
RP11-93B14.6	1.8088753000623399	1.838973728107838	-0.030098428045498116	0.835309909568315	0.9337937931615848
FAM214B	8.443767280554832	8.473869194515967	-0.030101913961134485	0.4049441609201293	0.6755857910370389
PINLYP	7.613765785599449	7.6438726837586275	-0.030106898159178108	0.48760251566519286	0.7377332220636618
MAPKAP1	10.262362775766073	10.29250399866495	-0.030141222898876663	0.1538256070422812	0.3997534183010881
HIST1H2BI	0.9762198018083167	1.0063685823130049	-0.030148780504688166	0.8511614372765828	0.9395769419538196
WNK3	3.1737278574289243	3.2038961321248554	-0.030168274695931085	0.8097200111303908	0.9214195607539251
FIGNL1	6.442811321949449	6.472986214047925	-0.03017489209847568	0.3105018560421001	0.5888638761052511
NOP16	8.850685736729702	8.88086083770672	-0.030175100977018587	0.49515059953731566	0.7417311392168175
RAP1GDS1	8.657156859087845	8.687353971218881	-0.030197112131036263	0.2936803821726507	0.5734434566450428
VAPA	11.859589078809584	11.889805780257696	-0.030216701448111394	0.55458932579736	0.7828383817564347
PAGE2B	1.4740597508794313	1.504286255350011	-0.030226504470579618	0.6994433700112647	0.8702187904525994
GBE1	8.534486475204357	8.564730528714389	-0.030244053510031677	0.49193037640517767	0.7400253245074683
DCN	13.643595876494558	13.67384261541663	-0.03024673892207197	0.7400537674245392	0.887972887611938
PAK4	9.675513674235269	9.705784926967738	-0.030271252732468668	0.7035196463092332	0.8725980451147092
ARFRP1	9.573972428177584	9.604278180802833	-0.030305752625249482	0.3790308685541963	0.6537772635391367
PPIL4	8.734588785538683	8.764897833130513	-0.030309047591829952	0.556117168955741	0.7835760243185952
DPPA5	0.35709787009931787	0.3874088295455312	-0.030310959446213315	0.8360448610299084	0.9338561328087932
BTN3A3	8.362603230170816	8.39293500420509	-0.03033177403427345	0.5231483656636277	0.7619624148645222
CNTNAP1	6.809758996829286	6.840130809983815	-0.030371813154529193	0.7309823871305989	0.8838882171595396
RINT1	7.980582864534568	8.010997957801901	-0.03041509326733305	0.2570051039167407	0.5338935941737745
TIPRL	8.820102593463629	8.850561568510967	-0.0304589750473383	0.26835938470302734	0.545829921176182
PCBP4	9.17962391896171	9.210147213723982	-0.030523294762272002	0.566366117204012	0.7899772243378143
MCL1	12.002397326431545	12.032929122713956	-0.03053179628241054	0.674591746043643	0.8562035597565563
KPNA6	8.641848685865252	8.672420021622868	-0.030571335757615614	0.32858443420117567	0.6075146029686223
S100A16	11.86493130642794	11.895522224767344	-0.030590918339404638	0.6631582162872753	0.8509478836723792
C3	13.139075326885298	13.169674733046651	-0.030599406161353926	0.815753381970588	0.9244866578997106
YES1	8.705205274208293	8.735863172425814	-0.030657898217521407	0.3577257685145251	0.6339919906759957
PDE7B	5.687007850314748	5.717676352525514	-0.03066850221076578	0.6199021405046123	0.8250123692252901
SRF	9.963835938247787	9.994509091912352	-0.03067315366456569	0.5767048245350663	0.7976720790181991
FXR2	9.388972285246147	9.41965370098433	-0.03068141573818295	0.14861909732939005	0.392097783653897
CCDC57	9.610993017116845	9.641685066623367	-0.030692049506521712	0.481288229452718	0.732882072691737
MKL2	8.018423401402199	8.049123768384584	-0.03070036698238532	0.15543302025133843	0.40152427869750007
NMI	8.441710924459676	8.472446682270592	-0.030735757810916198	0.5050683305387167	0.7497661470219326
ARRDC1	10.140513082985487	10.17127018162042	-0.03075709863493259	0.5581463835190228	0.784925358620778
PSPN	4.776716980629661	4.8074794671414285	-0.03076248651176705	0.8711672711304362	0.9479270222083356
DTHD1	2.461876244697664	2.4926488095623536	-0.03077256486468949	0.7248440933190667	0.8820292461005007
PARP10	9.59260201305951	9.623380612247951	-0.030778599188440836	0.4494736086821217	0.7083882589078502
MAGEA4	0.4471571924556904	0.4779531226622368	-0.030795930206546362	0.8239947683526306	0.9284394290052967
ARID3A	6.47493329837362	6.50574013149718	-0.030806833123559585	0.9678371394249439	0.989909856347642
NTMT1	9.410787368492425	9.441601083758137	-0.03081371526571175	0.17977632249030606	0.4378291501997131
CRLF2	1.305757317882247	1.3365798834844567	-0.03082256560220964	0.7369138170355138	0.8865457709976787
NCBP1	8.346061085144749	8.376887736708925	-0.03082665156417619	0.22391968209161983	0.4937674355554644
PARP6	9.979041467848916	10.00992633362333	-0.030884865774414294	0.5302970014629804	0.7662463496226436
BAG6	11.991643916705902	12.022535551353503	-0.030891634647600696	0.062275329069034435	0.23226669936622057
PFDN6	10.540650494474695	10.571564054629262	-0.030913560154566255	0.16546715461151573	0.4166488924521862
SELK	10.913698275376753	10.944613844120939	-0.030915568744186217	0.20980031311742353	0.47689507020650485
POLR2M	8.78568426126538	8.816619438420062	-0.030935177154681526	0.3203631979096102	0.5992660805597597
WBP1L	9.536506494403657	9.567443185621991	-0.030936691218334644	0.46370238162614186	0.7190861524331825
NFKBIA	12.023595867333272	12.054551186111334	-0.030955318778062235	0.9088225918242296	0.9651986780050509
TPK1	6.65849416058454	6.689466890366173	-0.030972729781633568	0.6526595681130704	0.844132948972036
GNG10	9.798938381224565	9.82991619365847	-0.030977812433905072	0.4948687725320555	0.7415295446234815
UTP23	7.816438182114877	7.84747048860955	-0.031032306494672923	0.23014963457456172	0.5018540642806415
DZIP1	7.078629974736255	7.10967523329323	-0.031045258556975597	0.5207658074300712	0.7604012734273452
ZNF26	6.961678977269476	6.99273517207214	-0.031056194802664194	0.29959505706957024	0.5792786048785448
POC1B	7.870171397686136	7.901229268261095	-0.031057870574959345	0.4934296631838184	0.7410804078759444
CLTB	11.698903877045515	11.729968366324934	-0.031064489279419405	0.5412597556628993	0.7738595281938077
BOD1	9.820205916017418	9.851291328110433	-0.031085412093014853	0.2663084822763425	0.5432358959696181
RP11-831H9.11	0.2079240653633574	0.23901528367506156	-0.031091218311704166	0.7826193295865179	0.9084749334202094
APCS	1.4883642960977814	1.5194583325391136	-0.03109403644133213	0.16789746338419154	0.4200781155588537
FAM180B	3.1965413292458664	3.227637223757161	-0.031095894511294464	0.8782715459471198	0.9516350187285189
LYSMD3	7.806506110484826	7.837602676398147	-0.03109656591332044	0.4071830950154809	0.67710176464773
MTUS1	10.164006066300553	10.195118122183796	-0.031112055883243173	0.6358915640133412	0.8343282049650548
DCAF15	8.953321714419516	8.984435302965023	-0.031113588545506943	0.34937310489086004	0.6263198135911353
IFI16	10.265136858872763	10.296257215286797	-0.03112035641403388	0.5803968574535269	0.7997418149310458
CDC42BPB	10.048150969672186	10.079307083472935	-0.031156113800749452	0.3452815661547125	0.6221080216471729
TEP1	8.655375489360226	8.686541130421931	-0.03116564106170472	0.2985807722900109	0.578545911793348
RP11-17M16.1	2.089186893415653	2.120356082706153	-0.031169189290500388	0.5233740321194764	0.7620473195522789
LHX4	3.3613815965266127	3.392568915851847	-0.03118731932523433	0.4624644043739994	0.718205997480965
RASL12	8.231172712442202	8.262387505758156	-0.03121479331595367	0.8226455240827325	0.927665297632226
LHX6	5.660609993768908	5.691870007123636	-0.03126001335472761	0.5008051003109766	0.746005438153403
TOMM5	10.822876341224184	10.854146782603172	-0.03127044137898771	0.3492200751574954	0.626107108561558
GMPS	9.069281200285538	9.10059822768759	-0.03131702740205178	0.5049733847923468	0.7497661470219326
CNTN1	6.181193506409365	6.212524549909831	-0.031331043500466116	0.6478808117328542	0.8407910495264621
GPHN	8.491164666708913	8.522556893705772	-0.03139222699685895	0.18892891365896813	0.4500684598505072
CHML	5.83732352452737	5.868752585526626	-0.031429060999256464	0.26643634679259254	0.5433576233347621
LBR	9.355582248733766	9.387028609952925	-0.03144636121915845	0.5133964048634411	0.7555535616463022
PPP1R14A	10.32294757170139	10.35440938276689	-0.031461811065501166	0.8440998725764622	0.9369626914952477
APOC1	9.819249554941047	9.850716403785206	-0.0314668488441594	0.8863635826236462	0.9561787624439736
CALCRL	7.915616426550611	7.947102291132984	-0.03148586458237279	0.5118015759435464	0.7543976043831807
AURKAIP1	11.35678077084125	11.388293855722084	-0.03151308488083515	0.2236556745870737	0.4934242453761098
MMS22L	5.374861991104268	5.40639779977884	-0.03153580867457162	0.3404172375855955	0.6187304122663538
SNAI2	7.684103481439315	7.715639655855658	-0.03153617441634271	0.2839532198001372	0.5635741106146577
C17orf104	2.8106308947695005	2.8421771442928097	-0.0315462495233092	0.6070997634104355	0.8166737238408436
TIMM9	9.899315136647962	9.930882016658078	-0.031566880010116094	0.601156813340898	0.8125477129704939
PPAT	6.289648375333754	6.32122579005851	-0.03157741472475628	0.30225687071998564	0.581032523701961
RNF7	10.974383335478523	11.005973422422452	-0.03159008694392895	0.19193112899772602	0.4542529487357927
HIST1H3B	0.6737948454463267	0.7053925169684293	-0.03159767152210258	0.8658263643123	0.9458317086244257
SAP30	8.179349176189993	8.210981248107565	-0.031632071917572446	0.4902154532761992	0.7392401950042345
YWHAE	12.955445269892595	12.98708663618235	-0.03164136628975456	0.5331247174311122	0.7675694702998387
ADRBK1	10.263664240390437	10.295333152613946	-0.03166891222350898	0.6575959160796168	0.8478774934935996
STMN2	4.43454700574086	4.466273962908531	-0.031726957167671266	0.8410385485626123	0.9355032093337993
CCDC178	4.207153188497979	4.238896487046037	-0.03174329854805791	0.869022391415611	0.9472063926231988
NOM1	7.545996919779658	7.5777549480388355	-0.03175802825917717	0.3822602900629902	0.6566425582557233
MYBPC2	2.4925771162598176	2.5243769561611247	-0.03179983990130708	0.7285249765424682	0.883041034976594
GPD2	7.968047064113209	7.999858735675439	-0.03181167156223008	0.7825051916569713	0.9084445075413389
NKAP	8.325343289612709	8.357170894566442	-0.03182760495373316	0.26308332875723817	0.5394970817843511
FAM171B	4.783861181199205	4.815732901079101	-0.0318717198798959	0.34462369735717535	0.6216447775164671
TMPRSS11E	2.8250664611482077	2.8569424301941106	-0.03187596904590295	0.5467173452060221	0.777937049057901
RNF41	9.273116716795585	9.305002707241707	-0.03188599044612239	0.4704070738814372	0.7248543556585781
JARID2	7.015274841490447	7.047175445457156	-0.03190060396670891	0.5872339858236404	0.8047787907156398
OTUB1	10.851917720648153	10.883831702952023	-0.03191398230386966	0.1462661930010306	0.3889124737821634
INSIG1	9.477842229945233	9.509826512435659	-0.031984282490425286	0.5786680141225988	0.7987357950702464
DEFB103B	0.3576701739392911	0.38966463341277263	-0.03199445947348151	0.4168090289208862	0.684792605747152
RHPN2	7.1189454481706615	7.150940134978692	-0.03199468680803008	0.7296044059810995	0.8834988462072186
LARS	9.747054947521804	9.77905003383019	-0.03199508630838643	0.3261868016398193	0.6051251942003044
CARM1	9.502157313527826	9.534173141438547	-0.03201582791072077	0.338238937532196	0.6164910365935102
SYNE2	10.173150860593772	10.205175796601985	-0.03202493600821299	0.7049170955181959	0.8731517475057733
MTERFD2	9.566335169580544	9.59836205653217	-0.03202688695162692	0.4469241850582474	0.7069118688796945
TGM1	6.305513286903256	6.337560977103817	-0.032047690200561085	0.632891310287335	0.8329394813522869
C9orf152	5.28576604779319	5.317831611086507	-0.03206556329331711	0.9267882053883849	0.9738441493499462
PKD2	8.536886813261315	8.568960341021473	-0.032073527760157816	0.6672250708567028	0.8531561462081213
GTF2A2	11.103972293976458	11.136073271489234	-0.032100977512776296	0.366386974860501	0.6419085700971086
PAXBP1	8.45856157565874	8.490687758855659	-0.032126183196918845	0.36775530097797426	0.6434078529761268
PRAF2	9.248698861783025	9.280882260651131	-0.032183398868106394	0.613729764855645	0.8211318305576703
HMBOX1	8.476200005783378	8.50844092021812	-0.03224091443474286	0.3808318872456845	0.6550538657459772
SEC61B	12.09383571399964	12.126120759059827	-0.03228504506018659	0.49734551109440395	0.7432228151350853
FGF9	3.7324375202958073	3.7647306832174494	-0.03229316292164208	0.7934834392289427	0.9137201427634175
RPL11	15.529589042872677	15.561910767541772	-0.03232172466909411	0.5634190610950125	0.787973271437749
C19orf43	11.99835618925691	12.030719250614332	-0.032363061357422396	0.33252343046094135	0.6109681916419152
GNPDA2	7.959485199768468	7.991862698669238	-0.03237749890076991	0.35509088677886147	0.631103272178845
PPP1R14B	10.666575231652548	10.698971051817573	-0.03239582016502496	0.5696567445996834	0.7923024824290995
ZDHHC16	9.214588295868767	9.246986785224248	-0.032398489355481175	0.17023099188035784	0.4232996756041885
PGAM2	4.923245265533628	4.955682817519228	-0.032437551985600166	0.9417950825978068	0.980156883329268
UBE2I	10.813286922181858	10.845731943621058	-0.032445021439199806	0.10336717963283759	0.31398589763673224
ATP2B4	10.339281222345464	10.371753450751864	-0.03247222840639985	0.5491920300706241	0.7790236974566715
FNDC3B	8.803664945507569	8.836141845412222	-0.03247689990465297	0.38694562900902263	0.6615709533901916
WT1	2.213598630110524	2.246097063802322	-0.032498433691797945	0.34162289730836415	0.6201172337067604
