Name	Mean(log(stomach_black))	Mean(log(stomach_white))	logFC	M-W U test pval	Adj pval
GPR20	5.234537867090552	4.773071227831784	0.4614666392587674	0.11392807734089361	0.9007559441928051
MPL	2.636744085470352	2.174732588993	0.46201149647735207	0.06407376657266362	0.8042118792703996
XK	7.744487174600269	7.282134746360713	0.4623524282395559	0.09169228471906032	0.881584837564455
SLC39A2	2.154401114897761	1.691768248653854	0.4626328662439072	0.18773216921249547	0.9457754538583589
PLA2G2D	3.750665420597917	3.2870536049678285	0.4636118156300886	0.21110816266975474	0.9582363728313963
MROH7	5.9907145769373376	5.526330362062338	0.4643842148749995	0.022048275447441257	0.6070084476943984
TMEM38A	8.381726486533386	7.917042790302254	0.46468369623113226	0.020994188852993534	0.6030696646541297
ZNF606	7.185866168914622	6.720818275548917	0.4650478933657043	0.08278022699206222	0.8624676739012799
SCIMP	5.820745228601411	5.355510691867863	0.465234536733548	0.06959175613623658	0.8310852870512397
POLR2J3	11.434137588380269	10.968050401265604	0.466087187114665	8.906124440110075E-4	0.19780285158937155
ABCC4	7.001041794239102	6.534833651346478	0.4662081428926239	0.029115191716077127	0.6576776241380625
CAPN9	7.272815490013161	6.806601574368204	0.46621391564495696	0.17149594152906866	0.9359556748958341
ANO1	9.371721615201691	8.903205946726167	0.46851566847552384	0.07610610159554632	0.8477335304330822
ATP9A	9.129998869159571	8.661321260814809	0.4686776083447626	0.0015395227055789995	0.2261367424860146
FOXF2	9.31965643005344	8.85031292256921	0.4693435074842309	0.25772695560545433	0.973302405605644
CNTFR	7.638296769761365	7.1686534393120525	0.46964333044931283	0.21314720597204218	0.9582363728313963
AC110619.2	2.54587845088051	2.074494939700535	0.4713835111799751	0.049004217049445575	0.7687035322174873
CCL22	4.454177388015228	3.9822964074862024	0.47188098052902516	0.2696151297478727	0.9737054895812489
GRPR	3.4942020721062392	3.022261098747927	0.4719409733583122	0.393396826350099	0.9854763185071321
TMEM229B	6.890350405693036	6.418116081870537	0.47223432382249886	0.04219033761583213	0.7345797597127484
EBI3	6.257942596804499	5.785550490652244	0.47239210615225513	0.13528583032218233	0.9145603347541146
HIST1H2BL	2.2127246679063317	1.7401971546128177	0.47252751329351406	0.3672092323657894	0.9831835548141366
MRAP2	6.7686650825436425	6.296100065650016	0.4725650168936264	0.18711127138648442	0.9457754538583589
ASPHD2	6.840694122938408	6.366706828520889	0.47398729441751897	0.03944938447793678	0.7275123190163972
CD163L1	6.728247576984434	6.2539493604284075	0.47429821655602655	0.06301470347990779	0.8025203955087931
MAP9	6.4713776437508	5.997044619668561	0.474333024082239	0.11520681287049739	0.9007559441928051
ZNF793	6.275856864910951	5.7996450219206395	0.4762118429903115	0.08957007473542666	0.877960280452955
CLEC12A	4.847142053620196	4.37059944974287	0.47654260387732617	0.10770124310097351	0.8945214788850107
C3orf49	2.065980767386887	1.58928317960853	0.476697587778357	0.16519125948080615	0.9335301419996158
ITLN2	3.5972585572249014	3.1202221785004842	0.4770363787244172	0.41535256257096076	0.9854763185071321
GHR	7.068250070411247	6.58969526715981	0.47855480325143773	0.10449220579534724	0.8909232452925393
KIF27	6.2407060758462505	5.762120051136638	0.4785860247096121	6.947841727762416E-4	0.1819907745164119
SLC10A1	1.6518825995840993	1.1730970114968469	0.47878558808725247	0.0044770003303034045	0.3484407265619043
GLTPD2	5.36378305224035	4.884884824266331	0.4788982279740184	0.1488843759980627	0.919643637486018
ENPP6	4.450376691405669	3.9714514829009477	0.4789252085047213	0.029115191716077127	0.6576776241380625
C1orf186	6.02892037478705	5.5494061127944185	0.47951426199263114	0.06043022383694596	0.8014422852385811
FAM3A	10.482413942081045	10.002893677886105	0.47952026419494054	1.1247955094439988E-5	0.013656517211996072
ANKRD18B	2.422355258817627	1.942263876740448	0.48009138207717883	0.30751161168920915	0.9779028442757544
ART1	0.9502614764751633	0.469772008090742	0.48048946838442136	0.024648878342187097	0.6213085998620431
LHX2	1.4175843747507408	0.9363536648165597	0.48123070993418116	0.10058821597884582	0.8866107973452326
VSTM5	4.684119106161083	4.202264359835868	0.4818547463252152	0.1040964716119791	0.8904673278522139
SHH	5.564611804909917	5.082366759291753	0.4822450456181633	0.026108304204324417	0.6395710025998425
AIM1	7.976895550911155	7.494594100659052	0.4823014502521028	0.09568781736685417	0.8829389785261428
AC024580.1	4.955584333636522	4.47322258679692	0.48236174683960176	0.05008022798733536	0.7698744837986069
CFTR	5.378158383361464	4.893938470606998	0.4842199127544662	0.2843706828717245	0.9741879059851506
SAMD9	7.564137133981079	7.0796230773288835	0.4845140566521957	0.138715640204071	0.9165984557529732
CA14	5.541387465979788	5.0563555186536355	0.48503194732615285	0.033481448545739756	0.6866713298592483
DISP1	7.49034779037604	7.004216981249272	0.4861308091267684	0.003009677299018021	0.29221308494635895
UGT1A7	2.953038840613148	2.466752665298311	0.48628617531483664	0.31104304623745993	0.9779028442757544
CBWD1	9.36137852651287	8.874843135395757	0.48653539111711375	2.2070553750785926E-4	0.10048723122732832
MASP2	4.958181619793553	4.471514926168973	0.4866666936245805	0.007671935244057959	0.44076115036209323
CLEC4C	0.732417493617118	0.24451911272505072	0.48789838089206733	0.48541377906896055	0.9854763185071321
MORN4	7.102763643059686	6.614784094824169	0.4879795482355167	0.004662810041626719	0.3523613961747129
MB21D2	6.8513810982141194	6.363085079981824	0.48829601823229574	0.011084895486269453	0.5009382545804945
FLT3	3.599552703111846	3.1106848547472103	0.4888678483646358	0.035540828232899835	0.703716898896802
CD79A	8.82964243185201	8.340693535176086	0.48894889667592345	0.17678692414583275	0.9405911371732123
TMEM200A	5.7564870858021475	5.267087614963719	0.4893994708384284	0.10252542816977916	0.8883003080288766
CYP24A1	1.5009914204742452	1.0108627076378367	0.49012871283640846	0.12584701316321323	0.9087731180525136
LL22NC03-75H12.2	3.2817580799897343	2.791524736025119	0.4902333439646154	0.2469639356658051	0.9690905893895617
SERPINB4	2.301403007449746	1.8107207006879797	0.49068230676176605	0.5626717533982235	0.9854763185071321
UBD	7.964822552538597	7.47396282185066	0.4908597306879372	0.24170214572020476	0.9678714771012245
JSRP1	6.256539843567899	5.765640687359464	0.49089915620843527	0.1222183537997723	0.9023439789936184
PHYH	10.377240532714692	9.885220401356063	0.492020131358629	0.0015792787113878548	0.2261367424860146
CTD-2410N18.5	1.8817717216038283	1.387662340675936	0.49410938092789225	0.42282901782224	0.9854763185071321
SLPI	12.556206137626566	12.061635083123017	0.4945710545035489	0.19085948072247716	0.945832071542246
CHRFAM7A	4.869973908422972	4.374968074957457	0.4950058334655152	0.05481810066763271	0.7805686077864948
LONRF3	6.447231595555514	5.951246553767376	0.4959850417881375	0.0068275682257384895	0.4172606460642596
HSPE1-MOB4	7.584486215711504	7.088172424891551	0.4963137908199524	0.10770124310097351	0.8945214788850107
NEO1	9.507586976291982	9.011195274462484	0.49639170182949854	0.002731575187646329	0.28105902439217484
MUC3A	6.852749891570681	6.355978543252404	0.4967713483182763	0.8397321595274968	0.9935548292413771
GTF2IRD2	9.507241388898759	9.009998991125292	0.49724239777346746	3.5973853364623665E-5	0.03275779087382631
ABAT	8.120682883984312	7.622644629587249	0.49803825439706273	0.02292440200840662	0.6130678551792971
ACKR4	7.648620993741401	7.149940289802843	0.49868070393855835	0.17266134882730955	0.9364230151408462
C4orf6	1.2079793831363543	0.7083468555464989	0.49963252758985544	0.1473237811558391	0.919643637486018
IGSF9	7.010006181467094	6.510317489187405	0.4996886922796895	0.1276925445470567	0.9097532806009552
LILRA3	3.000608626471605	2.500889971434659	0.4997186550369461	0.11350432441784875	0.9007559441928051
PNOC	6.203797728726022	5.703816137900327	0.49998159082569504	0.11867198797413914	0.9007559441928051
ZNF812	4.129714795071798	3.62952976486475	0.5001850302070476	0.21520042806004724	0.9588141716898987
TIFAB	1.9969233156046853	1.495882511155185	0.5010408044495003	0.2484819326286507	0.9690905893895617
GLP1R	3.0585700269481104	2.5574661167657684	0.501103910182342	0.19594267166600365	0.948818914219957
RIMS3	6.091401121056002	5.589689457866023	0.5017116631899787	0.025491372305656235	0.6363948535039979
CTD-2535L24.2	1.185243870309873	0.6833738550413507	0.5018700152685224	0.1568772320259625	0.9242292833806741
SPDYE2	5.449002479495004	4.94686885269456	0.5021336268004442	0.014694552031814134	0.5379893854621559
ENAM	4.487022081340145	3.984469275914907	0.5025528054252377	0.033481448545739756	0.6866713298592483
SLC38A8	1.3210303917831163	0.8184227626860472	0.5026076290970691	0.0502977900338748	0.7698744837986069
RP11-371E8.4	1.363800304808064	0.8610000317275495	0.5028002730805146	0.4174806834259177	0.9854763185071321
ODF3L1	5.185488460595624	4.682302013864668	0.5031864467309566	0.10974619601625724	0.8954738897168802
CUX2	3.1294008433120557	2.6256617905121575	0.5037390527998982	0.07190554526145143	0.8360801761768759
HSD3B7	8.97689924330378	8.473020012293462	0.503879231010318	0.001619977999537614	0.2269464563659925
C1orf110	2.653694746167945	2.1495236172568797	0.5041711289110653	0.4636353386399219	0.9854763185071321
AC010327.2	2.893186882006987	2.3885176593047657	0.5046692227022214	0.17619309970595043	0.9405911371732123
CTD-2054N24.2	4.964807407153048	4.459072488328103	0.5057349188249445	0.1286231700081477	0.9097532806009552
KCNA3	5.019632811081566	4.513469300700121	0.5061635103814446	0.1013595709201659	0.8866107973452326
MYZAP	8.74793354905841	8.241708096010381	0.5062254530480281	0.33557730668518215	0.9787850591528727
SEMG1	1.3962260717544197	0.8895345109764369	0.5066915607779828	0.1646268730737276	0.9335301419996158
NPIPA8	3.816962346426323	3.3100297460214163	0.5069326004049066	0.2632287490513562	0.973302405605644
CLEC9A	3.1872561220301816	2.678637399945144	0.5086187220850378	0.08887152460660752	0.8767758429769968
CHRNA7	6.579667939959285	6.0707261552025535	0.5089417847567317	0.050955234090942936	0.771683073094784
PPP4R4	3.961213939864339	3.451793434086535	0.5094205057778041	0.061196176429100246	0.8017099030294057
RNASE1	14.297931058459438	13.78849054621812	0.5094405122413175	0.06930687934801838	0.8304058465040202
SCN2A	2.65807489771845	2.148231920560054	0.5098429771583959	0.07278930355053048	0.8360801761768759
TRPM2	5.655525704006825	5.145543139336797	0.509982564670028	0.0389197285201498	0.7262357539026313
MZB1	9.365852428627285	8.855657973165597	0.5101944554616882	0.11823442369904225	0.9007559441928051
ZNF134	7.933106365879262	7.4211967272138795	0.511909638665383	0.02058501211357666	0.6019145031673652
OASL	7.787577043230723	7.2756621946574365	0.5119148485732863	0.14475062236065228	0.919643637486018
KLF4	11.727930189239215	11.214528058963058	0.5134021302761571	0.01231791083357836	0.5168981384818643
NLRP7	2.3234237907131567	1.8099594029855803	0.5134643877275764	0.2439474571821334	0.9685852490257764
CATSPER1	3.2854159072009383	2.77192034632989	0.5134955608710485	0.06171126507884028	0.8025203955087931
GPR35	8.304483688791592	7.789494956085441	0.5149887327061506	0.051175975175316246	0.771683073094784
CCL3	6.114472825485801	5.599294470637003	0.515178354848798	0.06817693425785154	0.8239139526901076
ZNF155	6.679652383507932	6.163387648780194	0.5162647347277378	8.847070183527483E-4	0.19780285158937155
FSIP2	4.861535616471726	4.345251861868036	0.5162837546036902	0.08050470809454757	0.8534061372630386
LAMC2	7.7799991673813285	7.263711898488692	0.5162872688926363	0.02994696945205033	0.6576776241380625
CEACAM6	8.332423574326441	7.815478940131566	0.5169446341948749	0.6255752372898865	0.9854763185071321
DDO	5.485486371000004	4.967654344808462	0.5178320261915417	0.03980587764928789	0.7278560680209148
RP11-1167A19.2	3.1283182111397214	2.6101088312430094	0.518209379896712	0.13192191003326237	0.9117881690799902
PIM2	9.481035145812578	8.962075195434064	0.5189599503785143	0.045891963574977046	0.7604953963853339
BX842679.1	0.7106783566803967	0.1911336281625396	0.5195447285178572	0.42497953741158667	0.9854763185071321
MYOM2	6.860697237388854	6.34081195646554	0.5198852809233143	0.023487206692543783	0.6156072930056541
ZSCAN23	4.016723999436222	3.496696499064023	0.5200275003721986	0.055761666435177215	0.7841941846466776
GABRR2	3.015906500713913	2.495545306104408	0.5203611946095053	0.007799910777022467	0.4432872206167394
NANOS3	4.472778593482278	3.9522014883955365	0.5205771050867418	0.6268900499374599	0.9854763185071321
APBA2	5.72274444945098	5.201637242056282	0.5211072073946976	0.014694552031814134	0.5379893854621559
PSORS1C2	3.6271980157423034	3.106078067806174	0.5211199479361293	0.056718723059868914	0.7912719683195363
KLRF2	0.7407438190901066	0.21949055924178382	0.5212532598483227	0.10174701111638129	0.8866107973452326
KDM5D	6.332642987282869	5.810995067140902	0.5216479201419668	0.5489816721677796	0.9854763185071321
NKX6-1	2.6053243275728466	2.0828802842940224	0.5224440432788242	0.5589218000247838	0.9854763185071321
C12orf56	2.1745500217298726	1.6513617515524528	0.5231882701774198	0.3872552576657461	0.9854763185071321
ANO7	7.239670197598735	6.7159627348635595	0.5237074627351754	0.1323984628126621	0.9126573825678282
STAP1	4.810311374764753	4.285193658782061	0.5251177159826916	0.030228730711990504	0.6576776241380625
CPA3	9.433789730388986	8.908427577494177	0.5253621528948091	0.09717484392312503	0.883548805555643
PLA2G4D	2.390399959614554	1.8648597969269387	0.5255401626876153	0.09421906487285447	0.8829389785261428
ACOT1	7.371732879832649	6.8459762360151695	0.5257566438174797	0.011873183379647267	0.5126777387734118
GRID1	5.589974235126143	5.062598627118189	0.5273756080079544	0.0627522107224443	0.8025203955087931
NR3C2	7.832067985176464	7.3040908370088005	0.5279771481676638	0.0032739487453743443	0.30577002333721826
GPR84	3.4535582751377754	2.925406884281791	0.5281513908559843	0.11999230115705284	0.9007559441928051
CST11	1.3523152744128373	0.8235749835312517	0.5287402908815856	0.3985595953071702	0.9854763185071321
IFNL1	0.9182565330683807	0.3884807166037649	0.5297758164646158	0.15204338587685717	0.9199382536841605
WNT10A	5.251408999183778	4.720406024784743	0.5310029743990352	0.20908326297565427	0.9578957612918001
RNF17	1.057691412676031	0.5257992950544501	0.531892117621581	0.1204349528723535	0.9007559441928051
RP11-1105G2.3	3.868641002147005	3.3366672357513982	0.5319737663956068	0.03363615497551875	0.6867507336481474
RHD	2.8482305957407417	2.3162142031970743	0.5320163925436674	0.046297060049322214	0.7609765862980651
KIAA1683	6.258955563675057	5.7263348120350965	0.5326207516399606	0.012710785737074626	0.5217888979407145
PNLIPRP3	2.44959713750475	1.9159529127400727	0.5336442247646773	0.0403457408901825	0.7318492361474142
SLC16A9	5.932088206779761	5.396225314556877	0.5358628922228839	0.1574214384497502	0.9242292833806741
WNT1	1.9077340216005068	1.3717070993478966	0.5360269222526102	0.028437307090301345	0.6576776241380625
HPR	3.5950569160614836	3.058941688154515	0.5361152279069685	0.714731291873536	0.9922481746219167
DNAH10	2.8138022566322727	2.277170480558734	0.5366317760735386	0.03108772173827945	0.6621880967643171
GBP3	9.327239619137854	8.790000271822407	0.5372393473154471	0.082451996558355	0.8615121981186238
C6orf141	6.791019882001662	6.253692864294055	0.5373270177076073	0.2439474571821334	0.9685852490257764
TNS4	6.107917297666677	5.5694569210057825	0.5384603766608942	0.2802181552338163	0.9741879059851506
SHISA2	4.659465221927608	4.120530819736468	0.5389344021911402	0.10213562945269539	0.8870262678075767
PAGE2B	1.8635413993833065	1.3245082606113192	0.5390331387719873	0.07859494061641115	0.8520065824440951
CRYBB2	2.2461561690664085	1.7035313791857523	0.5426247898806562	0.028437307090301345	0.6576776241380625
SPTSSB	7.862467320886545	7.3180659762830125	0.544401344603533	0.09240860174118959	0.881584837564455
NR1I2	4.868653555295534	4.3230861395099	0.5455674157856345	0.26007502204568067	0.973302405605644
SLC6A8	10.52965620508411	9.983583631448797	0.546072573635314	0.03839612569150752	0.7223866127001395
SLC4A8	4.854872455911093	4.308301225419235	0.5465712304918577	0.011686985305895625	0.509194680361175
PRSS45	2.0754056432916417	1.528516076974516	0.5468895663171256	0.014469683961787716	0.5379893854621559
CTD-2207O23.10	0.9944429255114756	0.44755063828928215	0.5468922872221935	0.19787422527510767	0.9515937128888992
FZD8	7.5689623441856755	7.021131842872113	0.5478305013135625	0.006602167191646635	0.40897506426621943
OXCT1	9.355516154309141	8.807671393449622	0.5478447608595189	0.035540828232899835	0.703716898896802
SULT1C2	8.811068500099427	8.262927795215973	0.5481407048834548	0.06171126507884028	0.8025203955087931
TPSAB1	12.05034507705474	11.502012327217455	0.5483327498372841	0.11057272037721744	0.8965941155431363
DOK7	5.59740005123279	5.048144719371178	0.5492553318616116	0.0074628201247061154	0.4370189071097999
RGMB	10.144138585200407	9.593963057234127	0.5501755279662799	0.0030278879838248063	0.29221308494635895
CNKSR2	4.86537797337357	4.313953594633948	0.5514243787396218	0.23578587683445118	0.9636742344948439
ADRB2	7.4020687795399525	6.850431056990984	0.5516377225489686	0.028978512993344308	0.6576776241380625
SLC10A5	4.33891323913937	3.7859711666566263	0.5529420724827441	0.030228730711990504	0.6576776241380625
BMP5	4.7193647360546995	4.165266962522252	0.5540977735324475	0.09642903735385999	0.8829389785261428
FAM21A	9.121724588007611	8.566164642618343	0.5555599453892679	9.977862607590815E-6	0.01297977384353171
MYPN	2.6291491180908286	2.0733246607949543	0.5558244572958744	0.05481810066763271	0.7805686077864948
RP11-468E2.6	2.3341806507908562	1.7768317813156091	0.5573488694752471	0.12630643634874317	0.9096468089205754
KCNK10	4.651031422550083	4.090410585261011	0.560620837289072	0.18464284249524354	0.9453796591294281
COL9A1	4.488502702921796	3.927773325726699	0.5607293771950967	0.07338339965084018	0.8379049996495933
TTC40	4.774444273125347	4.212876659353199	0.5615676137721479	0.077653973834936	0.848370828723368
DSC2	8.62380709434608	8.062135784357345	0.5616713099887356	0.03770731275075512	0.7168325467815785
PRSS12	6.8303502606333595	6.268207103280697	0.5621431573526623	0.06380763253924704	0.8041969576503578
NOTCH2NL	8.662070471420527	8.099560935727599	0.5625095356929286	1.4386930123344577E-5	0.01541263361213832
SDHD	2.968663096778789	2.406137892423003	0.562525204355786	0.10097330662207249	0.8866107973452326
GOLGA8M	3.541072424214577	2.9779980581208205	0.5630743660937565	0.013529946152830652	0.5287712002904547
CR1L	1.9164619290890001	1.3530755634897471	0.563386365599253	0.14170845142814703	0.9190862953737229
PDX1	4.217189012516616	3.6531530731987885	0.5640359393178271	0.41961521674634505	0.9854763185071321
CHST5	6.16894815386791	5.604436400953603	0.5645117529143064	0.20908326297565427	0.9578957612918001
SLITRK6	5.308417565767801	4.743838436174577	0.5645791295932243	0.13921103275931934	0.9165984557529732
C15orf48	10.327238585631944	9.759941394276668	0.5672971913552765	0.09717484392312503	0.883548805555643
RSAD2	7.075178480872201	6.507534438654615	0.5676440422175864	0.02441264088264683	0.6200878880819582
ALG1L	5.077271123531871	4.509165567978916	0.5681055555529548	0.07016439408916064	0.8319030289542823
ZNF285	5.167601362541861	4.597972638274741	0.5696287242671199	0.09495116589893926	0.8829389785261428
BMPR1B	5.5031006975699714	4.933420507359444	0.5696801902105273	0.10097330662207249	0.8866107973452326
AC106873.4	0.7486229144669833	0.17805052006441305	0.5705723944025702	0.2616486014764574	0.973302405605644
TMEM236	3.4913691201124206	2.9207760557931577	0.5705930643192629	0.07016439408916064	0.8319030289542823
SLC28A2	5.917158637784426	5.346198016677318	0.5709606211071074	0.40167674851727875	0.9854763185071321
TMEM189-UBE2V1	2.8117239955201	2.2404399250075824	0.5712840705125175	0.6255752372898865	0.9854763185071321
NBPF16	7.496215237899998	6.923774152481998	0.5724410854180002	5.213214062390614E-4	0.16597081536938596
ID4	9.303792719583077	8.731132073187238	0.572660646395839	0.018548971781112145	0.5774596138078878
CTD-2207O23.12	3.1448179606791444	2.571750937374147	0.5730670233049975	0.4132308641327529	0.9854763185071321
EFCAB4B	6.509320724387132	5.934907747619507	0.5744129767676256	0.043523594098302865	0.7428788151061778
TM6SF2	6.795153259817349	6.220645373962556	0.5745078858547927	0.37514878891773784	0.9854763185071321
IL1A	2.282149159255704	1.7076391710334053	0.5745099882222988	0.48541377906896055	0.9854763185071321
CDX2	3.443725850731444	2.869113491947601	0.5746123587838432	0.6308415923168804	0.9854763185071321
TAS1R3	4.852400677609741	4.277083141213767	0.5753175363959739	0.05297088647544679	0.7750867713599028
TUBB8	1.6020270843879014	1.0260542935046886	0.5759727908832128	0.012253488062879736	0.5165752884286244
MUC13	8.216511384332463	7.640087355084156	0.5764240292483072	0.14120623351289252	0.9190862953737229
FKSG63	3.8610927742133976	3.284433590534377	0.5766591836790207	0.047738683385670666	0.7619780033477951
ZSCAN4	2.4034236666922895	1.8260197424685112	0.5774039242237783	0.10851557396006661	0.8945214788850107
RP11-47I22.4	0.8440996637623582	0.26528371556055996	0.5788159482017983	0.13921103275931934	0.9165984557529732
AC135048.1	3.574214243509987	2.994180490763856	0.580033752746131	0.012911350989291859	0.5217888979407145
HIST2H3D	3.5196755837610243	2.937838101855518	0.5818374819055063	0.30313478500473157	0.9779028442757544
CLEC1B	1.5878053895074802	1.0058540168686048	0.5819513726388754	0.011084895486269453	0.5009382545804945
NCR3LG1	5.075205784584627	4.492904133041091	0.5823016515435357	0.009139148161471211	0.4610087391284806
MRC1L1	6.403437851597546	5.820755274683365	0.5826825769141806	0.052743684824466674	0.7750867713599028
MYOC	9.069290137083001	8.485415386133933	0.583874750949068	0.3623005911870678	0.982825927591554
SLX1B	9.524481954929241	8.938933700381614	0.5855482545476267	0.09204988347899501	0.881584837564455
BIVM-ERCC5	6.4848309429811835	5.897439798344757	0.5873911446364266	0.09531892169751877	0.8829389785261428
GZMA	7.684127745023857	7.094723139386731	0.5894046056371263	0.051175975175316246	0.771683073094784
TFF2	12.538639921971134	11.948619167231705	0.5900207547394292	0.24021337521885888	0.9676544988909219
AKR1C4	2.7762743055276213	2.1850618030559454	0.5912125024716759	0.19594267166600365	0.948818914219957
CES3	7.0200039106677155	6.4281703751503905	0.591833535517325	0.25539363459555475	0.973302405605644
CSF1R	9.19103526554191	8.59899407739029	0.5920411881516188	0.02058501211357666	0.6019145031673652
MUC5AC	10.821029315408413	10.227197316343295	0.5938319990651184	0.1382216066511236	0.9165984557529732
PLA2G12B	1.91445631058905	1.319742539801575	0.594713770787475	0.3781532659664152	0.9854763185071321
GS1-259H13.10	2.5840468352545503	1.9891968059560998	0.5948500292984504	0.04857927951552399	0.7659963970014917
AGAP4	6.55724734789577	5.962025854525247	0.5952214933705235	0.005446701165571	0.37716852329801914
HIST1H4F	1.0406874436543658	0.44421731100558365	0.5964701326487822	0.5041746294432502	0.9854763185071321
MLNR	3.8109919872037974	3.213973748088606	0.5970182391151915	0.5502194029178915	0.9854763185071321
KIAA0125	4.908600604886184	4.311071439984463	0.5975291649017205	0.0534277435941779	0.7753195747706517
WDR65	3.089820984909173	2.4917899240152637	0.5980310608939092	0.012978825541793526	0.5217888979407145
GLB1L2	7.823446802557158	7.2252798893688	0.5981669131883578	0.054351333418992565	0.7787934572987353
ITIH5	9.329313761322533	8.73095076548754	0.598362995834993	0.07249373493377664	0.8360801761768759
DDX3Y	6.647951422930502	6.048329740574375	0.5996216823561271	0.5526989798779063	0.9854763185071321
ENKUR	2.7331395803326948	2.1328478452255992	0.6002917351070955	0.14271700260742115	0.919643637486018
ST6GAL2	4.595903385197344	3.9948504245877094	0.6010529606096346	0.05505273494810914	0.7808570162577598
RAET1L	2.3517808013328683	1.74981393866221	0.6019668626706582	0.17977843054318476	0.9420143219826752
RP11-514P8.7	4.006913051361804	3.4046868202470546	0.602226231114749	0.046910347176711054	0.7619780033477951
TFAP2E	4.0444987625706	3.4413782136058573	0.6031205489647431	0.01660714815608688	0.5621735728971269
IL17C	2.3660502164984165	1.7614683990778985	0.604581817420518	0.5727305834793691	0.9854763185071321
AXIN2	8.369659675175226	7.764717637749936	0.6049420374252907	0.03008756661703693	0.6576776241380625
B3GALT5	5.938564627871548	5.332702879274185	0.6058617485973627	0.22853560293078468	0.960611187493939
FHAD1	5.541678999589547	4.931391337401371	0.6102876621881759	0.001609713652562128	0.2269464563659925
RP11-1012A1.4	1.73037062498427	1.1153810604502765	0.6149895645339936	0.08748759517590388	0.8740121137375542
FUT3	8.496564861217465	7.881385609847499	0.6151792513699661	0.14629035257504575	0.919643637486018
RP11-598P20.5	2.1244846683534773	1.5076698837373688	0.6168147846161085	0.5626717533982235	0.9854763185071321
PNMA6A	1.5213846195602576	0.9039874698917992	0.6173971496684584	0.16238384257544702	0.931150674113363
AP001468.1	5.377638589738814	4.759081334493252	0.6185572552455625	0.06987759363242885	0.8319030289542823
SERPINB7	4.112683818440239	3.493058327409823	0.619625491030416	0.29536134005422077	0.9755387990057326
NELL1	4.187633528474917	3.567508392010097	0.6201251364648201	0.13480125267815402	0.9145603347541146
TRIM31	6.956453196877695	6.335615029435055	0.6208381674426402	0.22214734266807157	0.960611187493939
SDR16C5	7.585233188857635	6.964327898430655	0.6209052904269798	0.11140415307424101	0.8975306671563006
VCX3A	1.7427578899535852	1.1211328202330462	0.621625069720539	0.02292440200840662	0.6130678551792971
SCIN	8.12688411331084	7.504774215868964	0.6221098974418764	0.09312940583571483	0.8826682886258981
TMEM220	8.72551944424166	8.102256378880657	0.6232630653610034	0.009440602974924994	0.4684802762379673
ANKDD1B	4.219495381775525	3.592374929171913	0.627120452603612	0.022264531246423136	0.6070084476943984
SULT1A1	9.756556576909452	9.127295492998263	0.6292610839111887	0.007380615558661874	0.4335992598527421
NUTM2A	5.21064592126267	4.58070069339151	0.6299452278711604	0.0013368622528940888	0.21738335133667094
MAL	11.183449063395	10.553456102121872	0.6299929612731283	0.13002898030992127	0.9097532806009552
PRR4	9.580001649527516	8.949999754328852	0.6300018951986637	0.09312940583571483	0.8826682886258981
GLDC	4.486659593159931	3.8554060774204624	0.631253515739469	0.11057272037721744	0.8965941155431363
RP11-123K3.4	2.0947255213276583	1.4625264640788143	0.6321990572488441	0.09495116589893926	0.8829389785261428
CTB-134H23.2	2.1071136467594007	1.4717298169416446	0.6353838298177561	0.005114000137322772	0.36523988431734244
HRASLS2	7.127246455738194	6.491811374740189	0.6354350809980049	0.1217705801574891	0.9023439789936184
RP11-234B24.6	2.9485932977735034	2.313034220374356	0.6355590773991473	0.19275418146089107	0.948818914219957
UPK1A	2.8784931819293416	2.2426404921096066	0.635852689819735	0.028303374046744656	0.6576776241380625
GREM2	7.6941223055496675	7.057685673333732	0.6364366322159354	0.0193028331493329	0.5898375793886758
DNAH3	2.961079718681778	2.3233389157323407	0.6377408029494371	0.08646110101729565	0.8700282298076777
AC011484.1	2.034433328534013	1.396619108924973	0.6378142196090397	0.04313908037792524	0.7411782375875231
CETP	3.659603723878077	3.019286581796957	0.6403171420811202	0.019495431243159445	0.5907667118143425
CPA6	3.3072658640713737	2.66622832166126	0.6410375424101136	0.0632781032189651	0.8025203955087931
CERS3	3.3203770566070885	2.677325947748936	0.6430511088581525	0.03770731275075512	0.7168325467815785
RP11-212D19.4	1.4558470463973086	0.8115169028481531	0.6443301435491554	0.15098476148051798	0.919643637486018
SOX21	7.281409381564327	6.636363832295736	0.6450455492685911	0.07518952182919558	0.8458711548705016
PAGE5	1.696848934554709	1.0511918616839069	0.6456570728708022	0.14836278151027749	0.919643637486018
GOLGA6L10	2.2762659737915536	1.628062948433182	0.6482030253583717	0.009040589812587152	0.4610087391284806
SLC2A12	7.772762775988448	7.122516044582993	0.6502467314054545	0.042002722791500524	0.7345797597127484
SPINK13	3.4093211219530426	2.7590510396832606	0.650270082269782	0.17917713911978062	0.9420143219826752
RP11-1035H13.3	3.467550250181437	2.8156088365669127	0.6519414136145243	0.2911009545558527	0.9741879059851506
KY	4.840348900548813	4.188078901711112	0.652269998837701	0.05696011149060576	0.7912719683195363
XCR1	4.065131261144403	3.411460100120029	0.653671161024374	0.00851529359989922	0.45345183345428247
KLRC1	4.879044536958331	4.222564439772729	0.656480097185602	0.022264531246423136	0.6070084476943984
