Name	Mean(log(thyroid_black))	Mean(log(thyroid_white))	logFC	M-W U test pval	Adj pval
FCGR1A	6.266476312557941	5.9675315951439325	0.29894471741400874	0.16051272036204822	0.5116852202404379
KIF26B	5.523717729174622	5.224234200456495	0.29948352871812656	0.01628486333019985	0.1729329043554517
NUP85	9.828140114179929	9.528614258183005	0.29952585599692405	2.2760435036683901E-7	1.2561001299639005E-4
CCK	1.9884181250898305	1.6888808504534334	0.2995372746363971	0.18593967051637417	0.5432910764389871
RBM12B-AS1	5.120249830079546	4.820417733159967	0.29983209691957846	0.030877618611366953	0.2364773718041274
IL4	0.9035113896098373	0.6036092002548211	0.2999021893550162	0.30115938662440045	0.6612870447556766
KIAA1199	5.748146813295919	5.448026757500439	0.30012005579547996	0.06382347835802893	0.3392741353930014
HHLA2	1.2942192996182564	0.9939882359953882	0.3002310636228682	0.054470722604234356	0.3143955853550114
FRMD3	7.806277350336846	7.50595527948544	0.30032207085140605	0.11808986107011266	0.4474932479835397
CD14	9.478601934445072	9.177828399903477	0.3007735345415945	0.026727348656613192	0.22135446736436537
CCDC74B	8.049072589164153	7.748239287311044	0.30083330185310864	0.0715328060890309	0.35701711824977544
MPPE1	10.840697680015465	10.539850205268895	0.30084747474657014	4.893938383432328E-7	2.475789051085266E-4
SPEF1	6.410686306882934	6.1097333357513754	0.30095297113155883	0.039784004897497005	0.267261636736708
WFIKKN1	4.296255110925655	3.995268767492381	0.3009863434332738	0.11808986107011266	0.4474932479835397
RNF39	3.6530948976630984	3.3520305567765476	0.30106434088655076	0.07920247894198229	0.3745612948562403
PYGM	7.183262999540781	6.881874724828448	0.3013882747123331	0.14908695868790944	0.49737528698007083
GOLGA6B	1.0499470087366503	0.7484809017033934	0.3014661070332568	0.02203736034032988	0.20027165993916557
SHANK1	4.160375584645549	3.85867459069724	0.30170099394830885	0.1341952594266348	0.47529445054023195
PLD4	4.973923614218216	4.672112378730117	0.30181123548809907	0.3465145444503446	0.6977029169187038
XPNPEP3	7.869069552874732	7.567195989717906	0.30187356315682656	1.2503213486003695E-5	0.0019878664669071844
AKR1E2	6.569991162434724	6.2678214709555835	0.30216969147914075	0.06996102407243887	0.3541217816584927
RP11-162A12.2	3.170099631747432	2.8678791517547864	0.3022204799926458	0.035811099036727634	0.2545635189917579
GNRH2	3.1448002063883176	2.8423548911178393	0.30244531527047824	0.061879206563418165	0.33400833133757313
C17orf64	1.3735263001604137	1.0708680118040952	0.3026582883563185	0.14124262865477333	0.48671915857345915
GPR35	5.241615724917191	4.93891087863086	0.3027048462863302	0.007080435099720894	0.1130139211534767
ZNF8	5.7916021379895515	5.488875362552759	0.3027267754367928	0.02225093377480636	0.20150870507547158
NRROS	5.830001561413925	5.5272215075907525	0.30278005382317286	0.0345381824424047	0.25000372759979106
PAQR8	6.329754123687478	6.026962880042044	0.3027912436454345	0.004962648043388529	0.09307903827620174
WNT3	5.238846135732729	4.9358055490903086	0.3030405866424202	0.030806522098158706	0.2364773718041274
SPRN	6.139989017796295	5.836559107178683	0.30342991061761193	2.0022058709967538E-4	0.01311660910884636
GRM7	1.8461189349478935	1.5426713387568152	0.3034475961910783	0.06086246807751783	0.33176512081046233
NCAN	1.7786766428090062	1.4751534269013244	0.3035232159076817	0.019900346366336974	0.19105171746111174
ZBTB42	7.693252744603137	7.389329178154608	0.30392356644852825	1.1645005163896105E-4	0.009301703247582274
SLC30A3	3.3713652473531868	3.0670975254403285	0.3042677219128582	0.33078366161051564	0.684883133839326
HSPA2	7.118147722616191	6.813633747785764	0.3045139748304271	0.004153280870755616	0.08441914198459964
TPRG1	5.819986276696672	5.514573966093399	0.30541231060327334	0.11175812823082054	0.43742510882005237
TNNC2	5.5893035519011365	5.283456111684835	0.3058474402163016	0.044609278925239915	0.28356865193245
GPR123	1.3168668343337424	1.01098571042154	0.30588112391220235	0.005449299444967082	0.09739218988394553
NRIP3	4.621408712143786	4.3154438947361395	0.3059648174076468	0.00901570960322362	0.1302094395669378
RASGRP3	7.856742114078947	7.550601274673631	0.306140839405316	0.00845205841780039	0.1266904427201487
TAS2R10	2.779429672055377	2.4732584905416686	0.3061711815137085	0.023968017015407517	0.2098584259060585
C9orf139	3.251566276997713	2.9452256969552093	0.30634058004250386	0.02039204076332879	0.19332631253604576
ADCY1	6.325107607990703	6.018417748483408	0.3066898595072951	0.044124804179170085	0.2814714303716447
FRMPD2	3.4710794140901107	3.16433369282269	0.3067457212674207	0.1514255188908603	0.5011378430020621
CLDN20	2.602581305428251	2.2952806860978416	0.3073006193304093	0.028471475670987845	0.2284240153832734
SLC4A11	10.016510507734145	9.709176619034183	0.3073338886999615	0.08238719188567467	0.38014581672711095
THNSL2	9.9223252903453	9.614908767150869	0.3074165231944317	0.06408648634549874	0.3398785932802047
VMAC	7.250224953171929	6.942773774309714	0.3074511788622152	6.603437423535752E-7	3.006545058935828E-4
SH3BP1	6.946520868001047	6.6389098342699455	0.3076110337311011	0.02549562036922315	0.2157649805596152
LRRC19	1.4733730024572749	1.1656529395733208	0.30772006288395404	0.009039907007506787	0.13045545675175405
MORN3	5.39230209342682	5.084517276615623	0.3077848168111972	0.026105205552287125	0.21818632561645396
RP11-287D1.3	4.040047559380835	3.7322533718101853	0.30779418757065	0.038391467550249914	0.26373656589453426
GRIK4	6.037627774921573	5.729820207069436	0.30780756785213637	0.1409949713660097	0.4862337471156539
SLC39A2	1.5249931591456833	1.2171178646122824	0.3078752945334009	0.045000082729638846	0.28495879926014694
GPC2	3.5850054178997963	3.276861252878686	0.3081441650211105	0.07124489450480387	0.35606806221775195
TMEM52	4.796746292212629	4.488382859357582	0.30836343285504686	0.011620558734807496	0.14820281209965974
NBPF1	8.939766395149917	8.629625877019299	0.31014051813061805	3.371930433690995E-4	0.017748438456179308
CD84	5.076730208494394	4.766121814997308	0.3106083934970858	0.06745023688985807	0.349077497652201
PNLDC1	2.179089433953076	1.8680350044277858	0.31105442952529017	0.3050326742905941	0.6649814536964688
CSF1R	7.373471608033378	7.062359547212883	0.3111120608204949	0.0486489726939523	0.29701478065781406
IVL	1.6728180009415445	1.3615948923384822	0.31122310860306235	0.3395166221368785	0.6912550835502327
LRGUK	3.9416710688871697	3.6298581458518826	0.31181292303528707	0.01038088564784867	0.14045816450120355
E2F8	1.9631635937596592	1.651290226784465	0.3118733669751943	0.055281404995183414	0.3160028084658758
SMIM1	8.539068667157368	8.227042214620859	0.31202645253650907	0.008729819612823264	0.1288391205743414
OSR2	6.332761913732792	6.020404957946856	0.31235695578593603	0.18381405292969777	0.5409860264957427
PVRL3	9.080234026998825	8.767716145954697	0.31251788104412803	0.014027880911941626	0.162619839063196
GPR182	4.079654682588284	3.767012749540255	0.31264193304802923	0.017594043527677683	0.17910716642038343
PLGLB2	4.739313569001569	4.426598599825367	0.31271496917620123	0.024780408504526674	0.21257691930496458
XCR1	2.4061427452385407	2.0924002828738066	0.313742462364734	0.04679460746366826	0.2910599013416415
NMB	9.519070387832896	9.204906125791801	0.3141642620410945	0.15247380495776208	0.5027365737342798
PIWIL1	3.5456059694261928	3.231041304306218	0.31456466511997494	0.3759099540217298	0.7211705554243909
CADPS	3.0509041210518095	2.736138848224877	0.31476527282693256	0.10889646976429268	0.43188643452685066
CCDC108	5.392042761608012	5.077151466604717	0.31489129500329494	0.14398896890534352	0.4911644693208684
CSF2	1.0046146903156592	0.689093375800446	0.31552131451521315	0.4589171556321521	0.7808837931769367
GEN1	5.826286685687016	5.510519432108262	0.31576725357875457	0.0011980482835072248	0.039227753837316866
SPSB2	8.726509430139394	8.41071091048169	0.31579851965770445	5.030145465823033E-5	0.005146573551885903
C20orf26	4.812134380456399	4.495710478009166	0.31642390244723284	0.06461518728092464	0.3413901336699157
LY6G6E	2.6330019746507136	2.3164594690025564	0.3165425056481572	0.2055646954286905	0.5662901577896402
GREB1L	6.550224381753311	6.233554059110551	0.31667032264275985	0.017594043527677683	0.17910716642038343
MTUS2	3.4170576194066875	3.100267918622665	0.31678970078402235	0.20003971146576105	0.5604804961868369
RP11-468E2.2	3.6688958124927544	3.351940721026025	0.3169550914667294	0.012082940359813277	0.15155269272239627
TPGS1	7.732790101448089	7.415138073587281	0.3176520278608077	0.032701368577988665	0.2425895415651037
DIRC3	5.636990428026048	5.3190051524593915	0.3179852755666568	0.11425791079528214	0.4422667526894109
TBXA2R	5.624201989632537	5.306209444732693	0.31799254489984374	0.029006726417444617	0.23068580852161633
WNT9B	1.8156326272986527	1.4975952089577684	0.3180374183408843	0.0853414713354601	0.38730099077034624
SLC16A11	8.791394752377675	8.473260183772707	0.31813456860496814	0.08500904668871567	0.386466489838964
FOLR2	7.478367533834515	7.160038836999716	0.3183286968347989	0.11873820946775582	0.44845712791928016
TCTE1	1.9962406038920795	1.6777504621391068	0.31849014175297263	0.023458049374001977	0.20668504847572522
CDC20	6.045122983365268	5.726536111181904	0.31858687218336446	0.016739270213442237	0.17490280500700517
C4orf48	7.294193795687071	6.975430847274488	0.3187629484125827	0.04843993132946667	0.2968736867518818
RNF224	4.1593163737720475	3.839961997987047	0.3193543757850006	0.0559842562783357	0.3181233308396411
GRAMD1B	6.938373308149997	6.618945737352044	0.31942757079795303	0.0538977556770206	0.3130057163233097
AIM1L	3.6086248506983654	3.2890265732349633	0.3195982774634021	0.07688024587644282	0.37031024541173674
RPL36A-HNRNPH2	3.5195377581347462	3.1997712107150686	0.3197665474196776	0.4583614171960123	0.7802297532455161
SLC30A2	8.117902098401895	7.798132300928281	0.3197697974736142	0.2507505975574812	0.6159522366761327
AC002398.9	4.745589963964548	4.42538952037122	0.3202004435933281	0.30981139070116936	0.6688341687351466
GNAL	7.666747056547299	7.346445260370026	0.32030179617727317	0.0200957681543803	0.19231956365085343
C1orf61	2.2897479270118897	1.9690168698132269	0.3207310571986628	0.1301923119057754	0.4683117488500853
LRRC15	5.474359847885805	5.153340202650854	0.3210196452349505	0.3990646984235209	0.7389696276247242
EFCAB2	9.576046205565781	9.254943368906792	0.321102836658989	2.5304575881657243E-4	0.015060357384207246
ADAMTS5	6.889537013401295	6.568378987487433	0.3211580259138618	0.020541600688357198	0.1940371533902289
FAM21A	9.320695352782801	8.999438521979021	0.32125683080377954	2.1996831012194296E-4	0.014007212810981906
ULK4	7.053723727130028	6.732098026986981	0.3216257001430467	1.0299507664290886E-5	0.0017368021627969037
GRIN1	1.8159234835016227	1.4940817356191824	0.32184174788244024	0.11467878772887063	0.4425789536169087
TAGLN3	3.556896667572983	3.234962450813902	0.32193421675908107	0.22983824240235595	0.5927236010523516
NME2	7.465593040016194	7.143598199598765	0.3219948404174291	0.04176854809587072	0.2744187582691189
AC131097.4	7.466977573395817	7.14484064158828	0.32213693180753733	0.5549862061344986	0.8341510923596177
CXorf40A	9.133489380667845	8.811197830456933	0.3222915502109114	2.4269881659932935E-9	3.6833590399224887E-6
SERPINC1	2.229187505792567	1.9063554213263227	0.32283208446624423	0.003773175637491244	0.07880398475916345
C1QA	10.002324446238175	9.679400180132925	0.32292426610525027	0.12290943606201188	0.4545028730073828
GPR42	1.5202795621879448	1.1972896492511025	0.3229899129368423	0.05923981095998021	0.32762691685489204
KLF2	9.806509641223558	9.483445383162897	0.3230642580606613	0.052766908333006235	0.31025581437277405
LRRC4	3.6334449092355015	3.3103074460361936	0.3231374631993078	0.04629018845116628	0.28980299486855976
DLX3	6.019043899613916	5.695542945993621	0.32350095362029485	0.08752792708036994	0.39223883070563414
DMBT1	1.383440867416001	1.0596603003321685	0.3237805670838325	0.11808986107011266	0.4474932479835397
MCAT	8.99348873902534	8.669062795466667	0.3244259435586727	1.1260570698112815E-8	1.1393195197446144E-5
RCSD1	7.485581380823957	7.161051082513051	0.32453029831090596	0.012889885792147115	0.15534099380971986
NMU	3.7449709037534884	3.420372126491809	0.3245987772616794	0.2301940975193325	0.5929695762407473
AL136376.1	2.2949357165352495	1.9702904292288514	0.3246452873063981	0.5421572594862629	0.8286838447137072
AMDHD1	3.757494126519049	3.43203275235818	0.32546137416086873	0.04022786870159001	0.26885502561224117
ADCYAP1R1	4.941093081566571	4.615483421160807	0.3256096604057639	0.07095793347578327	0.3555119352024663
SULT2B1	5.846849274716229	5.520664510085307	0.3261847646309217	0.11938934528295841	0.44942512531898277
RTP3	2.7209525429123924	2.3939167202704947	0.3270358226418977	0.01269198848462072	0.15420046316338396
GJB5	3.5552963465095893	3.2280035462307786	0.3272928002788107	0.07298669859175266	0.3606168623855126
WDR65	5.166998804773759	4.839185537633915	0.3278132671398444	0.006303996192834949	0.10669923667649635
COMMD3-BMI1	8.401163171912774	8.073107941451779	0.32805523046099516	0.1086943040140248	0.4316486403627169
GOLGA8S	6.472801493137015	6.144454496214247	0.32834699692276814	0.01980325910604286	0.1907228740556597
TRIM61	6.029078675992444	5.700666300568745	0.3284123754236994	0.025737960549268135	0.2169087170399219
RP11-351M8.1	3.8655946664776395	3.5371309947206515	0.328463671756988	0.026853302263301293	0.2218930765967528
WIPF3	6.050666639408962	5.722094342965389	0.3285722964435731	0.04022786870159001	0.26885502561224117
ARPC1B	11.847209630225981	11.518614167805902	0.3285954624200791	8.345032342077507E-4	0.031861578409625904
FAM215A	1.8588737043399604	1.5301182931337092	0.3287554112062512	0.2757729222333064	0.6421655107675459
ALDH1L1	5.8887934281483965	5.55998187857581	0.3288115495725865	0.07826683023085623	0.37236037412861905
LRRC8E	5.223242192067593	4.8939617439606025	0.3292804481069904	7.94112389513546E-4	0.031035139136954295
ZNF780A	8.005120062584899	7.675768435104215	0.32935162748068425	1.4991259160712644E-6	5.151336072356579E-4
IL20RA	5.97231475825732	5.642870246191144	0.32944451206617575	0.060988798524811316	0.33205620290997423
DCHS2	1.9562997920653422	1.6266071927333283	0.3296925993320139	0.012956455611517925	0.15534099380971986
MAPK15	9.118838853568635	8.789138111335395	0.3297007422332392	0.07038685437587788	0.3547980603081893
AC005003.1	4.701403109874797	4.370702115445919	0.3307009944288781	8.884009303654627E-4	0.03315483144224551
HECW2	6.235835511681056	5.904853621433181	0.33098189024787583	0.02833900000654932	0.22806445785208848
AUTS2	7.657906864633684	7.326851464608317	0.3310554000253676	0.006719134774164748	0.11034164337879927
AL163636.6	7.4139551676953515	7.082735459291687	0.33121970840366455	0.333525600955928	0.6874453929098158
GSTM5	7.798141938306937	7.466668462617251	0.33147347568968666	0.1962055365793528	0.5565013599413133
MOBP	2.427761376904552	2.0955063865651593	0.33225499033939254	0.0520979680380762	0.30805460841215704
CTD-2054N24.2	6.661861094444944	6.329551015077523	0.33231007936742163	0.030523539827309487	0.23544883834602304
CPQ	12.808139534547356	12.47576785371783	0.3323716808295263	0.0010770235879964396	0.037249509817150334
GAS2	4.717961276743377	4.385445094249217	0.33251618249416026	3.5915158683863524E-4	0.018634953559843948
CHRM3	4.896761158501265	4.563690022995071	0.33307113550619416	0.07566459754047761	0.36727176183560184
SOX18	8.217438907308736	7.884193010203094	0.333245897105642	0.09239074468040764	0.4028298401052392
RGS17	5.499041752268705	5.165564066479995	0.3334776857887105	0.0959952419549267	0.40934813405709924
PROK1	2.188566127478725	1.854971894828071	0.33359423265065424	0.09168305578228597	0.4017641510844543
RRBP1	12.438139542816694	12.104456959532417	0.33368258328427736	4.288470905962072E-4	0.021051652867757748
CD68	9.445812232189231	9.111722482678333	0.3340897495108983	0.11917198986341171	0.4490710282210747
ATAD3C	8.618841249427236	8.284569485790465	0.3342717636367709	0.010353512539680088	0.14040072254106759
PHYH	10.749535224702617	10.41520577187887	0.3343294528237468	9.994722867434636E-4	0.035551541574554604
C1orf110	1.6215089166888605	1.2870365929662202	0.33447232372264035	0.06061045754127781	0.3306883321575049
ATP2A3	8.49744735496982	8.162621355993968	0.33482599897585175	0.013885375363507424	0.16199901096745498
MYO7B	4.792566754178504	4.457683423282071	0.3348833308964334	0.026539374964546836	0.22019822180151571
HCLS1	9.055112336158489	8.720074231847718	0.33503810431077063	0.010827698804505959	0.14372744214844207
LRRC43	6.363954862485804	6.02879726924193	0.3351575932438742	0.003976394780888404	0.08155191638461667
SYCE3	5.2739049315033055	4.937701579767395	0.33620335173591087	0.2055646954286905	0.5662901577896402
OIT3	1.6519299961602618	1.3151497342573355	0.3367802619029263	0.1427355989585195	0.48973261647184574
SIGLEC10	5.06092256855759	4.723588925960157	0.33733364259743315	0.1402540022437505	0.4857941971972583
SLX1A	8.81628064509182	8.478051382448298	0.33822926264352304	0.023401971869708937	0.20639065941459522
RP11-77K12.1	1.2676104018636203	0.9291037534012497	0.33850664846237055	0.3111232128921897	0.6694442288743571
GPR55	2.201060011576583	1.8620366436156253	0.33902336796095756	0.02069211628012324	0.19417059161422232
LDHAL6A	2.3851705686944142	2.0460811257693594	0.33908944292505483	0.07967370322699019	0.37523079471682064
HEY2	6.267668413694098	5.928428166985154	0.33924024670894415	0.009088475847048971	0.1305357430019368
TMEM132D	1.6577143249980735	1.3180223964291216	0.3396919285689519	0.05911649254205287	0.3274420809537308
SGK223	9.78813853434977	9.447827198536938	0.3403113358128316	0.024371279139791424	0.21145771114525078
ZDHHC1	9.779302104920099	9.438988855352177	0.34031324956792197	8.285871335478312E-5	0.007185823274368144
SP5	1.8173719643880295	1.4769156747418204	0.3404562896462091	0.14398896890534352	0.4911644693208684
MTSS1	7.641870019385154	7.301274723078828	0.3405952963063257	0.032329412451550965	0.2416016658053534
LAIR2	2.1456480437257524	1.8049358899858967	0.34071215373985564	0.36610681212441865	0.7137926627138328
CD163	8.340218335997589	7.9993610420344305	0.34085729396315845	0.13229981988083495	0.4712388655720254
GPR173	5.097890719376944	4.756906880263543	0.34098383911340147	0.0673129512429671	0.3489619891935431
AL158147.2	0.6186015111637637	0.27749041437194594	0.3411110967918178	0.49352245411740137	0.8029329046262385
TMEM179	1.6186860919916322	1.2774759255246675	0.34121016646696467	0.09765357339618197	0.4117774667032336
UGT8	6.9330200805664965	6.591119395299392	0.34190068526710427	0.10373600071706657	0.42302732759946626
VWA1	10.3058132222508	9.963820784580792	0.3419924376700081	0.006012149629028962	0.10329553683384478
RIPPLY3	2.157026609051187	1.8148866077803962	0.3421400012707907	0.01576184083664589	0.17046000315736043
ZNF580	10.59581403429168	10.2536702400063	0.3421437942853789	5.798253112310192E-6	0.0011999748372885594
MAB21L2	6.070491677547006	5.728090225636108	0.34240145191089777	0.07431579177560854	0.3640673256984048
ANGPT1	6.55906903759643	6.2166664470088895	0.3424025905875405	0.020945112786038944	0.19451932384464113
LY86	5.616733150727996	5.2740244982094335	0.34270865251856275	0.10688814676345337	0.42811676464834236
C3orf36	4.95442607758901	4.611370768903347	0.3430553086856625	0.09783923715755893	0.41241093219706754
IL5RA	2.42034458140027	2.077086591802619	0.3432579895976513	0.3111232128921897	0.6694442288743571
NPFFR1	1.6720261500924019	1.3286407271280043	0.34338542296439756	0.28064798755661813	0.6463279146915946
F13A1	7.9313979443462825	7.5880108664238435	0.34338707792243905	0.14248593286871447	0.4896139263028355
CKMT2	7.3113817938065315	6.96786242819198	0.34351936561455165	0.08567494613766558	0.3879159305427466
CXCR6	6.035363138914698	5.691703982227221	0.34365915668747693	0.06869620416093092	0.3517276553778111
GLB1L3	4.6655737623160745	4.3218939767980915	0.34367978551798295	0.2769862381259899	0.6431816101938707
GDF5	3.5303300365187935	3.1864594732953733	0.34387056322342024	0.12469962090598385	0.45833087708169085
TRIM39-RPP21	1.3537741469500177	1.0098703520754104	0.3439037948746073	0.14474503112232429	0.49263623748827695
PTPRD	6.703943262710701	6.359881414053103	0.34406184865759837	0.1835118683130359	0.5408833380347968
DLL3	2.7137514290895863	2.369210742087725	0.34454068700186147	0.05923981095998021	0.32762691685489204
ZFHX4	3.211089284195219	2.865843576022158	0.3452457081730613	0.013779336511426377	0.16148602094343448
TEX2	9.752325098908145	9.406928963207555	0.34539613570058947	2.4022036475335184E-5	0.0031702125238319157
STK31	2.737836560544122	2.3922797719211024	0.34555678862301953	0.006812570937353213	0.1111743207088501
GPR34	5.672837581647564	5.326816938839865	0.34602064280769884	0.1211393883237103	0.45264475587841857
CTD-3193O13.9	4.829779605156255	4.483700306824186	0.34607929833206885	0.05424092898940314	0.313897616382272
C2orf40	12.311395413014568	11.965093643871032	0.34630176914353505	0.09672947416542332	0.41044668767490433
B3GALT2	4.823747266131804	4.477377460021969	0.34636980610983503	0.1868561915025212	0.5443098144024178
ANKK1	4.540984484828083	4.1941933269668175	0.3467911578612659	0.037795387261561175	0.2623207289662927
AC110619.2	2.6524518705602174	2.3050825267059905	0.3473693438542269	0.06408648634549874	0.3398785932802047
KHDRBS2	7.439776779189177	7.091725375916736	0.3480514032724411	0.25226646699240507	0.6176763776372252
SERINC5	6.831163574922611	6.48299279462773	0.3481707802948808	0.017813624536498263	0.18063570715963603
HRASLS	6.902315467787335	6.554117983795655	0.3481974839916795	0.036626820174199826	0.2577463867900028
EVA1B	9.327906322617316	8.9792132786142	0.3486930440031166	0.0017140590080138018	0.04915825527980191
P2RY12	3.7683426037942906	3.418640182036766	0.34970242175752464	0.03277619795077835	0.24304565027670005
UFSP1	5.884189695144586	5.534263463719058	0.3499262314255276	0.006608532927356858	0.10981259276735686
PENK	3.5105595226329127	3.1603389554840504	0.3502205671488623	0.22349965967557417	0.5846561048565868
SIT1	5.083689309754935	4.7331242249954535	0.35056508475948167	0.22454731575470954	0.5852949355266596
HECW1	4.926721434859521	4.575559741321852	0.35116169353766935	0.147287216453712	0.49426843303021983
PLA1A	7.124886605907247	6.773592798030764	0.3512938078764831	0.0346165917193324	0.2503722670343454
SYCE1L	6.916269438351389	6.564903009069348	0.35136642928204065	0.005912088073495636	0.10244619219267603
TMEM89	1.0367201192235755	0.6852073248997471	0.3515127943238284	0.017420090609717387	0.17853387179750874
ART1	1.6335169592388428	1.2817300276985468	0.35178693154029594	0.1462662762777529	0.4933879280552761
TACR2	3.8304943781535217	3.478540248399336	0.3519541297541857	0.008776898029103086	0.12901119201454836
ROR2	8.16605175391583	7.81404649925787	0.3520052546579606	0.20458172399802577	0.5658074954369089
LDHD	8.844653534760015	8.49220788016513	0.3524456545948844	0.03916958236551171	0.26548434463740206
PNMT	4.238989019219712	3.886231779009504	0.35275724021020816	0.14882882975510026	0.4968782121906299
DNASE1L3	8.534653166806304	8.181684756943351	0.3529684098629531	0.08484322748821294	0.386098165670998
SEMA3E	3.960695871946104	3.607673477866979	0.35302239407912506	0.1392707074038998	0.4846206326871378
SLC25A15	8.72162786410297	8.368387430302947	0.353240433800023	0.07010273195334771	0.3544450178607353
CCR1	4.969247368196339	4.615965847485522	0.35328152071081753	0.05657563630809581	0.3194900739358266
ECEL1	4.690670040318662	4.3371770567265395	0.35349298359212256	0.09746819130232975	0.4117774667032336
ORC1	3.4805269241598005	3.126780386798499	0.35374653736130135	7.068183761842484E-4	0.02866943489324617
VSIG4	7.62278553832993	7.267565219799492	0.35522031853043856	0.1138382506719623	0.4413928510193266
OTOA	1.4289333776352728	1.0729417927902678	0.35599158484500504	0.023178823879505317	0.20551740043502964
AC104532.2	3.0246566464286904	2.6681267903305836	0.3565298560981067	0.4866063432713298	0.7978819414475068
EYA4	5.295114042282146	4.938405598884323	0.3567084433978227	0.06911570629635655	0.3532796079341132
LRRC25	5.085137433879115	4.728302895418263	0.356834538460852	0.052879093334784244	0.31025581437277405
IGFBPL1	7.682075427893798	7.324900099047699	0.3571753288460986	0.1722998561632938	0.5272051378437342
IGF2	8.227450233699711	7.869847231657573	0.35760300204213813	0.0883808133014986	0.3943143978066861
ZNF608	8.610463130460358	8.252809250690012	0.35765387977034635	0.0013789896325618889	0.043225747311905545
FGF11	8.188368241685318	7.828838065531238	0.35953017615407923	0.04519656476318623	0.2856071608144162
ACOXL	4.353045653607595	3.993409306889628	0.3596363467179673	0.0212008007834964	0.19579563076523143
SYT5	2.2310399063929602	1.8713514158158067	0.3596884905771536	0.11072937209996514	0.43592808575109493
BEX5	9.938603874909374	9.578876469670888	0.3597274052384858	0.006888158746815032	0.11180672646791029
PPP4R4	3.2917232167137316	2.931887694130841	0.35983552258289064	0.01737683872655027	0.17849237839138946
KIAA1324	8.56372097484344	8.203597203090565	0.3601237717528747	0.39804045770273644	0.7381988610674375
GFAP	4.783020184517272	4.42202445702825	0.36099572748902187	0.08467767000404491	0.3857302966767549
GPR37L1	2.961605785530823	2.600126748851657	0.36147903667916603	0.016122332204732026	0.17244140219353168
HIST2H3PS2	2.3369348012467333	1.9753876512477448	0.3615471499989884	0.08142105847037462	0.37827559103634245
CYP17A1	7.11580629170338	6.75363600342366	0.36217028827972	0.030523539827309487	0.23544883834602304
RP11-1012A1.4	1.473125448262835	1.1106324143685502	0.3624930338942849	0.09821141076974971	0.41241093219706754
CA4	10.486265068175282	10.123227794809447	0.36303727336583513	0.24512276591200877	0.6096935007906997
KCNA1	5.146066632273618	4.782995106160803	0.36307152611281435	0.17057741322092856	0.5258219108970127
LGALS9B	1.2075421652567637	0.8444118257438792	0.36313033951288454	0.06869620416093092	0.3517276553778111
GJC2	5.618152215800217	5.254140682149909	0.36401153365030847	0.027814394638105533	0.22553684556953607
CTD-2510F5.6	4.893039090708257	4.528672923834088	0.3643661668741691	0.30589787409647096	0.6657519219699963
PTCHD3	2.1117669001064345	1.7471206544711855	0.36464624563524906	0.04854435751960817	0.2968736867518818
LIPC	5.131842449428181	4.76665716112891	0.365185288299271	0.15618632527409493	0.5076682769751591
DNAH9	5.534432961868708	5.168659967847387	0.365772994021321	0.11196478147794864	0.4379515894064434
B4GALNT2	6.450458415899555	6.084669625434615	0.36578879046493995	0.20523665766000332	0.5660714840684508
GLB1L2	9.543951972326255	9.177865326143154	0.36608664618310094	3.959832130100427E-4	0.02003235076483027
SEMA4A	10.014882859082915	9.648351732407829	0.3665311266750866	5.02351311089333E-4	0.02298699014462043
CTC-429P9.4	6.986043853246474	6.619472797464391	0.3665710557820825	0.3680545732459807	0.7146827900581939
RGAG1	2.812086924364858	2.4450967788223688	0.3669901455424891	0.00831616394550383	0.12558372949876925
TRPA1	3.4358800173047404	3.068031091696282	0.3678489256084583	0.2142278320601091	0.57451292556011
AC142381.1	0.4206973500021551	0.05217228431186831	0.36852506569028676	0.653988321232402	0.8869190041167999
C17orf72	7.615817314319564	7.247152869783543	0.3686644445360212	0.011529989238196814	0.1473573080744143
POLR1A	7.4011615153510615	7.031350916629554	0.36981059872150723	1.6808563888526251E-6	5.350674944368805E-4
TRIM58	7.685350357303177	7.314903850087278	0.3704465072158989	0.0883808133014986	0.3943143978066861
THSD4	7.838837937440438	7.4680896163980535	0.37074832104238453	0.0011269159245830274	0.037866038410527846
CPNE6	3.0880724314277987	2.716794135761959	0.3712782956658396	0.04896395466246395	0.2980386170831529
AKR7A3	5.105594137729449	4.733526082937178	0.3720680547922708	0.08484322748821294	0.386098165670998
AL590708.2	3.075847813470279	2.703633448303314	0.37221436516696516	0.03564982757599655	0.25381339320330304
FAM153A	5.822822216328936	5.450118139281195	0.37270407704774033	0.11072937209996514	0.43592808575109493
HSD3B7	7.674188325953897	7.301089226684677	0.37309909926921936	4.40862834851119E-4	0.021353707309331327
PLCB4	8.655581388481329	8.282059555215492	0.373521833265837	0.003527254085932907	0.07638329537813329
C11orf21	4.447269518115516	4.0737238730950756	0.37354564502044063	0.038477270787490525	0.26373656589453426
LILRA3	2.424440183814374	2.0503987679828115	0.3740414158315626	0.18230680965742552	0.5388139593445365
C1orf64	4.414117103496329	4.039120889858185	0.37499621363814395	0.03430386432191701	0.2494975946608437
SDC2	13.488837218334872	13.113745351081905	0.3750918672529675	2.2156076278001535E-4	0.014010641013019583
MBLAC1	6.503952871354746	6.128457157460635	0.37549571389411085	1.1998903356780222E-4	0.009501044692768757
CALN1	1.3939547072361025	1.0183955967137428	0.3755591105223597	0.06528111994192953	0.3430178177675766
