Name	Mean(log(prostate_black))	Mean(log(prostate_white))	logFC	M-W U test pval	Adj pval
RASA4B	8.282303143113971	7.755726715595826	0.5265764275181448	0.06483577406125196	0.4757409819514588
TRIM2	9.353076188527309	8.826292287033478	0.5267839014938307	0.054021197706493385	0.4597355386124568
CASP7	9.661539287206002	9.134718832813016	0.5268204543929862	0.008817182850795358	0.28829180265473076
APOBEC3B	4.918356191875336	4.391340241095733	0.5270159507796031	0.07407004420526253	0.49268212018489455
DEGS2	6.826895319528451	6.2995452241037615	0.5273500954246897	0.29899374024061764	0.7187531675372398
KLHL13	7.616142801115274	7.088761161079191	0.5273816400360829	0.03136210249277127	0.40365131491049494
LPPR4	3.2254810416160735	2.697693833021277	0.5277872085947966	0.12226231944253751	0.5681656957610343
STIL	5.073878181495157	4.546059524006208	0.5278186574889494	0.01246688838228971	0.3175482114940702
CRYM	9.693847870919434	9.165842550754135	0.528005320165299	0.21338715224029514	0.658455916062395
PTGS2	9.748456470003983	9.220448210084868	0.5280082599191154	0.3799230177749927	0.7693082054389778
SLITRK6	7.261511766330581	6.733244679454842	0.5282670868757391	0.1309858655768824	0.5777463269281139
PIK3AP1	6.427672611465874	5.8993167494398175	0.5283558620260562	0.0641111452024743	0.47482398390706054
DGKB	2.183888690114838	1.655102061992914	0.5287866281219242	0.10618294646350301	0.5436614621853576
CT45A3	0.9160930574903099	0.38729343147050777	0.5287996260198021	0.29899374024061764	0.7187531675372398
ISG20	9.392302766615078	8.863146758334736	0.5291560082803421	0.15129701472629475	0.6013577547348931
GFAP	4.249084748454696	3.7198726710800174	0.5292120773746789	0.4192085494755198	0.7929607502127302
GSPT2	7.857696700268657	7.328314989052297	0.5293817112163604	0.005788130190751861	0.2622224553083903
EXPH5	5.716131221710386	5.186625232879693	0.5295059888306932	0.02833717128583424	0.3944923770793674
LNX1	8.21922921472201	7.688882004232873	0.5303472104891362	0.07653935642845644	0.4960621919128287
SV2C	3.810695891382156	3.2803092978548323	0.5303865935273238	0.11866556904392245	0.5635299461350497
DNAH8	3.741145266202843	3.210518795498532	0.5306264707043109	0.39368628804491146	0.7778058882484191
HTR3A	1.2806955976144354	0.7494796404570977	0.5312159571573377	0.10086448311810714	0.536490644435446
TUBA3C	1.4204118639402912	0.8888062573961293	0.5316056065441619	0.08896452308531921	0.5176427777731097
PROK1	7.625394217706956	7.093725473988284	0.5316687437186713	0.5077843397192849	0.845780903143188
IKBKE	6.9623051673364404	6.429884301669917	0.5324208656665235	0.0852590322954071	0.5119477402452866
FAM107B	10.50153972114684	9.968426282180875	0.5331134389659642	0.03339010041956847	0.40977123237276347
TRIM61	4.09068376660237	3.557541932183602	0.5331418344187684	0.06856096510470588	0.48265647332311695
CTC-236F12.4	2.684043121042845	2.150721895057576	0.5333212259852691	0.15273199051536002	0.602068184256653
SPAG11A	0.6946207324290566	0.16111713549867726	0.5335035969303794	0.4792881926022565	0.8298123931621157
RHBDL2	6.4953886203981135	5.961689763661912	0.5336988567362013	0.18530941089953468	0.6304604878203485
S100P	9.479241290485943	8.94539856645611	0.5338427240298333	0.3718088552119675	0.764868730500435
CPZ	7.528446919483248	6.994384993524894	0.5340619259583548	0.19898651507917264	0.6427709139095232
FBP1	10.549231302878894	10.014830850769822	0.5344004521090717	0.12347998909165192	0.5700424743566957
MFSD4	6.947682283642101	6.413044767740101	0.5346375159020003	0.1309858655768824	0.5777463269281139
IRX5	6.854604128413347	6.319761520023246	0.5348426083901003	0.10947926028487531	0.5500238036712136
IL17C	1.3852393142458854	0.850356509057132	0.5348828051887534	0.10191084237870618	0.5370371126738995
FKBPL	7.366941946840952	6.831577501607345	0.5353644452336068	6.165234048838286E-6	0.11228124249744287
AC142381.1	0.5353847640052369	0.0	0.5353847640052369	0.6552035319294766	0.8997561999321089
CCR4	3.242848348304321	2.7072311788960657	0.5356171694082552	0.1375070578266936	0.5842927058188856
PHOX2A	1.1670561382879823	0.6313609552448814	0.5356951830431008	0.29899374024061764	0.7187531675372398
ROPN1L	3.727572436523807	3.1918477025467045	0.5357247339771027	0.2696714945762504	0.6998086718755588
KIAA0754	5.54852588901475	5.01235903666733	0.5361668523474208	0.20790120778930488	0.6532603168148413
GBX2	0.7104974810615432	0.17428819077885566	0.5362092902826876	0.43675124072121685	0.8016643414649064
TTLL6	3.274713590736347	2.7381929200286517	0.5365206707076955	0.03380889184325797	0.4107588647427713
ACRV1	2.7098653973091995	2.172828171382766	0.5370372259264333	0.10837161670405993	0.5486972152945063
SCGB3A1	9.792296643415025	9.25494564902897	0.5373509943860544	0.4456788102023762	0.8071502079759024
GNAI1	8.905381833588498	8.367868721438109	0.5375131121503891	0.14153826722158291	0.5894568768898852
NMNAT2	3.8070342760221667	3.2694977220784267	0.53753655394374	0.16611620301472596	0.6146502009963815
RAC2	8.686150956709916	8.148206214850372	0.537944741859544	0.05657277862885868	0.464519136333983
MREG	6.291555623893005	5.75325042783693	0.5383051960560747	0.07087931349847976	0.48729862492801557
PVRL4	8.679225135163025	8.140782391059629	0.5384427441033957	0.04920564429478069	0.45009201099776297
MYBL2	4.115325832381783	3.5763302653886417	0.5389955669931417	0.11985515194580543	0.5659325971576377
TMEM40	7.248528697091674	6.709043597748022	0.5394850993436515	0.6697612721754149	0.9054106508950903
NUSAP1	6.242317146682434	5.702690688055417	0.5396264586270174	0.11866556904392245	0.5635299461350497
OLIG1	2.3506257182988888	1.810828525368968	0.5397971929299208	0.1645868991193017	0.6122256141259645
EPS8L3	2.720626308633813	2.180590275491789	0.540036033142024	0.22659217804061926	0.6655962494315739
SLC5A12	1.131177164896139	0.5907306373430735	0.5404465275530655	0.01787514496116538	0.3485461884718885
C2orf80	1.2945327981714727	0.7536182425134852	0.5409145556579875	0.3964747385366161	0.779173188543094
MARCH11	2.2383776973030254	1.6967097813918768	0.5416679159111486	0.3585261905947641	0.7591534685631721
HENMT1	7.125382775704908	6.583599787268305	0.5417829884366032	0.0034432190496603843	0.2375769481397835
HNF1B	7.1115397528047115	6.569500058340585	0.5420396944641261	0.5207289291205136	0.8524508096308129
FAM72B	4.158424916247562	3.6162116952385297	0.5422132210090327	0.06630530837604065	0.48033105654115044
CAMKV	1.152584665100967	0.61023940959372	0.542345255507247	0.07407004420526253	0.49268212018489455
GABRE	8.44153295204206	7.898429508660161	0.5431034433818986	0.6088114250528285	0.8820742778887918
RHBDL3	5.813896184471139	5.270669628636802	0.5432265558343374	0.11748526310688112	0.5618806753420481
LSP1	9.063845520140294	8.520448210911207	0.5433973092290874	0.20971837489941103	0.6543414500030964
ETV2	6.173085127278529	5.629336811460744	0.5437483158177852	0.008311865905367255	0.2850766513531986
TMEM71	5.7269028456002	5.182891883673159	0.5440109619270403	0.2007467263225312	0.6445697072965335
ITPR2	7.300015714241425	6.755956877798743	0.5440588364426819	0.0527818688772288	0.4581808369838374
TGM7	2.617785450086714	2.0736025771864686	0.5441828729002456	0.18036392749340646	0.6273468005175551
REL	6.4446367640424755	5.900223925999247	0.5444128380432289	0.07907538252466573	0.5016094972271725
DMC1	5.418457113455785	4.873587036082954	0.5448700773728312	0.18697999428736534	0.6315429629008712
PCDHA12	2.7832209250834596	2.238271621567665	0.5449493035157946	0.3455459680883448	0.7499801180818657
ZSCAN4	2.908200466573163	2.3631100956594273	0.5450903709137358	0.6053040418023542	0.8806356613919536
CCDC103	5.776142771873797	5.2308874475279765	0.5452553243458205	0.03824958773370768	0.4181281463423075
FYB	6.269228331875636	5.723731357183044	0.5454969746925924	0.2171020256844104	0.6604078990754103
TMEM19	8.38922944525261	7.843710243455741	0.5455192017968695	4.0433300129860683E-4	0.1583768730029917
KM-PA-2	3.604743716646062	3.0589606919899524	0.5457830246561097	0.5504633571722519	0.8631856949217369
ZNF215	4.900746784686476	4.354936544803006	0.5458102398834699	0.051566392753880086	0.4554447841094395
PLEKHG6	6.873051675326565	6.327186235527418	0.5458654397991465	0.08896452308531921	0.5176427777731097
OXGR1	4.109631302289272	3.5636523497161483	0.5459789525731238	0.24441278072991324	0.6803065203504783
CARD6	5.862300159682259	5.315971287766132	0.5463288719161268	0.023646187032892674	0.378754932491681
PTCHD3	1.4109254874309358	0.8645103286353296	0.5464151587956062	0.197237611056294	0.6411014407562424
CXCL1	7.995384826271133	7.4488568917706415	0.5465279345004914	0.36115857032519194	0.7602195888537212
PRKACB	9.724615448367636	9.177302929093514	0.5473125192741222	0.02657710308877037	0.3878891201619541
SPATS1	0.8653511894989918	0.31737499117904044	0.5479761983199514	0.5504633571722519	0.8631856949217369
ANGPT1	8.712307386125014	8.163932755424677	0.5483746307003372	0.1954999853620205	0.6407136464662799
CPA6	7.28923464287635	6.740808598911737	0.5484260439646134	0.5338414360628403	0.8567430590039168
PRR4	9.144617206844766	8.595956535776565	0.5486606710682	0.04583500275729102	0.43795753946263594
MYCL	7.948458172296791	7.399668271294698	0.5487899010020927	0.0748858103900526	0.4944961489570841
C6orf222	1.2584713347678684	0.7095008620909748	0.5489704726768936	0.16156013639755507	0.6114470790279346
COBLL1	9.785383736050324	9.235394151270368	0.5499895847799561	0.010501782843213903	0.3026241600326133
BLK	3.3315007359929067	2.781195971262676	0.5503047647302308	0.278475686170783	0.7060558536185856
DOK7	5.971543906763003	5.420828363477715	0.5507155432852882	0.045292586135719515	0.43782833264528864
CTD-2535L24.2	1.3284292602539578	0.7776127306668187	0.5508165295871391	0.10510183198417622	0.5420885199931513
TNS4	9.799998014223474	9.248918063773063	0.5510799504504114	0.5305477374691512	0.8547713548114103
AP1S3	7.476937426560979	6.925622966969776	0.551314459591203	0.02657710308877037	0.3878891201619541
FERMT1	7.76616184007927	7.214599524030497	0.5515623160487726	0.20430118411189124	0.6490028196486592
C1orf194	4.2867196198351785	3.7345142021070608	0.5522054177281177	0.44269145959918765	0.8051829483891347
SMCR8	7.106898998427254	6.554500283035505	0.5523987153917487	0.03136210249277127	0.40365131491049494
SLCO1C1	2.9309997516237973	2.3785195404194237	0.5524802112043736	0.19377360872479632	0.6387339297911295
NOV	8.794616439793572	8.241909906085805	0.5527065337077666	0.1920584514980389	0.6374646471081254
TCN1	4.432356220534284	3.8796175785530593	0.5527386419812244	0.5272643869727321	0.8534073067496799
RACGAP1	7.140772536275362	6.587971734084094	0.5528008021912676	0.001897994437145667	0.21973333510721935
EYS	2.427721190956553	1.874654472212515	0.5530667187440379	0.09676438281549438	0.5308051023601758
DNAJC12	7.699990577658953	7.146748810980299	0.5532417666786547	0.6123278259008911	0.8836540701511116
GRM8	3.015937324585155	2.462407876115405	0.5535294484697499	0.13884083903582922	0.5855880871978976
FKSG62	1.716648433413448	1.1617595089630315	0.5548889244504165	0.05592566086594153	0.46296278895023957
TJP3	8.600767838468057	8.045061374498626	0.5557064639694307	0.06556714705736111	0.4786007543922487
TBC1D3B	2.6877915711412474	2.131954060846905	0.5558375102943423	0.14427578224356274	0.5929926757435714
IKZF1	5.867704888382638	5.311670543141995	0.5560343452406435	0.17076823109623607	0.6171921065141202
IL12RB1	4.700869168930752	4.144737711100656	0.5561314578300962	0.0732615561680916	0.4912516424643904
CD28	4.378185515616502	3.821753866743723	0.5564316488727785	0.15709906258286033	0.6075787062559042
FAM25C	1.2423639467616616	0.6858485961568354	0.5565153506048263	0.2246708556870184	0.6642379259370095
LAMC2	8.082298394720045	7.525163619482556	0.5571347752374889	0.09377766428275425	0.5248552003434297
HBCBP	1.4575576615062078	0.9000638827908467	0.5574937787153611	0.05037443028650235	0.4519306031417639
DNASE2B	6.1300813049033565	5.5725865346743975	0.557494770228959	0.39368628804491146	0.7778058882484191
HSD17B6	10.316156221540705	9.758537623822487	0.5576185977182178	0.2505660290718701	0.683949118923396
TROAP	4.787639073482737	4.229131657118993	0.558507416363744	0.06856096510470588	0.48265647332311695
STON2	6.34922796824008	5.790193899990288	0.5590340682497921	0.28520583699933266	0.7095858884469736
EOMES	3.3091137810052675	2.7500233593885994	0.5590904216166681	0.15273199051536002	0.602068184256653
TRIM58	3.6077283910000992	3.0483573588651933	0.5593710321349059	0.21897681134426172	0.6610319390355867
SEZ6L	3.32994857421349	2.770539627030369	0.5594089471831212	0.2675006157928732	0.6990559929430058
HS3ST6	4.006256975786804	3.4468298944849045	0.5594270813018993	0.2568266181182034	0.6893627662739455
ST6GAL1	11.023846531447473	10.464043284795594	0.5598032466518799	0.10296582410466693	0.5390093672302944
DLGAP5	3.1524861820387864	2.592486320683584	0.5599998613552022	0.09377766428275425	0.5248552003434297
TRPM2	5.509271218290833	4.948907671909605	0.5603635463812289	0.18036392749340646	0.6273468005175551
DLGAP2	2.452682099401902	1.8922969442423185	0.5603851551595835	0.17551716577106702	0.6209243634465176
RTP4	7.448465118960987	6.887416323793034	0.5610487951679533	0.039674882166204295	0.4218090799830196
CHGA	8.139237077453522	7.578112029188875	0.561125048264647	0.5045747843894581	0.8438306678880452
TIFA	8.248466554936371	7.687188663323553	0.5612778916128178	0.005526954722819388	0.2622224553083903
GALNT3	9.605385873615145	9.044042187058839	0.561343686556306	0.011778390344708178	0.3153388456446119
FXYD4	3.121500025276391	2.5600760185736675	0.5614240067027234	0.1723403959487083	0.6176039533683345
SLC41A2	7.080003909255563	6.518532403076938	0.5614715061786253	0.037323771872268985	0.41778766646451304
LACC1	6.946925940924801	6.385278417067925	0.5616475238568768	0.005788130190751861	0.2622224553083903
TK1	7.416925646814208	6.854830229939782	0.5620954168744268	0.008189655762041781	0.2850766513531986
GLOD5	4.116821268631078	3.5546973514102813	0.5621239172207968	0.25472780099219217	0.6880899898649961
TTK	4.4568815499585055	3.892436703205607	0.5644448467528984	0.05788571756008132	0.466054238817065
PABPC1	15.084615327665038	14.518988782608924	0.565626545056114	3.7467357698095505E-4	0.1583768730029917
ROPN1B	4.822272652117056	4.256606116655409	0.5656665354616477	0.15857559315989223	0.6088928320952893
PGPEP1L	3.709233917274573	3.1435569183215257	0.5656769989530472	0.044223974983988	0.43681072548326505
CTD-2545G14.7	1.0153891613229442	0.44968985978249854	0.5656993015404457	0.6158531787832358	0.885094546401538
MRAP2	7.756932958114411	7.191116796513976	0.5658161616004351	0.11515231053693309	0.5576053920496212
MINPP1	8.891536907342585	8.32539392097004	0.5661429863725456	0.0024013459096853262	0.23133498082343953
C1orf143	0.6758612278440028	0.10953752783645802	0.5663237000075448	0.07822255303453574	0.49985583714560167
ZNF770	8.33922722497371	7.772697833611981	0.5665293913617289	0.0030739658115128687	0.23133498082343953
CPA3	8.459228050300938	7.892361502410588	0.5668665478903501	0.22276120258911436	0.6623554320902776
GDF6	3.5875741762777245	3.020662321499494	0.5669118547782306	0.1954999853620205	0.6407136464662799
HIST1H2BC	9.038452974206514	8.47146385279997	0.5669891214065448	0.2115470143482494	0.6563363245843813
ZNF780A	8.323082252178105	7.755844504058581	0.5672377481195241	2.090431913253088E-4	0.1583768730029917
IFIT3	8.056152187630278	7.488762676668021	0.5673895109622578	0.03686806195332948	0.41778766646451304
GMNN	10.65384724813127	10.086404301363707	0.5674429467675619	0.08080372850631556	0.5048361933300237
VSIG1	2.607623755016202	2.040137268531269	0.5674864864849329	0.2246708556870184	0.6642379259370095
NCR3	3.520073215395522	2.9525108298866165	0.5675623855089054	0.2208631956538052	0.6617901479511518
SUSD4	8.453068253638754	7.885390374873235	0.5676778787655197	0.21523881426343605	0.659143986104876
ATP1B1	11.139998957864238	10.57168545771682	0.5683135001474184	0.02692136217245278	0.3878891201619541
DEFA1	2.7856974241053676	2.217194609836136	0.5685028142692317	0.2343946060939629	0.6736301982299593
CCDC135	2.1492921330675	1.5803441836072003	0.5689479494602998	0.22659217804061926	0.6655962494315739
SLC27A2	7.204605149845997	6.635512527773354	0.5690926220726427	0.05037443028650235	0.4519306031417639
IRF1	9.999230586969936	9.429886692202848	0.5693438947670888	0.03175902961204846	0.40390743526161077
CASC5	3.239412845562325	2.670068424720411	0.5693444208419138	0.04920564429478069	0.45009201099776297
ESRRG	6.38461059598922	5.815070788489216	0.5695398075000044	0.10296582410466693	0.5390093672302944
CA10	2.338224308408725	1.768404972056378	0.5698193363523472	0.11866556904392245	0.5635299461350497
PTPN13	8.690000180923509	8.119775554441533	0.5702246264819752	0.05339853044177556	0.458723602078121
PAGE5	1.2600153601006694	0.6894944184337352	0.5705209416669342	0.16765616948876105	0.616590096673933
PAPPA-AS1	1.911984184105123	1.3408518307510258	0.5711323533540973	0.08617349946252506	0.5135444280796814
GBP3	9.28000045838297	8.708648008660628	0.5713524497223421	0.10947926028487531	0.5500238036712136
C10orf82	5.637616941327768	5.0662391871649115	0.5713777541628566	0.16765616948876105	0.616590096673933
FAM110C	7.616166348216534	7.04440178787349	0.5717645603430439	0.29204512326733767	0.714306444392258
MEI1	5.4907641551402735	4.918518215971645	0.5722459391686288	0.17392336280845222	0.6196189912886408
KRTDAP	3.6706256424053505	3.0979659559530752	0.5726596864522753	0.11631419126901676	0.5593646821735763
TMEM92	4.938449604445692	4.365154497029021	0.573295107416671	0.2631949773954435	0.6949843306257528
FUT2	6.8500202207821035	6.276412129143284	0.5736080916388193	0.2874734623322879	0.7106646797876512
SLC4A4	9.176152235530441	8.60224791583875	0.5739043196916906	0.16920683384610535	0.6169359075085628
GSTA1	8.33538463280535	7.7614474982104	0.5739371345949511	0.22276120258911436	0.6623554320902776
ANKRD7	3.473738620292983	2.8997388066447085	0.5739998136482747	0.1484579078821392	0.5996210310598691
RAB19	4.351586928653622	3.7774053839606703	0.5741815446929515	0.28520583699933266	0.7095858884469736
PLEKHG7	3.554068222693106	2.9797800463816366	0.5742881763114696	0.197237611056294	0.6411014407562424
GALNT4	6.878467690854303	6.304044259572075	0.5744234312822281	0.0034432190496603843	0.2375769481397835
HNMT	10.76153864947074	10.186740719232551	0.5747979302381889	0.002786606368913924	0.23133498082343953
CCDC138	6.13000271279078	5.554494970096154	0.5755077426946267	9.116057581033399E-4	0.19764481031640505
IMPA1	8.619234182886014	8.043484094711765	0.5757500881742494	0.0034991458357014338	0.2375769481397835
PCDHA1	2.259726591598733	1.6835147687111434	0.5762118228875894	0.6088114250528285	0.8820742778887918
FBXO39	2.3803210835080124	1.8032128933264489	0.5771081901815636	0.09377766428275425	0.5248552003434297
CRYBB2	3.4932517320141576	2.915923402249558	0.5773283297645997	0.06856096510470588	0.48265647332311695
TAS1R3	3.171459419504107	2.59405402108912	0.577405398414987	0.023646187032892674	0.378754932491681
RP11-514P8.7	2.562078072562682	1.9845320024951834	0.5775460700674988	0.10947926028487531	0.5500238036712136
SDCBP2	7.559245545419286	6.981682307553902	0.5775632378653848	0.15709906258286033	0.6075787062559042
TFF3	10.635385778708429	10.05775365215821	0.5776321265502187	0.5810102277558451	0.8731214017567003
AMY1C	0.782102729678426	0.20406611438405303	0.578036615294373	0.46690910840079725	0.8226128163098887
NOL4	3.9021052876677227	3.3240348165798244	0.5780704710878983	0.16920683384610535	0.6169359075085628
PON1	4.2927879300000065	3.714607476791839	0.5781804532081676	0.34043882147543847	0.7467267032049482
WNK4	8.56154353537919	7.982824049231877	0.5787194861473131	0.21338715224029514	0.658455916062395
MICALCL	4.713920882184606	4.134990323069789	0.5789305591148173	0.15857559315989223	0.6088928320952893
EDAR	4.373839619555628	3.79393075782779	0.5799088617278385	0.2171020256844104	0.6604078990754103
HIST1H2BL	2.722347472807227	2.1421325464553567	0.5802149263518706	0.2208631956538052	0.6617901479511518
FRRS1	6.768464038566917	6.188199683065906	0.5802643555010105	0.011778390344708178	0.3153388456446119
KLRB1	5.813041285135093	5.232708620061834	0.5803326650732599	0.10618294646350301	0.5436614621853576
CCL18	3.850061824003156	3.268894609342786	0.5811672146603701	0.4824107194128002	0.8310314057837607
NOTCH2NL	9.91769333405066	9.336518365565388	0.5811749684852732	0.0023616948287520367	0.23133498082343953
KIAA0101	6.5515425528000195	5.969888440843437	0.5816541119565821	0.02099991603001161	0.36876415424989994
RP11-565P22.6	5.566143563692508	4.9844689672710185	0.5816745964214896	0.19898651507917264	0.6427709139095232
LILRA4	2.9692540165924024	2.385045573603982	0.5842084429884205	0.3429863200225286	0.7479902838283189
CCR2	5.3660635531908065	4.781037522383055	0.585026030807752	0.08802619991559046	0.5159746227430748
ULBP3	3.7483755067800266	3.163250818150692	0.5851246886293344	0.5741538921679956	0.8710113023043345
HIST1H2BD	11.406153602209836	10.821011272199739	0.5851423300100969	0.051566392753880086	0.4554447841094395
ARSH	1.6433262849976829	1.0581732327794597	0.5851530522182231	0.15709906258286033	0.6075787062559042
PLEK	6.605380222812785	6.020131785681467	0.5852484371313187	0.15273199051536002	0.602068184256653
PHACTR3	3.1042061547926045	2.5187598319928255	0.585446322799779	0.1309858655768824	0.5777463269281139
PPM1E	4.179882235110213	3.593766345588249	0.586115889521964	0.11985515194580543	0.5659325971576377
APOD	12.1038473169802	11.517415635460328	0.5864316815198727	0.06127918992291215	0.4712907968226672
REG4	5.707680918355137	5.1207998962847405	0.5868810220703962	0.29899374024061764	0.7187531675372398
CCDC152	6.900763517377509	6.313250331614378	0.5875131857631315	0.03380889184325797	0.4107588647427713
CD5	5.0846890791365285	4.4966673337307155	0.588021745405813	0.19898651507917264	0.6427709139095232
ERAP1	9.343079099260372	8.754943993491505	0.5881351057688669	0.0022463110041129886	0.23133498082343953
SLC38A8	1.0139410907885258	0.42564563573014935	0.5882954550583764	0.13618317830027737	0.5820624367999652
CLEC18B	3.3025866294975583	2.7138292185030135	0.5887574109945448	0.17712183861812136	0.6232115388163111
PYHIN1	4.682286192239546	4.093115028624469	0.5891711636150765	0.07993575936792385	0.5028635749943451
GPR18	3.6468763537432762	3.0574531109841687	0.5894232427591075	0.11399957779373404	0.557208886414247
CCL15	1.7022860469351073	1.1123169570709697	0.5899690898641377	0.24238547129647525	0.6800684337161311
CCL13	4.00455844427073	3.41278015000215	0.5917782942685799	0.14018456215814945	0.5877166772615603
GUCA2B	0.7238445410327704	0.1311505352403353	0.5926940057924351	0.07407004420526253	0.49268212018489455
KLK10	8.179228747144386	7.586050268618857	0.5931784785255285	0.29434917276637107	0.7155215075308529
SPDYE2	4.496237673953616	3.9029366696081937	0.5933010043454225	0.02981667055158299	0.39810938715940575
NOX1	4.49153129723092	3.898200625335184	0.5933306718957359	0.12718984892509977	0.5740722499687527
CATSPER1	2.789670452537645	2.196123911732876	0.5935465408047689	0.06932672285982433	0.48542032938220714
ECT2	6.94155119677635	6.347861330075617	0.5936898667007338	0.0066397503680268866	0.274825303869331
KRT36	1.7191164918609851	1.1253347724533684	0.5937817194076167	0.1820014094722513	0.6283620226177518
KIAA0319	3.5092404071538983	2.9143771218713885	0.5948632852825098	0.08080372850631556	0.5048361933300237
DKK4	3.0522701601269455	2.457279348315293	0.5949908118116527	0.6371895397988824	0.8929969910594263
SUSD3	6.477695878427121	5.882355257286498	0.5953406211406227	0.05037443028650235	0.4519306031417639
USP37	6.643825564117503	6.048297458188757	0.5955281059287456	0.012824320666006472	0.3186310067794132
LRMP	7.049235591259957	6.453705623923027	0.5955299673369296	0.38265174844562466	0.7708056235694852
FAM106A	2.150265494653234	1.5545041870996443	0.5957613075535897	0.04475559047615707	0.43681072548326505
RASSF6	7.601538608983935	7.005735798484083	0.5958028104998521	0.03919485606544093	0.4218090799830196
CDC25C	2.9850294514597127	2.388663660199273	0.5963657912604399	0.06630530837604065	0.48033105654115044
CD8A	7.151534007985502	6.554597468470264	0.5969365395152382	0.06556714705736111	0.4786007543922487
MORN3	4.279081739283786	3.6820786112336408	0.5970031280501451	0.12226231944253751	0.5681656957610343
SERTAD4	7.037724825607992	6.440338086943205	0.5973867386647864	0.022142381828066715	0.3703003286067502
ITGB7	6.923084845114212	6.325502810550421	0.597582034563791	0.12718984892509977	0.5740722499687527
S1PR4	5.0330222496510935	4.43535411875958	0.5976681308915133	0.03778426761697007	0.4181281463423075
RP11-407N17.3	1.6984850179248798	1.1008129049667883	0.5976721129580915	0.6018057410912148	0.8793393899834085
SERPINB3	5.379336144839883	4.7815983655466665	0.5977377792932161	0.44269145959918765	0.8051829483891347
WDR49	3.2530268205983677	2.6547866625954497	0.598240158002918	0.11285594980324187	0.5547456296401191
DNAJC15	8.405385454654516	7.806968076101199	0.5984173785533171	0.0592238827299717	0.4681360035929881
LEFTY1	5.039253040531976	4.4406871896030795	0.5985658509288969	0.07570889952100268	0.4954403442603309
SLC18A3	1.0285400924399823	0.4297687014675571	0.5987713909724253	0.6264822847506998	0.8885207826399615
IL20RB	5.28538808956394	4.686545407768129	0.5988426817958103	0.6053040418023542	0.8806356613919536
HP	4.869341146262266	4.270069608523693	0.5992715377385727	0.18866167484246343	0.632880166187317
LY9	5.043054401952137	4.443512389429301	0.5995420125228357	0.09576046940465444	0.5292836627610217
ANXA10	1.7696699114283123	1.1701196630532038	0.5995502483751085	0.20790120778930488	0.6532603168148413
ZACN	8.383074159623995	7.782611027547773	0.6004631320762215	0.35329773817760357	0.7551946487899668
DLEU1	8.023850125482468	7.423370736662383	0.6004793888200854	0.0014176092034393628	0.20848774647545146
NLGN1	5.4299436546658875	4.828658130348084	0.6012855243178032	0.11399957779373404	0.557208886414247
ESPL1	3.5137711829562273	2.9121688033222592	0.601602379633968	0.04475559047615707	0.43681072548326505
MR1	8.836155458788237	8.233485422173485	0.6026700366147519	0.014346354511983406	0.3290627309474078
SPACA4	2.83937067604776	2.235684001566877	0.6036866744808833	0.09279868315110751	0.5248552003434297
GJB1	9.366925779134238	8.763037407160166	0.6038883719740724	0.18697999428736534	0.6315429629008712
GKN1	1.9203755224554597	1.3162259435221428	0.6041495789333169	0.14153826722158291	0.5894568768898852
KIAA0125	2.811098583749309	2.2060787220826836	0.6050198616666256	0.29899374024061764	0.7187531675372398
ERP27	6.771566360369148	6.166142109092176	0.6054242512769719	0.11631419126901676	0.5593646821735763
CYP4Z1	3.790707488124994	3.1850004566411503	0.6057070314838437	0.18530941089953468	0.6304604878203485
AL109927.1	2.364597412262903	1.7586362393494417	0.6059611729134615	0.5775772703036235	0.8719195330545085
CIDEA	2.0578683386362124	1.4518196362244136	0.6060487024117989	0.1723403959487083	0.6176039533683345
F5	7.135403813703501	6.529019501183464	0.6063843125200368	0.6734204476724661	0.9065217823202715
GSTM1	9.323029260425258	8.71529817820541	0.6077310822198481	0.24238547129647525	0.6800684337161311
NCAPG	3.740046293203709	3.1320777737321728	0.6079685194715361	0.008947725182421373	0.28995724381184707
SLC14A1	10.826920929529914	10.21831450744264	0.6086064220872736	0.5305477374691512	0.8547713548114103
TLR6	3.8191552365746873	3.209511651961752	0.6096435846129351	0.02657710308877037	0.3878891201619541
RP11-219B4.5	1.5947783641321036	0.9850299911042978	0.6097483730278058	0.036417099474779446	0.41686248625687194
PTPRH	3.0772174882910375	2.4667868951996743	0.6104305930913632	0.09086533989012524	0.5213735255447262
DNAJB13	4.447701221163386	3.837263165580547	0.6104380555828386	0.10727286005179959	0.5464764551785662
MMP28	8.406926653193768	7.796407926811712	0.6105187263820557	0.010501782843213903	0.3026241600326133
SNX7	9.227694557794589	8.61685543146039	0.6108391263341986	0.012644486543546107	0.31762950197387824
HIST1H2BE	4.196374754015876	3.5850165363521365	0.6113582176637395	0.13884083903582922	0.5855880871978976
VNN3	2.848338738690099	2.2360098129164565	0.6123289257736424	0.1375070578266936	0.5842927058188856
ARHGAP40	5.383100678928118	4.770516084798695	0.612584594129423	0.296665376590172	0.7167511061899989
PLG	2.258412972124241	1.6454969978954133	0.6129159742288277	0.1309858655768824	0.5777463269281139
CLDN1	9.254616347426637	8.639105666128996	0.615510681297641	0.18530941089953468	0.6304604878203485
IL1RN	6.838441666995309	6.222330853709376	0.6161108132859328	0.2897532220097354	0.7112799136327405
CPNE6	7.5884750034638255	6.97235819741738	0.6161168060464455	0.16611620301472596	0.6146502009963815
