Name	Mean(log(eso_Black))	Mean(log(eso_White))	logFC	M-W U test pval	Adj pval
RPS6KC1	7.603374796916566	7.515836131676382	0.08753866524018417	0.21144776467823057	0.7275955890657948
MSH6	8.62212608028929	8.534557799528558	0.0875682807607312	0.26180691594566574	0.7765542195574436
FAM194B	4.510286262074874	4.4226916687272855	0.08759459334758812	0.5104172124404459	0.9140332618451722
OARD1	9.205998820623936	9.118403969806412	0.08759485081752416	0.2503822898973552	0.7662514306184899
L3MBTL4	5.508009787321795	5.420386200459131	0.08762358686266403	0.7169895517093992	0.9670676512853086
RP11-159G9.5	6.503381846217609	6.415745121703562	0.0876367245140468	0.37312179885722496	0.8566936713045613
TARS2	8.670252512384987	8.582605060244951	0.08764745214003611	0.18901897474055085	0.701538163333522
NAGLU	9.124874102242526	9.037216020319098	0.08765808192342739	0.09431110077122229	0.5683632585193582
CBFA2T3	6.932120650906998	6.844417290785258	0.08770336012173985	0.25949364271793407	0.7752695947587294
SPOP	10.375874530442704	10.288137911958591	0.0877366184841133	0.3654182240388849	0.8499357210978509
RASSF4	8.862001162881441	8.774202627357347	0.08779853552409378	0.461409045664385	0.8990123570208284
AC139426.2	3.3202656234464785	3.232438156586567	0.0878274668599115	0.16819670472064163	0.6804083488165983
RNASE10	3.759721039360168	3.6718462831064294	0.08787475625373853	0.46179977150029683	0.8990123570208284
CD59	13.289750015963739	13.201843992663088	0.08790602330065056	0.3359295488931231	0.8289390495074885
MPP3	7.738498425120407	7.65058764092462	0.08791078419578735	0.3306356862525245	0.8265705048975467
GPR89B	7.790625966215292	7.702662211549379	0.08796375466591311	0.06257617575140095	0.48025171208786943
SPPL3	10.088750018602578	10.000691123783769	0.08805889481880946	0.06937692700955045	0.502582575456616
AKAP11	7.910874601202613	7.822801426758517	0.08807317444409613	0.19371036775092954	0.7045842255801735
PRDM12	0.7685105244091189	0.6804280729951483	0.08808245141397064	0.360844099611896	0.8474136353490457
MEIS2	8.82575028288872	8.737659933540971	0.08809034934774829	0.3645684438132868	0.849291792576881
IRX5	4.430592968955531	4.342488274525735	0.08810469442979585	0.6735795157604397	0.9591266724807762
ATXN10	10.64249950201556	10.554379078990918	0.08812042302464285	0.09187211715066224	0.5637434632912847
DHX40	8.782624593921282	8.694486184875293	0.08813840904598891	0.0953266068550086	0.5685715900785944
RPRD2	8.585500586769793	8.497339744195033	0.08816084257476042	0.08906078660096428	0.5587237497680887
CNNM2	6.1859979399360565	6.097816832626768	0.08818110730928819	0.1809329830455032	0.6948489547055551
VSTM2A	1.5424330062345877	1.454245373497034	0.0881876327375537	0.5422686524449972	0.9255667008742539
CSDE1	12.612250039559317	12.524060344246646	0.08818969531267129	0.32209010859299325	0.8206358502651921
INPP5B	8.710253113869241	8.621968112458745	0.08828500141049567	0.14887430304090343	0.6568068815360788
ZNF570	5.553878529885224	5.465537546853938	0.08834098303128624	0.3160087568385094	0.8167969741048727
IDH2	11.701250380687409	11.612872226169138	0.08837815451827069	0.027156224713191235	0.33758987336289337
MMACHC	5.274980968589851	5.186599332851835	0.08838163573801605	0.2815427739375318	0.7920075685743481
TAF7L	1.5510456563805144	1.4626628716443268	0.08838278473618755	0.34816271952529476	0.8359577386940893
NR2C2	7.860501456826947	7.7721104066931375	0.08839105013380966	0.10792620446297763	0.5927478997827951
CYP2U1	6.742384062314597	6.653970980591569	0.08841308172302842	0.14423110940805872	0.6503433930526282
CYP2A7	0.881135671792731	0.7926976758179544	0.08843799597477664	0.4708372847421636	0.9015759257411716
DAPK1	8.546253089295963	8.45773288272059	0.08852020657537274	0.9447105810880747	0.9966834627819857
WDR61	10.117250983284112	10.02870598383356	0.08854499945055139	0.002598642573095944	0.09031770713973919
KIAA2026	8.003752619409756	7.9151957149432395	0.08855690446651643	0.017039610456317078	0.26591721133714363
TMEM160	8.714374431858804	8.625816326717159	0.08855810514164553	0.2801106683638124	0.7906657613517903
ADM	9.970125330411715	9.881560329973857	0.08856500043785864	0.3877684660052031	0.8661890473306463
LCMT2	7.044377847663736	6.955801362021975	0.08857648564176124	0.4016780512183261	0.8718103526144863
PCDHB5	4.836197932042964	4.747620594651857	0.08857733739110696	0.5361160533151298	0.923854769357801
TAS2R43	0.9383420820342927	0.8497279718691116	0.08861411016518106	0.6974147546454514	0.9638631151219145
TAB3	7.859380168872083	7.770730986044661	0.08864918282742185	0.2624899942672756	0.7765542195574436
MYBL1	4.9082363042428945	4.8195707962102645	0.08866550803262996	0.22784479380935752	0.7439063077906093
CLDN14	1.1484062081995505	1.0597398057412972	0.0886664024582533	0.548242315300813	0.9277633382511064
ARL4C	7.473503143729597	7.384820282928424	0.08868286080117294	0.48839523596541146	0.9074325685984568
ATRN	8.114377181353948	8.025691831222874	0.08868535013107426	0.05780321908477415	0.46655620801549263
CCDC62	1.847902641050337	1.7591960160972393	0.08870662495309767	0.5052737660866745	0.9127202765295096
CCSER2	8.952749943547904	8.864024720764892	0.08872522278301176	0.07152159308669426	0.507619350465657
AC010642.1	3.132379750603144	3.043630028321471	0.0887497222816731	0.10438456785989492	0.5840404761488192
MRPL45	9.325250699836579	9.236489037507402	0.08876166232917626	0.03376242403795304	0.3740006350417344
CEP120	7.2625029347745835	7.173724440773612	0.08877849400097126	0.14082217896178484	0.6474762744892769
IL1B	4.472089794158652	4.383293441125868	0.08879635303278377	0.5956097552289368	0.9433450209821769
ADAD2	4.640652933656403	4.551768207809304	0.08888472584709906	0.6846321885730909	0.9619718567113337
PDE1A	6.874381730783236	6.785462037725257	0.08891969305797964	0.39987821919028255	0.8706806885954014
TFCP2	8.615374202042467	8.526452722782475	0.08892147925999261	0.10404237562722074	0.5840404761488192
PLEKHD1	1.2936825994369066	1.2047152624027895	0.08896733703411708	0.4392552861648543	0.8903632424612322
C15orf41	7.657999595309657	7.569009814355508	0.08898978095414911	0.18956014176171	0.701538163333522
ERAP2	6.9288849568137065	6.8398239043787505	0.08906105243495599	0.48738825574683187	0.9073203428049986
ZFAT	7.409379943394133	7.320283560823727	0.08909638257040609	0.1816668302594383	0.6957605826283795
VANGL1	7.004873899110843	6.915743203724801	0.08913069538604201	0.31942993433179845	0.8183229658251109
CTD-3203P2.2	4.353980312287315	4.2648168281778105	0.08916348410950459	0.530629966436418	0.921066807924137
U2SURP	9.918375169795517	9.82920225342873	0.08917291636678648	0.07730984107728645	0.5269336922528222
PTPRR	2.9596954740428414	2.870520409401811	0.08917506464103031	0.6255339301819818	0.9483739479434774
SIRT3	8.742999342511343	8.653812773788571	0.08918656872277175	0.042312819304817895	0.4110848096470315
C9orf163	3.180550495093902	3.0913430308602075	0.08920746423369463	0.2851447428809266	0.7942054068974992
SAMD14	5.436206722521277	5.346969221993987	0.08923750052728963	0.5505979739247939	0.9287293045399969
TADA1	7.650376540017204	7.561118817603582	0.08925772241362218	0.03169294467611061	0.36268572854114695
PPP1R16B	6.051253683553397	5.961985938852093	0.08926774470130372	0.5048634729640282	0.9125221883307743
TIMD4	2.195088304770967	2.1058184812888725	0.08926982348209433	0.4716277421462711	0.9018561579939816
CXorf27	0.23465169892520477	0.1453721114749856	0.08927958745021916	0.7167496801011626	0.9670676512853086
SLC26A6	8.667126422066556	8.57783679294483	0.08928962912172622	0.17698760997179885	0.6916949254949358
CPZ	6.582507255306306	6.493206695775778	0.08930055953052829	0.9360250210143481	0.9958457578404785
ZFYVE21	10.997124690472562	10.907783445500595	0.08934124497196727	0.16514483663822455	0.6778319746544228
FBXL14	7.441879463874953	7.352519848249249	0.08935961562570416	0.16485172105270407	0.6778319746544228
TMEM92	3.8782966278878894	3.788931223728405	0.08936540415948446	0.9036574410037325	0.992645882458166
ZNF213	8.042129163055444	7.952748575997938	0.08938058705750596	0.061320016086827134	0.475824513410011
SLC16A14	5.5843808157956	5.494992061139695	0.08938875465590534	0.5268486704560784	0.919146277071185
PPM1M	9.178250828190102	9.088847510570158	0.08940331761994358	0.18622325844790644	0.6992994686023011
SATL1	4.492385334473956	4.402955757996276	0.0894295764776798	0.1825082144061404	0.6960971477176601
NECAB3	9.42624933059521	9.336773018055883	0.0894763125393272	0.23510643685224242	0.749146805344681
DOCK6	9.995125102148062	9.905620730656093	0.08950437149196944	0.048756854405872185	0.4348481059939982
ACP6	8.654748265106562	8.565230579689706	0.08951768541685645	0.341277658748367	0.8314847787458541
TEKT2	2.689374220371228	2.599853283260718	0.0895209371105099	0.7031238418906762	0.9645442059138445
EAPP	9.548748999771488	9.459095286181094	0.08965371359039409	0.05977925341256485	0.47314200919149546
FAM220A	8.014876522251367	7.925196262910723	0.08968025934064361	0.14887430304090343	0.6568068815360788
ETV5	6.811134425363035	6.721434575907703	0.08969984945533138	0.30543530429588006	0.8096228775300641
LOR	2.7765630004337956	2.6868480868543667	0.08971491357942885	0.6005143837569048	0.9443757605930877
A4GALT	9.810874227086774	9.72115304000803	0.08972118707874444	0.2742908395275645	0.7874187845958392
CCDC132	8.163003448308881	8.07324573420935	0.08975771409953204	0.09033550197967921	0.5620697433804924
FUCA2	8.911247774044051	8.821453703062451	0.08979407098160053	0.052863232979403874	0.45051249369251445
PDCD2L	7.2867506597963345	7.1969530186299355	0.08979764116639899	0.18956014176171	0.701538163333522
PDE5A	9.079251342966742	8.98945024081553	0.08980110215121151	0.41331164495889294	0.8802537390693612
FNDC3A	8.561622658618905	8.471791200954733	0.08983145766417167	0.21203507737260585	0.7275955890657948
AC008443.1	5.321258294710452	5.231425771942917	0.0898325227675345	0.7282946360787572	0.9679257154515324
COIL	7.780500456444754	7.690657193293616	0.08984326315113833	0.024815600720454856	0.3200720398873398
EPB41L3	8.750252062351915	8.66039121559238	0.0898608467595352	0.4411571154857479	0.8907160591785679
MYL6B	9.753249073154516	9.663386265120817	0.08986280803369873	0.20198313320886452	0.7160826984621065
FBXL2	6.871244160734254	6.781380508561957	0.08986365217229686	0.25949364271793407	0.7752695947587294
SYT14	0.74340135749566	0.6535273189252934	0.08987403857036669	0.6262163356174251	0.9483739479434774
PIGV	8.070124117431837	7.980249730100258	0.08987438733157838	0.15869153111912626	0.6721139918003551
SMARCC2	10.262375425765507	10.172499903543008	0.08987552222249917	0.03430431318173255	0.37635551305163445
BTBD3	8.345127413646079	8.255230660142105	0.08989675350397341	0.2971772007707768	0.8038305629641151
DOK1	7.41874858954975	7.328756865183192	0.08999172436655822	0.5285275467809651	0.920224061374277
PKN1	10.212500271833886	10.12249989344109	0.09000037839279607	0.5199522000317187	0.9173811089141732
HCFC2	8.129754060011201	8.0397528804426	0.09000117956860088	0.11026809304926999	0.5973237687725477
ALG12	8.701250051053096	8.611241259002833	0.0900087920502628	0.028130692514179323	0.3424573342702098
CETN2	10.104750021040338	10.014734165376796	0.09001585566354287	0.13485940241888517	0.636120030264889
NUP133	8.795872995705583	8.705850476522869	0.09002251918271398	0.021550379117154295	0.29465127964085136
MRPL43	10.834749407843248	10.744716040518158	0.09003336732508949	0.011270918887594794	0.21426510937461
CRY2	9.304750786694658	9.214716278624755	0.09003450806990365	0.2342214384479172	0.749146805344681
HGFAC	3.705816675247603	3.6157780300089795	0.0900386452386237	0.7119581438112477	0.9666536185174076
TBX20	0.8210246728838244	0.7309853446938637	0.09003932818996074	0.12289656566212082	0.6148879818237759
MRPS23	10.019874553410888	9.929769503207055	0.09010505020383341	0.08445248292727425	0.5459609393390682
CYP4V2	8.186494463205225	8.096384713384452	0.09010974982077258	0.33576833156962926	0.8289390495074885
ATG12	9.523501594528343	9.43336900142288	0.09013259310546218	0.03686470784478313	0.3887551009086221
TRIP12	10.247748832299068	10.157606338786545	0.09014249351252346	0.16329505010702483	0.6763542079938905
RAD51B	6.6072459479307115	6.517091107710725	0.0901548402199861	0.4091080365220392	0.8771692443064961
CENPL	5.959497007297329	5.869340415887461	0.09015659140986809	0.09003067454385483	0.5617124511108886
CHD2	9.494625656184892	9.404467476486213	0.09015817969867967	0.018187830669315397	0.2748852880909311
CRIP3	4.594871385850902	4.504678334080087	0.09019305177081449	0.5869603990281809	0.9405827353366678
ITGAE	9.660749715452091	9.570531956538643	0.09021775891344852	0.0211158775939152	0.2915559990450217
RDH5	8.540250036744405	8.449981501368827	0.09026853537557855	0.3945078931870357	0.8688734680982505
FIG4	8.009251772658622	7.918973024689718	0.09027874796890423	0.04303534268492637	0.4146799870553449
LUC7L3	11.829874661234726	11.739592044677389	0.09028261655733694	0.22305270268584543	0.7380515663725685
PPARGC1A	6.525900259186619	6.435546275751663	0.09035398343495604	0.6528435228841709	0.95474406711146
PHACTR2	8.213872132702726	8.123494702127692	0.09037743057503356	0.20841269229601567	0.723907139439543
ZNF362	8.806750978752557	8.716364921640011	0.09038605711254633	0.07061730482644446	0.5055355170987447
IK	11.05974937285826	10.96934352486527	0.09040584799299012	0.03012147888032546	0.35346158077866446
ELOVL2	2.9169994531193795	2.8265883540484116	0.09041109907096789	0.6394718627397729	0.9510705073994216
NCKAP5	4.426493973299169	4.336050789032079	0.09044318426709008	0.4515081594279763	0.8946650635950717
EIF3B	11.398124939995215	11.307677099370625	0.09044784062458966	0.017937345243521863	0.27336814357742273
BRD7	10.394124755447027	10.303652344850335	0.09047241059669275	0.046806226513289584	0.4277144993778374
C1orf85	9.75662514574088	9.666135219510657	0.090489926230223	0.09418477455362884	0.5681659868071177
C15orf40	8.478499238389631	8.387995789927118	0.09050344846251335	0.08387588574818394	0.5445363981749852
C4orf27	8.900875972662483	8.810371670111888	0.09050430255059538	0.07709482005198198	0.5258617463620584
CUZD1	4.202770131124938	4.112264609606708	0.09050552151822977	0.5182873673288764	0.9172370918692896
TRDN	1.7276990788286508	1.6371743231197058	0.09052475570894503	0.23158061301194954	0.7485945680340255
SRBD1	6.868005122952847	6.77744776504254	0.09055735791030717	0.05243218583233089	0.4493623380604283
FBXO3	9.445248571366426	9.354680527465417	0.09056804390100837	0.06334917405628515	0.48206585467205887
C2CD2	8.389375219201995	8.298794532577286	0.0905806866247083	0.2574643067882715	0.7731145845388294
RBM25	10.500874664674422	10.410266003397638	0.09060866127678402	0.031011052017067775	0.3582553814133841
USP48	9.45312647339917	9.36251759637259	0.09060887702657894	0.020097210109905395	0.2835092103188203
FBXO9	10.913374743594101	10.822747942303975	0.09062680129012612	0.1663212227802343	0.6794621151354032
MMP25	4.882218661626959	4.791548515596034	0.09067014603092538	0.4981190661040349	0.908628248386086
C1orf158	0.2883705619496269	0.19767852710958622	0.09069203484004068	0.7701556211113063	0.974208088749391
DHRS11	8.322627167784294	8.231916907698848	0.09071026008544614	0.21475189915134685	0.7289909010630975
ISCA2	8.560750177751672	8.470035968028862	0.09071420972280997	0.03138830994188302	0.3602040961950684
DHRS7	10.362500346614766	10.271772895996833	0.09072745061793341	0.07121911510656032	0.5066572360627642
GPIHBP1	6.557880530547695	6.467152996754315	0.0907275337933795	0.514137374814164	0.915653224145859
AP3S2	8.588122466650228	8.497376827605821	0.0907456390444068	0.08081710764879602	0.5377570933503373
SFRP2	10.19650044562088	10.105745505675692	0.09075493994518702	0.6703006744485571	0.9590590346287478
FAM73A	6.775495298741174	6.68473123891179	0.09076405982938418	0.3821479399371409	0.8618796634223171
COMMD2	8.545125444833959	8.45434378925611	0.09078165557784779	0.06413004598239691	0.48502342086022115
NQO2	9.672874364312532	9.582056800735975	0.09081756357655735	0.23841429151264715	0.7525131849269202
GPR37L1	2.753876860442861	2.6630377166302077	0.09083914381265323	0.7033620869091453	0.9645442059138445
ZNF184	6.090746154288352	5.999906379686746	0.09083977460160586	0.1264428171898102	0.6225403045852456
GSDMA	3.458491112673355	3.367646809817581	0.09084430285577394	0.9470108432601285	0.9970494552811573
NISCH	10.980124847814821	10.889272984300838	0.09085186351398278	0.10247975553881272	0.582691635302172
CER1	0.4073025661071057	0.3164419471892021	0.09086061891790359	0.29911551394934055	0.8055922260728628
KIAA1161	7.885751455014711	7.794876926106847	0.09087452890786452	0.318961988363169	0.8179295595705482
ZBTB3	6.6024958313364035	6.511611988919669	0.09088384241673442	0.15595824128478786	0.6679942357193219
CENPC	7.807752929557205	7.71686226847883	0.09089066107837507	0.13536272499808244	0.6370092888023456
DCUN1D4	9.287998628175073	9.197092828886062	0.09090579928901121	0.160310576333625	0.6745134484790005
KIAA1024	2.5825967051687635	2.4916666899434596	0.09093001522530386	0.4704423303926234	0.9015759257411716
ZNF837	5.580999559494107	5.490037124739148	0.09096243475495935	0.2998632605176772	0.8055922260728628
TPGS1	8.056749460272915	7.96576440882346	0.09098505144945523	0.16730634884569573	0.6802820328595246
ABHD14B	10.251499464778663	10.160514121577158	0.09098534320150442	0.14343887236485642	0.6491820933172876
TRIM25	9.080500738127448	8.989503249458554	0.09099748866889357	0.21905454272920022	0.7333469470022208
C9orf96	4.830546327039909	4.739520884144336	0.0910254428955728	0.26413440084137463	0.778888553776411
PAFAH2	7.623880060932683	7.532854174991197	0.09102588594148564	0.15992850574199646	0.6743073431891057
PTCD2	6.602124358827714	6.5110975386107	0.0910268202170137	0.17988845114689767	0.6936541334506247
DDTL	6.87425147253443	6.7831931440709825	0.09105832846344786	0.06776708153778666	0.49704957268069694
IGSF8	9.213250125018938	9.122180654447822	0.09106947057111547	0.0529813039388507	0.4508857510908173
ANKRD39	7.9984975193434	7.907360126878998	0.09113739246440211	0.1112736709015667	0.5985672705503596
RGL1	7.678379368188094	7.587235428649764	0.09114393953832955	0.33625213298313195	0.8291123538977523
CLDN20	2.782822683829575	2.6916515213033434	0.0911711625262317	0.3261864936150197	0.8232411892622976
ZNF583	5.461117268773413	5.36993402320329	0.09118324557012336	0.27768746521388954	0.7894886660579832
CABLES2	6.753746391476275	6.662533789775196	0.09121260170107881	0.1281247686060265	0.6267548444407613
GPR150	2.7044326090783284	2.6131944520102515	0.09123815706807692	0.36609893787394254	0.8507199842494936
TTF1	8.04375114740989	7.952447847451606	0.09130329995828479	0.03625983349326267	0.38670868481965237
LRRTM4	1.7877876113495326	1.6964687346899887	0.09131887665954386	0.5403554629778238	0.9253679663467631
CCDC127	6.907125419001668	6.8157942015606015	0.09133121744106631	0.1342740222808564	0.6354985690693754
EIF5	11.630750050592138	11.539379336694642	0.09137071389749529	0.184836914053631	0.6983920910258772
ORC3	8.13250146866629	8.04111829244031	0.09138317622598002	0.07392759707653418	0.515258093363123
DDX46	9.470249438643512	9.37886513765496	0.0913843009885511	0.022556562094144472	0.30272668302030886
ABHD14A	8.274000791454524	8.182571690670162	0.09142910078436195	0.4793729180223665	0.9038554284111542
DMTF1	10.414375256469146	10.322925677618697	0.09144957885044924	0.13195213280092122	0.6309037129352526
KAT8	10.218249621822212	10.126702243409095	0.09154737841311622	0.033574500141339336	0.37329596860443953
MS4A12	0.5318896365772265	0.4403412555054571	0.09154838107176944	0.675455932917783	0.9598812560908437
CCDC39	5.114213604996883	5.0226453104085005	0.09156829458838267	0.524335470566979	0.9184215430251716
UTP14C	7.412245894391544	7.3206223004666855	0.09162359392485886	0.23815868081552138	0.7523583512597182
MAP4K5	9.242750051758014	9.151098632454294	0.09165141930371945	0.016729726615626772	0.2635655546053588
OPLAH	8.566874256979471	8.475213409812543	0.0916608471669278	0.48176993907629606	0.904815317155564
CLEC18B	4.198093055137646	4.106413922000438	0.09167913313720799	0.7244393122375752	0.9679257154515324
FOXC1	7.140871441307896	7.049185165271457	0.09168627603643831	0.2494571980806618	0.7653494763215992
TRAF5	8.614627447505866	8.522907943916078	0.09171950358978798	0.4307555381616681	0.8894466962585375
TNFRSF14	10.764749513351319	10.672996296929462	0.09175321642185708	0.33883997779890196	0.8306076952547027
GABPB2	7.529129121798176	7.437324632136869	0.09180448966130683	0.13858420105819258	0.644179548155131
CDH6	5.478468688946917	5.3866490944059775	0.09181959454093924	0.45615235911637175	0.896551561000147
ULK2	8.090870985264878	7.999041502499906	0.0918294827649726	0.2852894669406677	0.7942054068974992
CC2D2A	8.200628516774966	8.1087954886029	0.09183302817206673	0.46414800212791707	0.9005074480402285
GOSR1	9.079623058821173	8.987765061403406	0.09185799741776712	0.015012157734272669	0.2519828724945381
ZKSCAN8	7.930374557205596	7.838512773301247	0.09186178390434918	0.28384446060954693	0.7941045437706219
FMNL1	8.364127362319842	8.272235373064273	0.09189198925556852	0.35697608652635526	0.8439891584860421
KDM4A	8.366750879450157	8.274840980587152	0.09190989886300471	0.0819392556008961	0.5408374869007345
USP13	5.982117010965005	5.890191530694284	0.09192548027072078	0.1883710788893479	0.7008404675654349
NFYC	10.148749903751888	10.056737718421914	0.09201218532997402	0.014643592236830871	0.24994292578928193
SEC23B	8.941625508688823	8.849557721380508	0.09206778730831466	0.33448038645771483	0.8276571736641172
MAPT	6.875501330974572	6.783432780859076	0.09206855011549564	0.4542140186746595	0.8956064994916625
GOT1	10.233874616568997	10.141773449899866	0.09210116666913137	0.09150142749533252	0.5633617300693022
COG2	8.385123022885505	8.292997519220904	0.09212550366460093	0.07948703580073191	0.5333654959586291
ZKSCAN2	4.944387984435365	4.85224858598278	0.09213939845258512	0.26578589741999137	0.7793419358900149
ATP12A	2.231366713934558	2.139222745112081	0.092143968822477	0.6990781536446653	0.9640777929862672
NEU1	9.12499845955207	9.032836305028674	0.09216215452339682	0.11206883401199741	0.5999405070624623
PLEKHG1	6.803248153454983	6.7110788819142	0.09216927154078292	0.3948645517846272	0.8688734680982505
GPATCH8	8.684626093844221	8.592447037208673	0.0921790566355476	0.029564695620217574	0.34940443649279845
NALCN	2.4981223216843373	2.405924388429818	0.09219793325451953	0.411663717064813	0.8791298798293121
CYP2D6	5.288339189211535	5.196111429369191	0.09222775984234399	0.3627032785714801	0.8482794541343002
JAK2	7.7963770008217965	7.704133837327517	0.0922431634942793	0.19360030332255718	0.7043245553556554
FA2H	6.101509676006719	6.00926397330588	0.09224570270083898	0.5947199711301924	0.9432964452937551
SNX4	8.671875279319018	8.57962799070738	0.09224728861163811	0.018957754623334266	0.2773161664258343
ATRNL1	4.138895897362871	4.046644491548511	0.09225140581435998	0.5102109502302272	0.9140233942153155
FYB	5.190010189290272	5.09775631706779	0.09225387222248216	0.6553923291481094	0.9556449238146812
LHB	3.2204526246015717	3.12814466928204	0.09230795531953184	0.6300893340571935	0.9483739479434774
NAGPA	8.068123094124086	7.975745364210636	0.0923777299134505	0.12422701904705602	0.618247838584361
SFI1	8.84599891404033	8.753617560466727	0.092381353573602	0.12868926822771753	0.627325736874516
PXK	8.7313747103227	8.638989537593325	0.09238517272937585	0.23170588513111146	0.7485945680340255
XAGE1C	0.46470593392442117	0.3723070662645408	0.09239886765988037	0.22920957664905617	0.7463552315273755
KIAA1524	5.385112777414462	5.292704336375459	0.09240844103900336	0.26235328023009463	0.7765542195574436
PPCS	10.367750094847514	10.275336907829136	0.0924131870183782	0.03909560784955135	0.3977705084670554
C1orf134	4.023644859242738	3.931217679715426	0.09242717952731239	0.6721735339547423	0.9590590346287478
FBXO38	8.797623723749707	8.705194452562615	0.09242927118709154	0.012721101847750882	0.23284091140828045
NDRG4	8.154261447955783	8.061827413763929	0.0924340341918537	0.4582898961487114	0.8970644902121513
OSBPL7	7.554239963325789	7.461791046580773	0.09244891674501599	0.30437590030535877	0.808981176518665
BPIFA1	0.3120323880954398	0.21958224451868597	0.09245014357675385	0.818680728779567	0.98425117541525
SLC25A35	7.300500704344225	7.208035168730894	0.09246553561333126	0.21845327892136202	0.7322788727619814
INHBE	1.478630079386678	1.3861461509334572	0.09248392845322084	0.41661919672110403	0.8815462775281453
ZNF852	5.622986282651103	5.530479971080434	0.09250631157066813	0.12320860785154197	0.6152660176013935
OGFOD2	8.284124090167872	8.19159653671173	0.09252755345614183	0.07671970612726497	0.5244259354015114
MED18	7.863253733721786	7.770711284105682	0.09254244961610425	0.23574002624913515	0.749146805344681
MID1	7.443375713205127	7.350815869921452	0.0925598432836745	0.113892688770444	0.6025275158454654
CAPN5	8.840872776415893	8.748297161966313	0.09257561444957929	0.7157904732815821	0.9670605414988258
DMRTA2	2.313875847435846	2.2212609597989115	0.09261488763693437	0.5287375977103417	0.9204137955936478
PTK2B	8.815250857205493	8.722554220750961	0.09269663645453186	0.4419191661887897	0.8908424347454726
H3F3A	12.908250119740831	12.815531962868933	0.09271815687189822	0.09934466533053232	0.5771180366825055
TRPM7	8.185123636115106	8.092393806080063	0.09272983003504365	0.16789952504770833	0.6804083488165983
LSM14B	9.430375081428842	9.33762379760653	0.09275128382231124	0.05329723754219162	0.4520956171953394
GP6	3.60257629796509	3.5098162036517633	0.09276009431332666	0.8399547177870859	0.9854699221800625
MED7	7.793624351472053	7.700852500804616	0.09277185066743687	0.024263561985083948	0.31653867540999203
TARSL2	7.686753915681369	7.593937618008737	0.09281629767263233	0.20922670323457615	0.724555375415117
PUS10	6.225993080366001	6.133170797093224	0.09282228327277675	0.15793392373796467	0.6708658691662528
POFUT1	8.55562725214877	8.462801535119429	0.09282571702934206	0.0705673428117427	0.5055355170987447
COPS4	9.543249886792964	9.45040778045153	0.09284210634143442	0.051771804700902924	0.4469787040509281
DUSP27	1.0400527344755681	0.9471722683601096	0.09288046611545853	0.29347332673728066	0.7997723023333398
CES5A	0.5840600132679988	0.491130057214197	0.09292995605380183	0.4861813606592058	0.9063706561905472
ZNF493	7.629507241122246	7.536558690855637	0.09294855026660898	0.2860138321544685	0.7954923505188118
KHDRBS2	1.1278386858331721	1.0348885903208904	0.09295009551228173	0.35396723501016714	0.8405856414141563
PAGE2B	1.6788592462745668	1.585872043469717	0.09298720280484973	0.5691847848546475	0.9358123410465686
CSRP2	10.859000504016837	10.765957299287669	0.0930432047291685	0.20221024178544122	0.716469440349505
ZFP1	6.8763776653364435	6.783298881277762	0.09307878405868131	0.1966994973029672	0.7090837776883687
ERCC2	8.412000313089397	8.31890119859366	0.09309911449573782	0.12049912601512502	0.611971579193379
CNTNAP3	7.363753066642602	7.2706378747202285	0.09311519192237316	0.5203688387176748	0.9173811089141732
C4orf45	0.8395289597706116	0.746387744736787	0.09314121503382455	0.4553764652587742	0.8956064994916625
CNTN1	7.23988070813504	7.146737289968808	0.09314341816623184	0.35413397183981443	0.8408719550386832
CCDC115	9.396499466415353	9.303333251410226	0.09316621500512667	0.12454169407186688	0.618247838584361
KDM2B	8.38187438304144	8.288687121851043	0.09318726119039766	0.14770294212937873	0.6550504747557659
RNASE8	0.23991552273624683	0.146706022410152	0.09320950032609485	0.5401430949464234	0.9253679663467631
CTB-102L5.4	2.6088575453920537	2.515602835034068	0.09325471035798572	0.7121974525527592	0.9666536185174076
NSG1	7.13374548140749	7.040456644721314	0.09328883668617571	0.746213667994059	0.9696670551679714
PCBD2	7.481880653073132	7.388566659703727	0.09331399336940471	0.11485028682758147	0.6031295916101251
PRKRIP1	9.24437563681049	9.151045787319907	0.09332984949058343	0.07822913788386143	0.5292381348963167
EIF4E3	8.781749761864157	8.688351542412148	0.0933982194520091	0.27939647482603847	0.7902420561471987
SLC6A12	2.950631519786392	2.857167532733649	0.09346398705274295	0.4288797470126212	0.8878888203471476
HIF3A	9.85849708229097	9.764999471635234	0.09349761065573681	0.493041758156472	0.907639391443007
CAB39	10.171000615668014	10.07750023660963	0.09350037905838349	0.034168148808961796	0.375540329576833
DLX4	2.664765303735359	2.571262623533174	0.09350268020218522	0.5878448300741047	0.9410529539917389
STK33	6.64661095261458	6.55310742246876	0.0935035301458198	0.47578962316443163	0.9028947188778399
ZFP82	5.45797617690048	5.36443545693495	0.0935407199655307	0.39006612276882613	0.8669026165846686
ZFP90	7.924131748817075	7.830568766700711	0.09356298211636371	0.06408389336967524	0.48502342086022115
FAM203A	8.161372815488146	8.067802394093832	0.0935704213943147	0.4488114420110364	0.8941165134710822
MMP24	3.692960565885953	3.5993740995409382	0.09358646634501477	0.3455294955543504	0.8341122859384216
THEMIS2	7.563375509851713	7.469717879265961	0.09365763058575194	0.39006612276882613	0.8669026165846686
